pres,time,temp,conductivity,sbeox0v,fluo_chl,upoly0,second,day_name,month,day,year,fluo_flbb,bb700,cdom,echov1,fluo_440,fluo_470,fluo_532,date
105.829,11H 33M 48S,NA,NA,NA,NA,NA,41628,Fri,Jun,11,2021,49,100,56,525,50,50,54,11 Jun 2021
105.829,11H 33M 48S,NA,NA,NA,NA,NA,41628,Fri,Jun,11,2021,49,100,56,525,51,50,50,11 Jun 2021
105.829,11H 33M 48S,NA,NA,NA,NA,NA,41628,Fri,Jun,11,2021,49,100,56,525,51,52,54,11 Jun 2021
105.829,11H 33M 48S,NA,NA,NA,NA,NA,41628,Fri,Jun,11,2021,49,100,56,525,52,51,54,11 Jun 2021
105.829,11H 33M 48S,NA,NA,NA,NA,NA,41628,Fri,Jun,11,2021,49,100,56,525,49,50,53,11 Jun 2021
105.829,11H 33M 48S,NA,NA,NA,NA,NA,41628,Fri,Jun,11,2021,49,100,56,525,50,50,54,11 Jun 2021
105.829,11H 33M 48S,NA,NA,NA,NA,NA,41628,Fri,Jun,11,2021,49,100,56,525,52,50,55,11 Jun 2021
105.829,11H 33M 48S,NA,NA,NA,NA,NA,41628,Fri,Jun,11,2021,49,100,56,525,50,51,52,11 Jun 2021
105.829,11H 33M 48S,NA,NA,NA,NA,NA,41628,Fri,Jun,11,2021,49,100,56,525,50,50,51,11 Jun 2021
105.829,11H 33M 48S,NA,NA,NA,NA,NA,41628,Fri,Jun,11,2021,49,100,56,525,50,50,51,11 Jun 2021
105.829,11H 33M 48S,NA,NA,NA,NA,NA,41628,Fri,Jun,11,2021,46,90,56,525,52,52,52,11 Jun 2021
105.829,11H 33M 48S,NA,NA,NA,NA,NA,41628,Fri,Jun,11,2021,46,90,56,525,51,54,57,11 Jun 2021
105.829,11H 33M 48S,NA,NA,NA,NA,NA,41628,Fri,Jun,11,2021,46,90,56,525,51,52,54,11 Jun 2021
105.829,11H 33M 48S,NA,NA,NA,NA,NA,41628,Fri,Jun,11,2021,46,90,56,525,50,51,52,11 Jun 2021
105.829,11H 33M 48S,NA,NA,NA,NA,NA,41628,Fri,Jun,11,2021,46,90,56,525,53,52,52,11 Jun 2021
105.829,11H 33M 48S,NA,NA,NA,NA,NA,41628,Fri,Jun,11,2021,46,90,56,525,50,50,54,11 Jun 2021
105.829,11H 33M 48S,NA,NA,NA,NA,NA,41628,Fri,Jun,11,2021,46,90,56,525,51,50,50,11 Jun 2021
105.829,11H 33M 48S,NA,NA,NA,NA,NA,41628,Fri,Jun,11,2021,46,90,56,525,51,52,54,11 Jun 2021
105.829,11H 33M 48S,NA,NA,NA,NA,NA,41628,Fri,Jun,11,2021,46,90,56,525,52,51,54,11 Jun 2021
105.829,11H 33M 48S,NA,NA,NA,NA,NA,41628,Fri,Jun,11,2021,46,90,56,525,49,50,53,11 Jun 2021
105.829,11H 33M 48S,NA,NA,NA,NA,NA,41628,Fri,Jun,11,2021,46,90,56,525,50,50,54,11 Jun 2021
105.829,11H 33M 48S,NA,NA,NA,NA,NA,41628,Fri,Jun,11,2021,46,90,56,525,52,50,55,11 Jun 2021
105.829,11H 33M 48S,NA,NA,NA,NA,NA,41628,Fri,Jun,11,2021,46,90,56,525,50,51,52,11 Jun 2021
105.829,11H 33M 48S,NA,NA,NA,NA,NA,41628,Fri,Jun,11,2021,46,90,56,525,50,50,51,11 Jun 2021
105.829,11H 33M 48S,NA,NA,NA,NA,NA,41628,Fri,Jun,11,2021,46,90,56,525,50,50,51,11 Jun 2021
105.829,11H 33M 48S,NA,NA,NA,NA,NA,41628,Fri,Jun,11,2021,44,92,55,525,52,52,52,11 Jun 2021
105.829,11H 33M 48S,NA,NA,NA,NA,NA,41628,Fri,Jun,11,2021,44,92,55,525,51,54,57,11 Jun 2021
105.829,11H 33M 48S,NA,NA,NA,NA,NA,41628,Fri,Jun,11,2021,44,92,55,525,51,52,54,11 Jun 2021
105.829,11H 33M 48S,NA,NA,NA,NA,NA,41628,Fri,Jun,11,2021,44,92,55,525,50,51,52,11 Jun 2021
105.829,11H 33M 48S,NA,NA,NA,NA,NA,41628,Fri,Jun,11,2021,44,92,55,525,53,52,52,11 Jun 2021
105.829,11H 33M 48S,NA,NA,NA,NA,NA,41628,Fri,Jun,11,2021,44,92,55,525,50,50,54,11 Jun 2021
105.829,11H 33M 48S,NA,NA,NA,NA,NA,41628,Fri,Jun,11,2021,44,92,55,525,51,50,50,11 Jun 2021
105.829,11H 33M 48S,NA,NA,NA,NA,NA,41628,Fri,Jun,11,2021,44,92,55,525,51,52,54,11 Jun 2021
105.829,11H 33M 48S,NA,NA,NA,NA,NA,41628,Fri,Jun,11,2021,44,92,55,525,52,51,54,11 Jun 2021
105.829,11H 33M 48S,NA,NA,NA,NA,NA,41628,Fri,Jun,11,2021,44,92,55,525,49,50,53,11 Jun 2021
105.829,11H 33M 48S,NA,NA,NA,NA,NA,41628,Fri,Jun,11,2021,44,92,55,525,50,50,54,11 Jun 2021
105.829,11H 33M 48S,NA,NA,NA,NA,NA,41628,Fri,Jun,11,2021,44,92,55,525,52,50,55,11 Jun 2021
105.829,11H 33M 48S,NA,NA,NA,NA,NA,41628,Fri,Jun,11,2021,44,92,55,525,50,51,52,11 Jun 2021
105.829,11H 33M 48S,NA,NA,NA,NA,NA,41628,Fri,Jun,11,2021,44,92,55,525,50,50,51,11 Jun 2021
105.829,11H 33M 48S,NA,NA,NA,NA,NA,41628,Fri,Jun,11,2021,44,92,55,525,50,50,51,11 Jun 2021
105.829,11H 33M 48S,NA,NA,NA,NA,NA,41628,Fri,Jun,11,2021,47,92,56,525,52,52,52,11 Jun 2021
105.829,11H 33M 48S,NA,NA,NA,NA,NA,41628,Fri,Jun,11,2021,47,92,56,525,51,54,57,11 Jun 2021
105.829,11H 33M 48S,NA,NA,NA,NA,NA,41628,Fri,Jun,11,2021,47,92,56,525,51,52,54,11 Jun 2021
105.829,11H 33M 48S,NA,NA,NA,NA,NA,41628,Fri,Jun,11,2021,47,92,56,525,50,51,52,11 Jun 2021
105.829,11H 33M 48S,NA,NA,NA,NA,NA,41628,Fri,Jun,11,2021,47,92,56,525,53,52,52,11 Jun 2021
105.829,11H 33M 48S,NA,NA,NA,NA,NA,41628,Fri,Jun,11,2021,47,92,56,525,50,50,54,11 Jun 2021
105.829,11H 33M 48S,NA,NA,NA,NA,NA,41628,Fri,Jun,11,2021,47,92,56,525,51,50,50,11 Jun 2021
105.829,11H 33M 48S,NA,NA,NA,NA,NA,41628,Fri,Jun,11,2021,47,92,56,525,51,52,54,11 Jun 2021
105.829,11H 33M 48S,NA,NA,NA,NA,NA,41628,Fri,Jun,11,2021,47,92,56,525,52,51,54,11 Jun 2021
105.829,11H 33M 48S,NA,NA,NA,NA,NA,41628,Fri,Jun,11,2021,47,92,56,525,49,50,53,11 Jun 2021
105.829,11H 33M 48S,NA,NA,NA,NA,NA,41628,Fri,Jun,11,2021,47,92,56,525,50,50,54,11 Jun 2021
105.829,11H 33M 48S,NA,NA,NA,NA,NA,41628,Fri,Jun,11,2021,47,92,56,525,52,50,55,11 Jun 2021
105.829,11H 33M 48S,NA,NA,NA,NA,NA,41628,Fri,Jun,11,2021,47,92,56,525,50,51,52,11 Jun 2021
105.829,11H 33M 48S,NA,NA,NA,NA,NA,41628,Fri,Jun,11,2021,47,92,56,525,50,50,51,11 Jun 2021
105.829,11H 33M 48S,NA,NA,NA,NA,NA,41628,Fri,Jun,11,2021,47,92,56,525,50,50,51,11 Jun 2021
107.095,11H 33M 50S,NA,NA,NA,NA,NA,41630,Fri,Jun,11,2021,47,88,56,525,49,47,51,11 Jun 2021
108.118,11H 33M 52S,NA,NA,NA,NA,NA,41632,Fri,Jun,11,2021,47,NA,NA,NA,50,50,54,11 Jun 2021
108.804,11H 33M 53S,NA,NA,NA,NA,NA,41633,Fri,Jun,11,2021,46,92,55,525,50,49,52,11 Jun 2021
109.35,11H 33M 54S,NA,NA,NA,NA,NA,41634,Fri,Jun,11,2021,45,98,56,525,48,46,51,11 Jun 2021
109.796,11H 33M 55S,NA,NA,NA,NA,NA,41635,Fri,Jun,11,2021,44,92,56,525,50,50,53,11 Jun 2021
110.423,11H 33M 56S,NA,NA,NA,NA,NA,41636,Fri,Jun,11,2021,47,92,56,525,48,46,52,11 Jun 2021
111.11,11H 33M 57S,NA,NA,NA,NA,NA,41637,Fri,Jun,11,2021,45,93,55,525,49,49,51,11 Jun 2021
111.628,11H 33M 58S,NA,NA,NA,NA,NA,41638,Fri,Jun,11,2021,47,91,55,525,47,47,51,11 Jun 2021
112.07,11H 33M 59S,NA,NA,NA,NA,NA,41639,Fri,Jun,11,2021,46,92,55,525,50,50,52,11 Jun 2021
113.35,11H 34M 1S,NA,NA,NA,NA,NA,41641,Fri,Jun,11,2021,47,92,55,525,49,50,54,11 Jun 2021
113.924,11H 34M 2S,NA,NA,NA,NA,NA,41642,Fri,Jun,11,2021,48,89,55,525,48,49,54,11 Jun 2021
114.37,11H 34M 3S,NA,NA,NA,NA,NA,41643,Fri,Jun,11,2021,48,93,56,525,47,49,52,11 Jun 2021
114.907,11H 34M 4S,NA,NA,NA,NA,NA,41644,Fri,Jun,11,2021,45,93,56,52,50,50,54,11 Jun 2021
115.569,11H 34M 5S,NA,NA,NA,NA,NA,41645,Fri,Jun,11,2021,47,97,55,525,45,52,58,11 Jun 2021
116.625,11H 34M 7S,NA,NA,NA,NA,NA,41647,Fri,Jun,11,2021,48,92,56,525,50,51,56,11 Jun 2021
117.13,11H 34M 8S,NA,NA,NA,NA,NA,41648,Fri,Jun,11,2021,49,95,56,525,54,50,51,11 Jun 2021
118.463,11H 34M 10S,NA,NA,NA,NA,NA,41650,Fri,Jun,11,2021,47,91,56,525,48,52,59,11 Jun 2021
118.938,11H 34M 11S,NA,NA,NA,NA,NA,41651,Fri,Jun,11,2021,47,97,56,525,50,50,55,11 Jun 2021
119.347,11H 34M 12S,NA,NA,NA,NA,NA,41652,Fri,Jun,11,2021,46,96,56,525,52,50,55,11 Jun 2021
120.004,11H 34M 13S,NA,NA,NA,NA,NA,41653,Fri,Jun,11,2021,50,95,56,525,50,49,48,11 Jun 2021
120.718,11H 34M 14S,NA,NA,NA,NA,NA,41654,Fri,Jun,11,2021,49,92,56,525,54,50,48,11 Jun 2021
121.167,11H 34M 15S,NA,NA,NA,NA,NA,41655,Fri,Jun,11,2021,50,91,55,526,50,54,53,11 Jun 2021
121.569,11H 34M 16S,NA,NA,NA,NA,NA,41656,Fri,Jun,11,2021,46,92,56,525,50,51,56,11 Jun 2021
122.221,11H 34M 17S,NA,NA,NA,NA,NA,41657,Fri,Jun,11,2021,45,91,56,526,470,532,532,11 Jun 2021
123.394,11H 34M 19S,NA,NA,NA,NA,NA,41659,Fri,Jun,11,2021,47,90,56,525,50,50,57,11 Jun 2021
123.905,11H 34M 20S,NA,NA,NA,NA,NA,41660,Fri,Jun,11,2021,47,90,56,526,50,49,53,11 Jun 2021
124.51,11H 34M 21S,NA,NA,NA,NA,NA,41661,Fri,Jun,11,2021,45,89,57,526,48,50,53,11 Jun 2021
125.605,11H 34M 23S,NA,NA,NA,NA,NA,41663,Fri,Jun,11,2021,48,90,55,526,50,50,55,11 Jun 2021
126.187,11H 34M 24S,NA,NA,NA,NA,NA,41664,Fri,Jun,11,2021,47,96,56,526,49,50,53,11 Jun 2021
126.727,11H 34M 25S,NA,NA,NA,NA,NA,41665,Fri,Jun,11,2021,49,90,57,526,51,49,52,11 Jun 2021
127.293,11H 34M 26S,NA,NA,NA,NA,NA,41666,Fri,Jun,11,2021,47,94,56,526,50,48,50,11 Jun 2021
128.422,11H 34M 28S,NA,NA,NA,NA,NA,41668,Fri,Jun,11,2021,49,97,55,526,53,50,55,11 Jun 2021
128.964,11H 34M 29S,NA,NA,NA,NA,NA,41669,Fri,Jun,11,2021,46,92,56,526,48,48,54,11 Jun 2021
129.538,11H 34M 30S,NA,NA,NA,NA,NA,41670,Fri,Jun,11,2021,NA,NA,NA,NA,46,46,54,11 Jun 2021
130.063,11H 34M 31S,NA,NA,NA,NA,NA,41671,Fri,Jun,11,2021,45,86,56,526,50,47,54,11 Jun 2021
130.603,11H 34M 32S,NA,NA,NA,NA,NA,41672,Fri,Jun,11,2021,47,87,56,526,44,47,55,11 Jun 2021
131.167,11H 34M 33S,NA,NA,NA,NA,NA,41673,Fri,Jun,11,2021,48,95,56,526,48,48,58,11 Jun 2021
131.726,11H 34M 34S,NA,NA,NA,NA,NA,41674,Fri,Jun,11,2021,49,88,55,526,50,48,54,11 Jun 2021
132.288,11H 34M 35S,NA,NA,NA,NA,NA,41675,Fri,Jun,11,2021,48,87,56,526,40,46,57,11 Jun 2021
133.356,11H 34M 37S,NA,NA,NA,NA,NA,41677,Fri,Jun,11,2021,48,88,55,526,50,49,56,11 Jun 2021
134.484,11H 34M 39S,NA,NA,NA,NA,NA,41679,Fri,Jun,11,2021,49,88,55,526,46,49,57,11 Jun 2021
134.999,11H 34M 40S,NA,NA,NA,NA,NA,41680,Fri,Jun,11,2021,50,89,55,526,52,49,58,11 Jun 2021
135.625,11H 34M 41S,NA,NA,NA,NA,NA,41681,Fri,Jun,11,2021,48,100,56,526,49,47,58,11 Jun 2021
136.209,11H 34M 42S,NA,NA,NA,NA,NA,41682,Fri,Jun,11,2021,49,91,NA,NA,50,50,55,11 Jun 2021
136.686,11H 34M 43S,NA,NA,NA,NA,NA,41683,Fri,Jun,11,2021,48,96,55,526,52,52,55,11 Jun 2021
137.223,11H 34M 44S,NA,NA,NA,NA,NA,41684,Fri,Jun,11,2021,46,88,56,526,45,50,56,11 Jun 2021
137.856,11H 34M 45S,NA,NA,NA,NA,NA,41685,Fri,Jun,11,2021,47,90,56,526,50,51,54,11 Jun 2021
138.948,11H 34M 47S,NA,NA,NA,NA,NA,41687,Fri,Jun,11,2021,45,90,56,526,51,50,50,11 Jun 2021
139.493,11H 34M 48S,NA,NA,NA,NA,NA,41688,Fri,Jun,11,2021,49,94,56,526,53,48,50,11 Jun 2021
140.135,11H 34M 49S,NA,NA,NA,NA,NA,41689,Fri,Jun,11,2021,50,92,55,526,50,51,54,11 Jun 2021
140.666,11H 34M 50S,NA,NA,NA,NA,NA,41690,Fri,Jun,11,2021,51,96,56,526,51,54,57,11 Jun 2021
141.159,11H 34M 51S,NA,NA,NA,NA,NA,41691,Fri,Jun,11,2021,50,92,56,526,50,56,56,11 Jun 2021
141.783,11H 34M 52S,NA,NA,NA,NA,NA,41692,Fri,Jun,11,2021,48,90,55,526,51,56,59,11 Jun 2021
142.39,11H 34M 53S,NA,NA,NA,NA,NA,41693,Fri,Jun,11,2021,44,89,56,526,47,50,53,11 Jun 2021
143.464,11H 34M 55S,NA,NA,NA,NA,NA,41695,Fri,Jun,11,2021,46,44,50,533,46,44,50,11 Jun 2021
144.101,11H 34M 56S,NA,NA,NA,NA,NA,41696,Fri,Jun,11,2021,42,87,55,526,46,47,52,11 Jun 2021
144.574,11H 34M 57S,NA,NA,NA,NA,NA,41697,Fri,Jun,11,2021,42,90,56,526,49,46,50,11 Jun 2021
145.087,11H 34M 58S,NA,NA,NA,NA,NA,41698,Fri,Jun,11,2021,43,85,55,527,46,48,52,11 Jun 2021
145.689,11H 34M 59S,NA,NA,NA,NA,NA,41699,Fri,Jun,11,2021,43,92,55,526,49,49,52,11 Jun 2021
146.304,11H 35M 0S,NA,NA,NA,NA,NA,41700,Fri,Jun,11,2021,43,86,55,527,48,48,52,11 Jun 2021
146.88,11H 35M 1S,NA,NA,NA,NA,NA,41701,Fri,Jun,11,2021,46,88,55,527,50,49,51,11 Jun 2021
147.438,11H 35M 2S,NA,NA,NA,NA,NA,41702,Fri,Jun,11,2021,42,89,55,527,50,50,52,11 Jun 2021
147.96,11H 35M 3S,NA,NA,NA,NA,NA,41703,Fri,Jun,11,2021,46,88,55,527,47,47,51,11 Jun 2021
149.043,11H 35M 5S,NA,NA,NA,NA,NA,41705,Fri,Jun,11,2021,43,90,56,527,47,49,53,11 Jun 2021
149.64,11H 35M 6S,NA,NA,NA,NA,NA,41706,Fri,Jun,11,2021,46,91,55,527,47,50,54,11 Jun 2021
150.159,11H 35M 7S,NA,NA,NA,NA,NA,41707,Fri,Jun,11,2021,44,90,56,527,48,50,57,11 Jun 2021
150.734,11H 35M 8S,NA,NA,NA,NA,NA,41708,Fri,Jun,11,2021,700,460,527,NA,46,50,55,11 Jun 2021
151.295,11H 35M 9S,NA,NA,NA,NA,NA,41709,Fri,Jun,11,2021,49,95,56,527,49,49,57,11 Jun 2021
152.334,11H 35M 11S,NA,NA,NA,NA,NA,41711,Fri,Jun,11,2021,46,94,56,527,49,49,56,11 Jun 2021
152.94,11H 35M 12S,NA,NA,NA,NA,NA,41712,Fri,Jun,11,2021,44,93,56,527,48,50,57,11 Jun 2021
154.035,11H 35M 14S,NA,NA,NA,NA,NA,41714,Fri,Jun,11,2021,45,90,56,527,47,50,55,11 Jun 2021
154.565,11H 35M 15S,NA,NA,NA,NA,NA,41715,Fri,Jun,11,2021,45,95,56,527,49,47,56,11 Jun 2021
155.121,11H 35M 16S,NA,NA,NA,NA,NA,41716,Fri,Jun,11,2021,44,93,57,527,49,47,54,11 Jun 2021
155.716,11H 35M 17S,NA,NA,NA,NA,NA,41717,Fri,Jun,11,2021,42,93,56,527,50,50,55,11 Jun 2021
156.292,11H 35M 18S,NA,NA,NA,NA,NA,41718,Fri,Jun,11,2021,45,95,56,527,49,50,57,11 Jun 2021
156.761,11H 35M 19S,NA,NA,NA,NA,NA,41719,Fri,Jun,11,2021,44,95,56,527,50,50,57,11 Jun 2021
157.297,11H 35M 20S,NA,NA,NA,NA,NA,41720,Fri,Jun,11,2021,45,NA,NA,NA,52,43,49,11 Jun 2021
157.911,11H 35M 21S,NA,NA,NA,NA,NA,41721,Fri,Jun,11,2021,45,91,57,527,50,48,47,11 Jun 2021
159.024,11H 35M 23S,NA,NA,NA,NA,NA,41723,Fri,Jun,11,2021,46,90,57,527,50,48,50,11 Jun 2021
159.611,11H 35M 24S,NA,NA,NA,NA,NA,41724,Fri,Jun,11,2021,46,90,56,527,48,47,51,11 Jun 2021
160.222,11H 35M 25S,NA,NA,NA,NA,NA,41725,Fri,Jun,11,2021,49,92,56,527,50,47,50,11 Jun 2021
161.267,11H 35M 27S,NA,NA,NA,NA,NA,41727,Fri,Jun,11,2021,47,93,57,527,49,47,51,11 Jun 2021
161.897,11H 35M 28S,NA,NA,NA,NA,NA,41728,Fri,Jun,11,2021,48,91,56,527,49,45,52,11 Jun 2021
162.483,11H 35M 29S,NA,NA,NA,NA,NA,41729,Fri,Jun,11,2021,45,89,56,527,49,47,55,11 Jun 2021
163.042,11H 35M 30S,NA,NA,NA,NA,NA,41730,Fri,Jun,11,2021,47,95,56,527,50,50,53,11 Jun 2021
164.155,11H 35M 32S,NA,NA,NA,NA,NA,41732,Fri,Jun,11,2021,48,91,56,527,47,48,54,11 Jun 2021
165.248,11H 35M 34S,NA,NA,NA,NA,NA,41734,Fri,Jun,11,2021,48,102,56,527,49,48,54,11 Jun 2021
165.837,11H 35M 35S,NA,NA,NA,NA,NA,41735,Fri,Jun,11,2021,48,95,55,527,50,48,53,11 Jun 2021
166.416,11H 35M 36S,NA,NA,NA,NA,NA,41736,Fri,Jun,11,2021,45,93,56,527,47,45,55,11 Jun 2021
166.945,11H 35M 37S,NA,NA,NA,NA,NA,41737,Fri,Jun,11,2021,47,92,55,527,49,47,54,11 Jun 2021
167.507,11H 35M 38S,NA,NA,NA,NA,NA,41738,Fri,Jun,11,2021,50,94,56,527,49,48,55,11 Jun 2021
168.152,11H 35M 39S,NA,NA,NA,NA,NA,41739,Fri,Jun,11,2021,45,100,57,527,55,51,51,11 Jun 2021
169.16,11H 35M 41S,NA,NA,NA,NA,NA,41741,Fri,Jun,11,2021,48,91,55,527,47,48,55,11 Jun 2021
170.368,11H 35M 43S,NA,NA,NA,NA,NA,41743,Fri,Jun,11,2021,49,100,56,527,49,50,55,11 Jun 2021
170.892,11H 35M 44S,NA,NA,NA,NA,NA,41744,Fri,Jun,11,2021,47,96,56,527,50,50,53,11 Jun 2021
171.428,11H 35M 45S,NA,NA,NA,NA,NA,41745,Fri,Jun,11,2021,48,100,56,527,49,50,53,11 Jun 2021
172.022,11H 35M 46S,NA,NA,NA,NA,NA,41746,Fri,Jun,11,2021,45,98,56,527,50,50,51,11 Jun 2021
172.679,11H 35M 47S,NA,NA,NA,NA,NA,41747,Fri,Jun,11,2021,44,95,56,527,50,52,53,11 Jun 2021
173.224,11H 35M 48S,NA,NA,NA,NA,NA,41748,Fri,Jun,11,2021,46,97,57,527,48,50,51,11 Jun 2021
174.243,11H 35M 50S,NA,NA,NA,NA,NA,41750,Fri,Jun,11,2021,43,99,56,527,47,47,52,11 Jun 2021
174.908,11H 35M 51S,NA,NA,NA,NA,NA,41751,Fri,Jun,11,2021,45,98,56,528,47,48,51,11 Jun 2021
175.498,11H 35M 52S,NA,NA,NA,NA,NA,41752,Fri,Jun,11,2021,45,96,56,528,49,50,53,11 Jun 2021
176.015,11H 35M 53S,NA,NA,NA,NA,NA,41753,Fri,Jun,11,2021,46,95,57,527,46,50,50,11 Jun 2021
176.516,11H 35M 54S,NA,NA,NA,NA,NA,41754,Fri,Jun,11,2021,43,102,56,528,47,47,51,11 Jun 2021
177.096,11H 35M 55S,NA,NA,NA,NA,NA,41755,Fri,Jun,11,2021,45,96,56,527,48,47,52,11 Jun 2021
177.685,11H 35M 56S,NA,NA,NA,NA,NA,41756,Fri,Jun,11,2021,45,94,56,527,49,49,53,11 Jun 2021
179.294,11H 35M 59S,NA,NA,NA,NA,NA,41759,Fri,Jun,11,2021,700,460,528,NA,47,47,53,11 Jun 2021
179.85,11H 36M 0S,NA,NA,NA,NA,NA,41760,Fri,Jun,11,2021,43,94,55,528,51,50,53,11 Jun 2021
180.453,11H 36M 1S,NA,NA,NA,NA,NA,41761,Fri,Jun,11,2021,45,98,56,528,49,48,50,11 Jun 2021
180.929,11H 36M 2S,NA,NA,NA,NA,NA,41762,Fri,Jun,11,2021,45,97,56,528,47,46,50,11 Jun 2021
181.451,11H 36M 3S,NA,NA,NA,NA,NA,41763,Fri,Jun,11,2021,46,98,57,528,48,49,54,11 Jun 2021
182.062,11H 36M 4S,NA,NA,NA,NA,NA,41764,Fri,Jun,11,2021,44,97,56,528,47,50,52,11 Jun 2021
182.704,11H 36M 5S,NA,NA,NA,NA,NA,41765,Fri,Jun,11,2021,45,96,56,528,48,50,53,11 Jun 2021
183.239,11H 36M 6S,NA,NA,NA,NA,NA,41766,Fri,Jun,11,2021,46,98,55,528,48,49,54,11 Jun 2021
184.255,11H 36M 8S,NA,NA,NA,NA,NA,41768,Fri,Jun,11,2021,44,101,56,528,49,48,53,11 Jun 2021
184.914,11H 36M 9S,NA,NA,NA,NA,NA,41769,Fri,Jun,11,2021,45,97,56,528,50,51,53,11 Jun 2021
185.431,11H 36M 10S,NA,NA,NA,NA,NA,41770,Fri,Jun,11,2021,46,106,56,528,46,48,54,11 Jun 2021
186.529,11H 36M 12S,NA,NA,NA,NA,NA,41772,Fri,Jun,11,2021,46,99,56,528,42,49,56,11 Jun 2021
187.1,11H 36M 13S,NA,NA,NA,NA,NA,41773,Fri,Jun,11,2021,43,100,56,528,47,52,53,11 Jun 2021
188.197,11H 36M 15S,NA,NA,NA,NA,NA,41775,Fri,Jun,11,2021,47,105,56,528,40,50,57,11 Jun 2021
189.272,11H 36M 17S,NA,NA,NA,NA,NA,41777,Fri,Jun,11,2021,45,98,55,528,45,49,53,11 Jun 2021
189.806,11H 36M 18S,NA,NA,NA,NA,NA,41778,Fri,Jun,11,2021,47,103,56,528,40,48,54,11 Jun 2021
190.37,11H 36M 19S,NA,NA,NA,NA,NA,41779,Fri,Jun,11,2021,46,95,56,528,43,50,52,11 Jun 2021
190.926,11H 36M 20S,NA,NA,NA,NA,NA,41780,Fri,Jun,11,2021,47,107,56,528,44,51,54,11 Jun 2021
191.434,11H 36M 21S,NA,NA,NA,NA,NA,41781,Fri,Jun,11,2021,47,99,56,528,39,49,57,11 Jun 2021
191.994,11H 36M 22S,NA,NA,NA,NA,NA,41782,Fri,Jun,11,2021,48,102,56,528,40,48,54,11 Jun 2021
192.496,11H 36M 23S,NA,NA,NA,NA,NA,41783,Fri,Jun,11,2021,48,107,56,528,46,49,55,11 Jun 2021
194.098,11H 36M 26S,NA,NA,NA,NA,NA,41786,Fri,Jun,11,2021,49,104,55,528,47,50,56,11 Jun 2021
194.624,11H 36M 27S,NA,NA,NA,NA,NA,41787,Fri,Jun,11,2021,47,101,56,528,48,50,55,11 Jun 2021
195.126,11H 36M 28S,NA,NA,NA,NA,NA,41788,Fri,Jun,11,2021,46,103,56,528,45,50,56,11 Jun 2021
195.716,11H 36M 29S,NA,NA,NA,NA,NA,41789,Fri,Jun,11,2021,44,97,56,528,47,51,50,11 Jun 2021
196.775,11H 36M 31S,NA,NA,NA,NA,NA,41791,Fri,Jun,11,2021,43,105,56,528,54,48,49,11 Jun 2021
197.313,11H 36M 32S,NA,NA,NA,NA,NA,41792,Fri,Jun,11,2021,43,104,56,528,48,47,49,11 Jun 2021
197.947,11H 36M 33S,NA,NA,NA,NA,NA,41793,Fri,Jun,11,2021,43,100,56,528,44,49,50,11 Jun 2021
199.039,11H 36M 35S,NA,NA,NA,NA,NA,41795,Fri,Jun,11,2021,44,106,57,528,37,46,50,11 Jun 2021
199.59,11H 36M 36S,NA,NA,NA,NA,NA,41796,Fri,Jun,11,2021,45,102,55,528,37,49,50,11 Jun 2021
200.127,11H 36M 37S,NA,NA,NA,NA,NA,41797,Fri,Jun,11,2021,44,NA,NA,NA,37,45,50,11 Jun 2021
200.627,11H 36M 38S,NA,NA,NA,NA,NA,41798,Fri,Jun,11,2021,45,102,56,528,46,50,55,11 Jun 2021
201.273,11H 36M 39S,NA,NA,NA,NA,NA,41799,Fri,Jun,11,2021,45,103,56,528,50,49,53,11 Jun 2021
201.879,11H 36M 40S,NA,NA,NA,NA,NA,41800,Fri,Jun,11,2021,48,105,56,528,46,49,52,11 Jun 2021
202.331,11H 36M 41S,NA,NA,NA,NA,NA,41801,Fri,Jun,11,2021,46,102,56,528,48,47,52,11 Jun 2021
202.894,11H 36M 42S,NA,NA,NA,NA,NA,41802,Fri,Jun,11,2021,44,102,56,528,48,50,55,11 Jun 2021
204.023,11H 36M 44S,NA,NA,NA,NA,NA,41804,Fri,Jun,11,2021,46,99,56,528,47,51,54,11 Jun 2021
204.575,11H 36M 45S,NA,NA,NA,NA,NA,41805,Fri,Jun,11,2021,45,101,56,528,49,50,56,11 Jun 2021
205.708,11H 36M 47S,NA,NA,NA,NA,NA,41807,Fri,Jun,11,2021,45,100,56,528,48,47,55,11 Jun 2021
206.266,11H 36M 48S,NA,NA,NA,NA,NA,41808,Fri,Jun,11,2021,44,100,56,528,48,49,55,11 Jun 2021
206.805,11H 36M 49S,NA,NA,NA,NA,NA,41809,Fri,Jun,11,2021,44,9,NA,NA,50,50,54,11 Jun 2021
207.328,11H 36M 50S,NA,NA,NA,NA,NA,41810,Fri,Jun,11,2021,44,100,57,528,50,50,54,11 Jun 2021
207.886,11H 36M 51S,NA,NA,NA,NA,NA,41811,Fri,Jun,11,2021,48,110,55,528,50,51,51,11 Jun 2021
209.089,11H 36M 53S,NA,NA,NA,NA,NA,41813,Fri,Jun,11,2021,47,96,56,528,50,49,54,11 Jun 2021
209.595,11H 36M 54S,NA,NA,NA,NA,NA,41814,Fri,Jun,11,2021,46,97,56,528,50,46,55,11 Jun 2021
210.037,11H 36M 55S,NA,NA,NA,NA,NA,41815,Fri,Jun,11,2021,45,96,56,528,46,44,52,11 Jun 2021
