pres,time,temp,conductivity,sbeox0v,fluo_chl,flag,second,day_name,month,day,year,fluo_flbb,bb700,cdom,echov1,fluo_440,fluo_470,fluo_532,date
1.613,11H 30M 37.6670000000013S,22.956,5.505375,3.2112,0.0316,0,41437.667,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
1.624,11H 30M 37.7079999999987S,22.9558,5.50511,3.2112,0.0297,0,41437.708,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
1.635,11H 30M 37.75S,22.953,5.504724,3.2112,0.0297,0,41437.75,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
1.645,11H 30M 37.7920000000013S,22.9508,5.504323,3.2112,0.0316,0,41437.792,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
1.656,11H 30M 37.8329999999987S,22.9489,5.503876,3.2112,0.0355,0,41437.833,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
1.668,11H 30M 37.875S,22.9444,5.503217,3.21,0.0404,0,41437.875,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
1.678,11H 30M 37.9170000000013S,22.9385,5.50246,3.21,0.0503,0,41437.917,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
1.689,11H 30M 37.9579999999987S,22.9341,5.501854,3.21,0.0636,0,41437.958,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
1.699,11H 30M 38S,22.9319,5.50168,3.21,0.0797,0,41438,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
1.708,11H 30M 38.0420000000013S,22.9286,5.50165,3.21,0.0986,0,41438.042,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
1.717,11H 30M 38.0829999999987S,22.9267,5.501763,3.21,0.1186,0,41438.083,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
1.724,11H 30M 38.125S,22.9286,5.501877,3.2088,0.1407,0,41438.125,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
1.73,11H 30M 38.1670000000013S,22.9291,5.502066,3.21,0.1653,0,41438.167,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
1.735,11H 30M 38.2079999999987S,22.9286,5.502339,3.21,0.1899,0,41438.208,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
1.741,11H 30M 38.25S,22.9274,5.502369,3.21,0.2114,0,41438.25,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
1.746,11H 30M 38.2920000000013S,22.9281,5.502218,3.21,0.2277,0,41438.292,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
1.75,11H 30M 38.3329999999987S,22.9271,5.502036,3.21,0.2399,0,41438.333,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
1.753,11H 30M 38.375S,22.9287,5.502377,3.21,0.2445,0,41438.375,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
1.755,11H 30M 38.4170000000013S,22.9363,5.502937,3.21,0.2461,0,41438.417,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
1.757,11H 30M 38.4579999999987S,22.9401,5.503111,3.21,0.2461,0,41438.458,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
1.758,11H 30M 38.5S,22.9382,5.5033,3.21,0.2476,0,41438.5,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
1.758,11H 30M 38.5420000000013S,22.9412,5.50327,3.2088,0.2476,0,41438.542,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
1.757,11H 30M 38.5829999999987S,22.9439,5.501846,3.21,0.2492,0,41438.583,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
1.756,11H 30M 38.625S,22.9112,5.498886,3.2112,0.2492,0,41438.625,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
1.754,11H 30M 38.6670000000013S,22.8529,5.496041,3.2112,0.2492,0,41438.667,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
1.75,11H 30M 38.7079999999987S,22.817,5.494346,3.2112,0.2476,0,41438.708,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
1.746,11H 30M 38.75S,22.8184,5.494588,3.2112,0.2461,0,41438.75,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
1.741,11H 30M 38.7920000000013S,22.8348,5.495942,3.21,0.2445,0,41438.792,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
1.737,11H 30M 38.8329999999987S,22.8628,5.497183,3.21,0.2492,0,41438.833,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
1.733,11H 30M 38.875S,22.8707,5.498122,3.2112,0.2587,0,41438.875,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
1.73,11H 30M 38.9170000000013S,22.8601,5.498614,3.21,0.2716,0,41438.917,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
1.726,11H 30M 38.9579999999987S,22.8536,5.498667,3.2112,0.2848,0,41438.958,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
1.722,11H 30M 39S,22.8743,5.499038,3.2112,0.2965,0,41439,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
1.716,11H 30M 39.0420000000013S,22.8803,5.499432,3.2112,0.3068,0,41439.042,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
1.71,11H 30M 39.0829999999987S,22.8944,5.500582,3.2112,0.3155,0,41439.083,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
1.705,11H 30M 39.125S,22.9116,5.501839,3.2112,0.3191,0,41439.125,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
1.701,11H 30M 39.1670000000013S,22.9217,5.502846,3.21,0.3279,0,41439.167,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
1.697,11H 30M 39.2079999999987S,22.9353,5.504111,3.2112,0.3442,0,41439.208,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
1.694,11H 30M 39.25S,22.9514,5.504929,3.2112,0.3647,0,41439.25,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
1.69,11H 30M 39.2920000000013S,22.9544,5.504959,3.2112,0.3898,0,41439.292,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
1.686,11H 30M 39.3329999999987S,22.9529,5.504618,3.2112,0.4178,0,41439.333,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
1.681,11H 30M 39.375S,22.9526,5.504292,3.2112,0.4406,0,41439.375,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
1.675,11H 30M 39.4170000000013S,22.951,5.504224,3.2125,0.4619,0,41439.417,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
1.67,11H 30M 39.4579999999987S,22.954,5.504807,3.2112,0.4817,0,41439.458,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
1.666,11H 30M 39.5S,22.9603,5.50564,3.2112,0.4974,0,41439.5,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
1.662,11H 30M 39.5420000000013S,22.9654,5.506345,3.2125,0.5088,0,41439.542,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
1.658,11H 30M 39.5829999999987S,22.968,5.506542,3.2112,0.518,0,41439.583,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
1.654,11H 30M 39.625S,22.9657,5.506489,3.2112,0.525,0,41439.625,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
1.65,11H 30M 39.6670000000013S,22.9643,5.506466,3.2112,0.5297,0,41439.667,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
1.645,11H 30M 39.7079999999987S,22.965,5.506186,3.2112,0.5321,0,41439.708,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
1.64,11H 30M 39.75S,22.965,5.505671,3.2112,0.5344,0,41439.75,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
1.637,11H 30M 39.7920000000013S,22.964,5.505269,3.2125,0.5321,0,41439.792,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
1.634,11H 30M 39.8329999999987S,22.9599,5.504944,3.2112,0.5321,0,41439.833,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
1.631,11H 30M 39.875S,22.9551,5.50483,3.2125,0.5297,0,41439.875,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
1.628,11H 30M 39.9170000000013S,22.9576,5.504959,3.2125,0.525,0,41439.917,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
1.623,11H 30M 39.9579999999987S,22.9611,5.505118,3.2112,0.5134,0,41439.958,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
1.618,11H 30M 40S,22.9625,5.505178,3.2125,0.5019,0,41440,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
1.614,11H 30M 40.0420000000013S,22.9597,5.505012,3.2125,0.4884,0,41440.042,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
1.611,11H 30M 40.0829999999987S,22.9583,5.504747,3.2125,0.475,0,41440.083,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
1.608,11H 30M 40.125S,22.9613,5.504868,3.2125,0.4663,0,41440.125,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
1.605,11H 30M 40.1670000000013S,22.9638,5.505186,3.2125,0.4598,0,41440.167,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
1.602,11H 30M 40.2079999999987S,22.9655,5.505277,3.2137,0.4555,0,41440.208,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
1.599,11H 30M 40.25S,22.9636,5.50514,3.2125,0.4491,0,41440.25,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
1.597,11H 30M 40.2920000000013S,22.9626,5.505125,3.2137,0.4448,0,41440.292,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
1.595,11H 30M 40.3329999999987S,22.9647,5.505299,3.2137,0.4364,0,41440.333,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
1.595,11H 30M 40.375S,22.9645,5.505496,3.2137,0.426,0,41440.375,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
1.595,11H 30M 40.4170000000013S,22.9619,5.505686,3.2137,0.4137,0,41440.417,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
1.593,11H 30M 40.4579999999987S,22.962,5.505762,3.2137,0.3997,0,41440.458,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
1.592,11H 30M 40.5S,22.9589,5.505398,3.2137,0.3878,0,41440.5,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
1.594,11H 30M 40.5420000000013S,22.9503,5.504603,3.2137,0.3743,0,41440.542,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
1.595,11H 30M 40.5829999999987S,22.9462,5.50358,3.2149,0.361,0,41440.583,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
1.596,11H 30M 40.625S,22.9419,5.502141,3.2149,0.3498,0,41440.625,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
1.597,11H 30M 40.6670000000013S,22.9337,5.500627,3.2149,0.3388,0,41440.667,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
1.6,11H 30M 40.7079999999987S,22.9188,5.499431,3.2149,0.3315,0,41440.708,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
1.604,11H 30M 40.75S,22.9025,5.498613,3.2137,0.3261,0,41440.75,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
1.608,11H 30M 40.7920000000013S,22.8908,5.498462,3.2137,0.3244,0,41440.792,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
1.612,11H 30M 40.8329999999987S,22.8895,5.498954,3.2149,0.3226,0,41440.833,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
1.615,11H 30M 40.875S,22.9005,5.499764,3.2137,0.3191,0,41440.875,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
1.618,11H 30M 40.9170000000013S,22.9125,5.500597,3.2149,0.3191,0,41440.917,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
1.621,11H 30M 40.9579999999987S,22.9194,5.501354,3.2149,0.3173,0,41440.958,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
1.624,11H 30M 41S,22.9239,5.501498,3.2149,0.3173,0,41441,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
1.627,11H 30M 41.0420000000013S,22.9215,5.500733,3.2149,0.3155,0,41441.042,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
1.63,11H 30M 41.0829999999987S,22.9167,5.499181,3.2149,0.312,0,41441.083,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
1.633,11H 30M 41.125S,22.8947,5.497137,3.2149,0.3086,0,41441.125,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
1.638,11H 30M 41.1670000000013S,22.8601,5.495435,3.2149,0.3034,0,41441.167,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
1.641,11H 30M 41.2079999999987S,22.8474,5.49464,3.2149,0.2932,0,41441.208,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
1.643,11H 30M 41.25S,22.854,5.494504,3.2149,0.2814,0,41441.25,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
1.645,11H 30M 41.2920000000013S,22.8609,5.494572,3.2149,0.2651,0,41441.292,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
1.647,11H 30M 41.3329999999987S,22.8606,5.494632,3.2149,0.2476,0,41441.333,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
1.649,11H 30M 41.375S,22.8581,5.494474,3.2149,0.2337,0,41441.375,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
1.651,11H 30M 41.4170000000013S,22.8537,5.493755,3.2137,0.2217,0,41441.417,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
1.652,11H 30M 41.4579999999987S,22.8487,5.492725,3.2149,0.2143,0,41441.458,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
1.653,11H 30M 41.5S,22.8415,5.492309,3.2149,0.2099,0,41441.5,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
1.654,11H 30M 41.5420000000013S,22.8433,5.492309,3.2137,0.207,0,41441.542,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
1.655,11H 30M 41.5829999999987S,22.8453,5.492483,3.2149,0.2041,0,41441.583,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
1.656,11H 30M 41.625S,22.8369,5.492748,3.2149,0.2027,0,41441.625,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
1.656,11H 30M 41.6670000000013S,22.8316,5.493225,3.2137,0.2027,0,41441.667,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
1.656,11H 30M 41.7079999999987S,22.8433,5.493505,3.2137,0.2056,0,41441.708,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
1.655,11H 30M 41.75S,22.8474,5.493058,3.2137,0.2114,0,41441.75,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
1.654,11H 30M 41.7920000000013S,22.8424,5.492256,3.2137,0.2202,0,41441.792,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
1.653,11H 30M 41.8329999999987S,22.8383,5.492309,3.2137,0.2322,0,41441.833,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
1.652,11H 30M 41.875S,22.8494,5.49402,3.2137,0.2461,0,41441.875,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
1.65,11H 30M 41.9170000000013S,22.8675,5.496298,3.2137,0.2571,0,41441.917,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
1.648,11H 30M 41.9579999999987S,22.8758,5.497183,3.2137,0.2683,0,41441.958,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
1.647,11H 30M 42S,22.8692,5.496911,3.2137,0.2748,0,41442,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
1.646,11H 30M 42.0420000000013S,22.8718,5.496615,3.2137,0.2831,0,41442.042,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
1.646,11H 30M 42.0829999999987S,22.8793,5.496835,3.2125,0.2898,0,41442.083,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
1.645,11H 30M 42.125S,22.8868,5.49744,3.2125,0.2982,0,41442.125,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
1.645,11H 30M 42.1670000000013S,22.8927,5.498258,3.2125,0.3086,0,41442.167,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
1.645,11H 30M 42.2079999999987S,22.8984,5.499575,3.2125,0.3226,0,41442.208,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
1.646,11H 30M 42.25S,22.9082,5.50168,3.2125,0.3315,0,41442.25,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
1.646,11H 30M 42.2920000000013S,22.9311,5.504134,3.2125,0.3333,0,41442.292,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
1.644,11H 30M 42.3329999999987S,22.9494,5.506072,3.2125,0.3226,0,41442.333,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
1.643,11H 30M 42.375S,22.9636,5.507193,3.2125,0.3034,0,41442.375,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
1.644,11H 30M 42.4170000000013S,22.9705,5.507352,3.2125,0.2748,0,41442.417,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
1.647,11H 30M 42.4579999999987S,22.9778,5.506913,3.2125,0.2445,0,41442.458,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
1.649,11H 30M 42.5S,22.9807,5.50661,3.2125,0.2128,0,41442.5,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
1.653,11H 30M 42.5420000000013S,22.9785,5.506716,3.2125,0.1802,0,41442.542,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
1.657,11H 30M 42.5829999999987S,22.9748,5.507019,3.2125,0.1496,0,41442.583,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
1.662,11H 30M 42.625S,22.9775,5.506792,3.2125,0.1234,0,41442.625,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
1.667,11H 30M 42.6670000000013S,22.956,5.504285,3.2125,0.1056,0,41442.667,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
1.673,11H 30M 42.7079999999987S,22.9217,5.500817,3.2125,0.0941,0,41442.708,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
1.68,11H 30M 42.75S,22.9039,5.49853,3.2125,0.0885,0,41442.75,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
1.686,11H 30M 42.7920000000013S,22.8907,5.496827,3.2125,0.0851,0,41442.792,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
1.692,11H 30M 42.8329999999987S,22.8807,5.495253,3.2137,0.0829,0,41442.833,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
1.697,11H 30M 42.875S,22.8832,5.49436,3.2125,0.0797,0,41442.875,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
1.703,11H 30M 42.9170000000013S,22.8834,5.494087,3.2125,0.0753,0,41442.917,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
1.708,11H 30M 42.9579999999987S,22.8761,5.493974,3.2137,0.07,0,41442.958,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
1.712,11H 30M 43S,22.8697,5.494163,3.2137,0.0678,0,41443,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
1.717,11H 30M 43.0420000000013S,22.8713,5.494814,3.2137,0.0647,0,41443.042,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
1.723,11H 30M 43.0829999999987S,22.8734,5.495389,3.2137,0.0647,0,41443.083,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
1.728,11H 30M 43.125S,22.8743,5.495715,3.2137,0.0657,0,41443.125,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
1.734,11H 30M 43.1670000000013S,22.8732,5.495783,3.2137,0.0689,0,41443.167,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
1.739,11H 30M 43.2079999999987S,22.8722,5.495684,3.2137,0.0807,0,41443.208,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
1.744,11H 30M 43.25S,22.8711,5.49551,3.2125,0.0986,0,41443.25,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
1.749,11H 30M 43.2920000000013S,22.8663,5.495087,3.2137,0.1222,0,41443.292,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
1.754,11H 30M 43.3329999999987S,22.8613,5.494579,3.2137,0.1471,0,41443.333,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
1.758,11H 30M 43.375S,22.8588,5.494118,3.2149,0.1707,0,41443.375,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
1.762,11H 30M 43.4170000000013S,22.8573,5.493861,3.2137,0.1885,0,41443.417,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
1.764,11H 30M 43.4579999999987S,22.8554,5.493581,3.2137,0.1998,0,41443.458,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
1.766,11H 30M 43.5S,22.8546,5.493444,3.2137,0.2056,0,41443.5,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
1.768,11H 30M 43.5420000000013S,22.8544,5.493512,3.2125,0.2085,0,41443.542,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
1.77,11H 30M 43.5829999999987S,22.856,5.493686,3.2137,0.2056,0,41443.583,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
1.771,11H 30M 43.625S,22.8577,5.493792,3.2149,0.1998,0,41443.625,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
1.771,11H 30M 43.6670000000013S,22.8583,5.493891,3.2137,0.1899,0,41443.667,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
1.771,11H 30M 43.7079999999987S,22.8577,5.493906,3.2137,0.1788,0,41443.708,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
1.769,11H 30M 43.75S,22.8569,5.493951,3.2137,0.1707,0,41443.75,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
1.768,11H 30M 43.7920000000013S,22.8558,5.493853,3.2137,0.1653,0,41443.792,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
1.767,11H 30M 43.8329999999987S,22.8549,5.493929,3.2125,0.1614,0,41443.833,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
1.765,11H 30M 43.875S,22.8581,5.494065,3.2137,0.16,0,41443.875,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
1.763,11H 30M 43.9170000000013S,22.8606,5.494368,3.2137,0.1561,0,41443.917,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
1.761,11H 30M 43.9579999999987S,22.8642,5.494632,3.2137,0.1496,0,41443.958,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
1.759,11H 30M 44S,22.8636,5.494617,3.2137,0.1407,0,41444,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
1.756,11H 30M 44.0420000000013S,22.8601,5.494322,3.2125,0.1283,0,41444.042,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
1.752,11H 30M 44.0829999999987S,22.8535,5.493611,3.2125,0.1162,0,41444.083,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
1.747,11H 30M 44.125S,22.8449,5.492763,3.2125,0.1067,0,41444.125,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
1.743,11H 30M 44.1670000000013S,22.8367,5.492158,3.2137,0.0986,0,41444.167,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
1.737,11H 30M 44.2079999999987S,22.8382,5.492219,3.2125,0.093,0,41444.208,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
1.731,11H 30M 44.25S,22.8422,5.49178,3.2125,0.0896,0,41444.25,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
1.725,11H 30M 44.2920000000013S,22.8323,5.490607,3.2137,0.0862,0,41444.292,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
1.72,11H 30M 44.3329999999987S,22.8241,5.489676,3.2137,0.084,0,41444.333,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
