pres,time,temp,conductivity,sbeox0v,fluo_chl,upoly0,second,day_name,month,day,year,fluo_flbb,bb700,cdom,echov1,fluo_440,fluo_470,fluo_532,date
200.642,11H 51M 49S,NA,NA,NA,NA,NA,42709,Fri,Jun,11,2021,47,118,56,533,58,50,53,11 Jun 2021
200.456,11H 51M 51S,NA,NA,NA,NA,NA,42711,Fri,Jun,11,2021,44,106,56,533,60,49,56,11 Jun 2021
200.635,11H 51M 53S,NA,NA,NA,NA,NA,42713,Fri,Jun,11,2021,44,106,57,533,58,48,53,11 Jun 2021
200.47,11H 51M 54S,NA,NA,NA,NA,NA,42714,Fri,Jun,11,2021,46,110,57,533,58,53,51,11 Jun 2021
200.512,11H 51M 55S,NA,NA,NA,NA,NA,42715,Fri,Jun,11,2021,47,105,56,533,65,51,54,11 Jun 2021
200.596,11H 51M 56S,NA,NA,NA,NA,NA,42716,Fri,Jun,11,2021,47,104,56,533,55,48,56,11 Jun 2021
200.588,11H 51M 57S,NA,NA,NA,NA,NA,42717,Fri,Jun,11,2021,46,103,57,533,54,50,55,11 Jun 2021
200.598,11H 52M 1S,NA,NA,NA,NA,NA,42721,Fri,Jun,11,2021,46,102,56,533,55,49,55,11 Jun 2021
200.622,11H 52M 2S,NA,NA,NA,NA,NA,42722,Fri,Jun,11,2021,47,105,57,533,54,48,56,11 Jun 2021
200.513,11H 52M 3S,NA,NA,NA,NA,NA,42723,Fri,Jun,11,2021,44,108,57,533,58,50,52,11 Jun 2021
200.441,11H 52M 4S,NA,NA,NA,NA,NA,42724,Fri,Jun,11,2021,48,108,56,533,63,50,50,11 Jun 2021
200.664,11H 52M 6S,NA,NA,NA,NA,NA,42726,Fri,Jun,11,2021,45,102,56,534,57,50,56,11 Jun 2021
200.562,11H 52M 7S,NA,NA,NA,NA,NA,42727,Fri,Jun,11,2021,44,111,57,533,56,47,52,11 Jun 2021
200.517,11H 52M 9S,NA,NA,NA,NA,NA,42729,Fri,Jun,11,2021,47,106,56,533,59,49,52,11 Jun 2021
200.613,11H 52M 10S,NA,NA,NA,NA,NA,42730,Fri,Jun,11,2021,47,109,57,533,59,50,55,11 Jun 2021
200.553,11H 52M 11S,NA,NA,NA,NA,NA,42731,Fri,Jun,11,2021,44,107,56,533,57,50,53,11 Jun 2021
200.529,11H 52M 12S,NA,NA,NA,NA,NA,42732,Fri,Jun,11,2021,45,107,56,533,57,47,52,11 Jun 2021
200.532,11H 52M 13S,NA,NA,NA,NA,NA,42733,Fri,Jun,11,2021,47,103,57,533,59,48,52,11 Jun 2021
200.543,11H 52M 14S,NA,NA,NA,NA,NA,42734,Fri,Jun,11,2021,48,105,57,533,63,50,51,11 Jun 2021
200.565,11H 52M 15S,NA,NA,NA,NA,NA,42735,Fri,Jun,11,2021,47,105,57,533,60,50,50,11 Jun 2021
200.541,11H 52M 18S,NA,NA,NA,NA,NA,42738,Fri,Jun,11,2021,46,103,NA,NA,60,48,50,11 Jun 2021
200.525,11H 52M 19S,NA,NA,NA,NA,NA,42739,Fri,Jun,11,2021,49,103,56,533,62,48,46,11 Jun 2021
200.576,11H 52M 20S,NA,NA,NA,NA,NA,42740,Fri,Jun,11,2021,49,106,57,533,62,49,48,11 Jun 2021
200.587,11H 52M 21S,NA,NA,NA,NA,NA,42741,Fri,Jun,11,2021,45,417,57,533,63,45,48,11 Jun 2021
200.534,11H 52M 22S,NA,NA,NA,NA,NA,42742,Fri,Jun,11,2021,50,103,56,533,59,51,51,11 Jun 2021
200.518,11H 52M 23S,NA,NA,NA,NA,NA,42743,Fri,Jun,11,2021,47,104,56,533,59,51,59,11 Jun 2021
200.523,11H 52M 24S,NA,NA,NA,NA,NA,42744,Fri,Jun,11,2021,44,102,57,534,60,48,52,11 Jun 2021
200.57,11H 52M 25S,NA,NA,NA,NA,NA,42745,Fri,Jun,11,2021,44,104,57,533,58,48,50,11 Jun 2021
200.541,11H 52M 27S,NA,NA,NA,NA,NA,42747,Fri,Jun,11,2021,46,112,56,533,58,50,54,11 Jun 2021
200.44,11H 52M 28S,NA,NA,NA,NA,NA,42748,Fri,Jun,11,2021,46,108,57,533,46,108,57,11 Jun 2021
200.44,11H 52M 28S,NA,NA,NA,NA,NA,42748,Fri,Jun,11,2021,46,108,57,533,60,47,53,11 Jun 2021
200.501,11H 52M 29S,NA,NA,NA,NA,NA,42749,Fri,Jun,11,2021,45,102,57,533,60,50,52,11 Jun 2021
200.378,11H 52M 30S,NA,NA,NA,NA,NA,42750,Fri,Jun,11,2021,44,103,NA,NA,62,49,54,11 Jun 2021
200.191,11H 52M 31S,NA,NA,NA,NA,NA,42751,Fri,Jun,11,2021,46,105,57,533,58,48,51,11 Jun 2021
199.715,11H 52M 33S,NA,NA,NA,NA,NA,42753,Fri,Jun,11,2021,48,108,57,533,59,50,52,11 Jun 2021
199.431,11H 52M 34S,NA,NA,NA,NA,NA,42754,Fri,Jun,11,2021,47,127,56,533,59,51,53,11 Jun 2021
198.925,11H 52M 36S,NA,NA,NA,NA,NA,42756,Fri,Jun,11,2021,43,103,56,533,56,47,50,11 Jun 2021
198.541,11H 52M 37S,NA,NA,NA,NA,NA,42757,Fri,Jun,11,2021,49,111,56,533,61,49,52,11 Jun 2021
198.086,11H 52M 38S,NA,NA,NA,NA,NA,42758,Fri,Jun,11,2021,49,107,56,533,60,55,57,11 Jun 2021
197.647,11H 52M 39S,NA,NA,NA,NA,NA,42759,Fri,Jun,11,2021,48,101,57,533,60,53,54,11 Jun 2021
197.17,11H 52M 40S,NA,NA,NA,NA,NA,42760,Fri,Jun,11,2021,42,105,57,533,57,41,50,11 Jun 2021
196.641,11H 52M 41S,NA,NA,NA,NA,NA,42761,Fri,Jun,11,2021,42,102,56,533,56,45,53,11 Jun 2021
195.783,11H 52M 42S,NA,NA,NA,NA,NA,42762,Fri,Jun,11,2021,46,107,NA,NA,57,43,51,11 Jun 2021
195.271,11H 52M 43S,NA,NA,NA,NA,NA,42763,Fri,Jun,11,2021,49,107,56,533,56,44,51,11 Jun 2021
194.714,11H 52M 44S,NA,NA,NA,NA,NA,42764,Fri,Jun,11,2021,48,106,57,534,58,49,53,11 Jun 2021
193.778,11H 52M 46S,NA,NA,NA,NA,NA,42766,Fri,Jun,11,2021,48,105,57,533,60,50,54,11 Jun 2021
193.253,11H 52M 47S,NA,NA,NA,NA,NA,42767,Fri,Jun,11,2021,44,103,55,534,56,49,52,11 Jun 2021
192.235,11H 52M 49S,NA,NA,NA,NA,NA,42769,Fri,Jun,11,2021,49,101,57,533,60,47,54,11 Jun 2021
191.782,11H 52M 50S,NA,NA,NA,NA,NA,42770,Fri,Jun,11,2021,49,105,56,534,60,50,53,11 Jun 2021
191.272,11H 52M 51S,NA,NA,NA,NA,NA,42771,Fri,Jun,11,2021,47,104,56,533,58,49,54,11 Jun 2021
190.749,11H 52M 52S,NA,NA,NA,NA,NA,42772,Fri,Jun,11,2021,44,100,56,533,58,50,53,11 Jun 2021
190.265,11H 52M 53S,NA,NA,NA,NA,NA,42773,Fri,Jun,11,2021,48,104,57,533,58,49,51,11 Jun 2021
188.741,11H 52M 56S,NA,NA,NA,NA,NA,42776,Fri,Jun,11,2021,47,112,56,533,60,49,54,11 Jun 2021
188.268,11H 52M 57S,NA,NA,NA,NA,NA,42777,Fri,Jun,11,2021,47,102,56,534,54,47,55,11 Jun 2021
187.83,11H 52M 58S,NA,NA,NA,NA,NA,42778,Fri,Jun,11,2021,47,103,56,533,55,50,53,11 Jun 2021
187.312,11H 52M 59S,NA,NA,NA,NA,NA,42779,Fri,Jun,11,2021,45,107,57,533,65,50,51,11 Jun 2021
186.792,11H 53M 0S,NA,NA,NA,NA,NA,42780,Fri,Jun,11,2021,46,101,56,533,59,48,57,11 Jun 2021
186.272,11H 53M 1S,NA,NA,NA,NA,NA,42781,Fri,Jun,11,2021,47,96,56,533,56,45,58,11 Jun 2021
185.318,11H 53M 3S,NA,NA,NA,NA,NA,42783,Fri,Jun,11,2021,48,98,56,534,53,49,55,11 Jun 2021
184.306,11H 53M 5S,NA,NA,NA,NA,NA,42785,Fri,Jun,11,2021,45,105,57,533,58,53,52,11 Jun 2021
183.841,11H 53M 6S,NA,NA,NA,NA,NA,42786,Fri,Jun,11,2021,47,103,56,533,63,52,52,11 Jun 2021
183.341,11H 53M 7S,NA,NA,NA,NA,NA,42787,Fri,Jun,11,2021,45,97,56,533,56,50,57,11 Jun 2021
182.776,11H 53M 8S,NA,NA,NA,NA,NA,42788,Fri,Jun,11,2021,46,106,57,533,59,50,50,11 Jun 2021
182.269,11H 53M 9S,NA,NA,NA,NA,NA,42789,Fri,Jun,11,2021,50,99,56,533,58,49,54,11 Jun 2021
181.778,11H 53M 10S,NA,NA,NA,NA,NA,42790,Fri,Jun,11,2021,50,101,56,533,61,50,54,11 Jun 2021
181.304,11H 53M 11S,NA,NA,NA,NA,NA,42791,Fri,Jun,11,2021,44,101,56,533,58,51,55,11 Jun 2021
180.271,11H 53M 13S,NA,NA,NA,NA,NA,42793,Fri,Jun,11,2021,47,97,56,533,60,49,52,11 Jun 2021
179.812,11H 53M 14S,NA,NA,NA,NA,NA,42794,Fri,Jun,11,2021,46,102,57,533,59,50,50,11 Jun 2021
179.31,11H 53M 15S,NA,NA,NA,NA,NA,42795,Fri,Jun,11,2021,48,100,56,533,59,49,52,11 Jun 2021
178.835,11H 53M 16S,NA,NA,NA,NA,NA,42796,Fri,Jun,11,2021,47,100,56,533,58,53,57,11 Jun 2021
178.312,11H 53M 17S,NA,NA,NA,NA,NA,42797,Fri,Jun,11,2021,47,100,56,534,58,50,56,11 Jun 2021
177.746,11H 53M 18S,NA,NA,NA,NA,NA,42798,Fri,Jun,11,2021,45,97,56,533,58,50,56,11 Jun 2021
177.305,11H 53M 19S,NA,NA,NA,NA,NA,42799,Fri,Jun,11,2021,45,101,57,533,59,50,49,11 Jun 2021
175.649,11H 53M 22S,NA,NA,NA,NA,NA,42802,Fri,Jun,11,2021,47,103,56,533,57,53,54,11 Jun 2021
175.265,11H 53M 23S,NA,NA,NA,NA,NA,42803,Fri,Jun,11,2021,46,102,57,533,56,50,57,11 Jun 2021
174.62,11H 53M 24S,NA,NA,NA,NA,NA,42804,Fri,Jun,11,2021,46,97,58,533,62,48,50,11 Jun 2021
174.05,11H 53M 25S,NA,NA,NA,NA,NA,42805,Fri,Jun,11,2021,47,101,56,533,58,47,50,11 Jun 2021
173.598,11H 53M 26S,NA,NA,NA,NA,NA,42806,Fri,Jun,11,2021,48,102,57,533,58,48,50,11 Jun 2021
173.069,11H 53M 27S,NA,NA,NA,NA,NA,42807,Fri,Jun,11,2021,48,101,56,533,57,52,51,11 Jun 2021
172.418,11H 53M 28S,NA,NA,NA,NA,NA,42808,Fri,Jun,11,2021,46,101,56,533,58,50,57,11 Jun 2021
171.908,11H 53M 29S,NA,NA,NA,NA,NA,42809,Fri,Jun,11,2021,45,101,56,533,58,50,54,11 Jun 2021
170.911,11H 53M 31S,NA,NA,NA,NA,NA,42811,Fri,Jun,11,2021,45,100,57,533,59,48,52,11 Jun 2021
170.321,11H 53M 32S,NA,NA,NA,NA,NA,42812,Fri,Jun,11,2021,46,114,56,533,58,47,51,11 Jun 2021
169.745,11H 53M 33S,NA,NA,NA,NA,NA,42813,Fri,Jun,11,2021,47,101,57,533,60,52,53,11 Jun 2021
169.2,11H 53M 34S,NA,NA,NA,NA,NA,42814,Fri,Jun,11,2021,49,106,56,533,59,50,52,11 Jun 2021
168.709,11H 53M 35S,NA,NA,NA,NA,NA,42815,Fri,Jun,11,2021,45,97,56,533,53,49,53,11 Jun 2021
167.716,11H 53M 37S,NA,NA,NA,NA,NA,42817,Fri,Jun,11,2021,46,102,57,533,59,50,55,11 Jun 2021
167.089,11H 53M 38S,NA,NA,NA,NA,NA,42818,Fri,Jun,11,2021,47,103,56,533,57,52,53,11 Jun 2021
166.119,11H 53M 40S,NA,NA,NA,NA,NA,42820,Fri,Jun,11,2021,49,100,56,533,58,50,55,11 Jun 2021
165.61,11H 53M 41S,NA,NA,NA,NA,NA,42821,Fri,Jun,11,2021,47,98,57,534,57,49,55,11 Jun 2021
164.996,11H 53M 42S,NA,NA,NA,NA,NA,42822,Fri,Jun,11,2021,43,99,57,533,57,47,53,11 Jun 2021
164.449,11H 53M 43S,NA,NA,NA,NA,NA,42823,Fri,Jun,11,2021,46,100,57,533,58,49,51,11 Jun 2021
163.994,11H 53M 44S,NA,NA,NA,NA,NA,42824,Fri,Jun,11,2021,45,100,57,534,60,52,52,11 Jun 2021
163.444,11H 53M 45S,NA,NA,NA,NA,NA,42825,Fri,Jun,11,2021,48,99,56,533,61,50,55,11 Jun 2021
162.852,11H 53M 46S,NA,NA,NA,NA,NA,42826,Fri,Jun,11,2021,45,101,57,533,58,50,55,11 Jun 2021
162.47,11H 53M 47S,NA,NA,NA,NA,NA,42827,Fri,Jun,11,2021,44,98,57,534,56,48,54,11 Jun 2021
161.548,11H 53M 49S,NA,NA,NA,NA,NA,42829,Fri,Jun,11,2021,46,99,57,534,60,50,52,11 Jun 2021
161.158,11H 53M 50S,NA,NA,NA,NA,NA,42830,Fri,Jun,11,2021,48,101,57,533,59,50,53,11 Jun 2021
160.621,11H 53M 51S,NA,NA,NA,NA,NA,42831,Fri,Jun,11,2021,47,100,56,533,58,50,55,11 Jun 2021
159.761,11H 53M 53S,NA,NA,NA,NA,NA,42833,Fri,Jun,11,2021,47,102,57,534,59,49,53,11 Jun 2021
159.308,11H 53M 54S,NA,NA,NA,NA,NA,42834,Fri,Jun,11,2021,49,104,57,533,61,47,54,11 Jun 2021
158.791,11H 53M 55S,NA,NA,NA,NA,NA,42835,Fri,Jun,11,2021,50,96,56,533,62,51,54,11 Jun 2021
158.451,11H 53M 56S,NA,NA,NA,NA,NA,42836,Fri,Jun,11,2021,46,97,56,533,59,53,54,11 Jun 2021
157.688,11H 53M 58S,NA,NA,NA,NA,NA,42838,Fri,Jun,11,2021,44,99,56,533,55,51,54,11 Jun 2021
157.274,11H 53M 59S,NA,NA,NA,NA,NA,42839,Fri,Jun,11,2021,700,460,533,NA,61,49,50,11 Jun 2021
157.034,11H 54M 0S,NA,NA,NA,NA,NA,42840,Fri,Jun,11,2021,48,103,57,533,62,49,51,11 Jun 2021
156.786,11H 54M 1S,NA,NA,NA,NA,NA,42841,Fri,Jun,11,2021,48,98,56,533,60,50,49,11 Jun 2021
156.222,11H 54M 2S,NA,NA,NA,NA,NA,42842,Fri,Jun,11,2021,50,98,56,533,60,49,50,11 Jun 2021
155.643,11H 54M 3S,NA,NA,NA,NA,NA,42843,Fri,Jun,11,2021,50,95,56,533,58,49,51,11 Jun 2021
155.414,11H 54M 4S,NA,NA,NA,NA,NA,42844,Fri,Jun,11,2021,50,94,55,533,57,54,53,11 Jun 2021
155.026,11H 54M 5S,NA,NA,NA,NA,NA,42845,Fri,Jun,11,2021,47,98,56,533,56,51,60,11 Jun 2021
154.09,11H 54M 7S,NA,NA,NA,NA,NA,42847,Fri,Jun,11,2021,44,98,57,534,60,47,50,11 Jun 2021
153.636,11H 54M 9S,NA,NA,NA,NA,NA,42849,Fri,Jun,11,2021,43,96,58,533,58,47,52,11 Jun 2021
153.294,11H 54M 10S,NA,NA,NA,NA,NA,42850,Fri,Jun,11,2021,46,98,57,533,60,48,50,11 Jun 2021
152.98,11H 54M 11S,NA,NA,NA,NA,NA,42851,Fri,Jun,11,2021,4,NA,NA,NA,61,49,51,11 Jun 2021
152.739,11H 54M 12S,NA,NA,NA,NA,NA,42852,Fri,Jun,11,2021,50,99,56,533,58,51,50,11 Jun 2021
152.371,11H 54M 13S,NA,NA,NA,NA,NA,42853,Fri,Jun,11,2021,46,97,56,533,58,51,57,11 Jun 2021
151.981,11H 54M 14S,NA,NA,NA,NA,NA,42854,Fri,Jun,11,2021,47,100,57,533,58,48,51,11 Jun 2021
151.593,11H 54M 16S,NA,NA,NA,NA,NA,42856,Fri,Jun,11,2021,46,99,57,533,60,51,54,11 Jun 2021
151.253,11H 54M 17S,NA,NA,NA,NA,NA,42857,Fri,Jun,11,2021,48,102,56,533,62,52,54,11 Jun 2021
150.788,11H 54M 18S,NA,NA,NA,NA,NA,42858,Fri,Jun,11,2021,49,94,56,533,56,48,56,11 Jun 2021
150.603,11H 54M 19S,NA,NA,NA,NA,NA,42859,Fri,Jun,11,2021,45,96,56,533,54,50,54,11 Jun 2021
150.624,11H 54M 20S,NA,NA,NA,NA,NA,42860,Fri,Jun,11,2021,45,98,57,534,57,50,54,11 Jun 2021
150.585,11H 54M 21S,NA,NA,NA,NA,NA,42861,Fri,Jun,11,2021,46,100,56,534,64,50,51,11 Jun 2021
150.497,11H 54M 22S,NA,NA,NA,NA,NA,42862,Fri,Jun,11,2021,47,96,55,533,55,48,55,11 Jun 2021
150.554,11H 54M 25S,NA,NA,NA,NA,NA,42865,Fri,Jun,11,2021,46,92,56,533,53,47,56,11 Jun 2021
150.481,11H 54M 26S,NA,NA,NA,NA,NA,42866,Fri,Jun,11,2021,47,103,57,534,56,49,50,11 Jun 2021
150.638,11H 54M 27S,NA,NA,NA,NA,NA,42867,Fri,Jun,11,2021,46,99,57,534,59,50,52,11 Jun 2021
150.717,11H 54M 28S,NA,NA,NA,NA,NA,42868,Fri,Jun,11,2021,49,94,56,534,58,50,52,11 Jun 2021
150.562,11H 54M 29S,NA,NA,NA,NA,NA,42869,Fri,Jun,11,2021,44,94,56,533,57,50,55,11 Jun 2021
150.499,11H 54M 30S,NA,NA,NA,NA,NA,42870,Fri,Jun,11,2021,48,99,57,533,55,50,53,11 Jun 2021
150.589,11H 54M 31S,NA,NA,NA,NA,NA,42871,Fri,Jun,11,2021,48,100,56,534,60,50,53,11 Jun 2021
150.709,11H 54M 32S,NA,NA,NA,NA,NA,42872,Fri,Jun,11,2021,48,97,56,533,58,51,55,11 Jun 2021
150.556,11H 54M 34S,NA,NA,NA,NA,NA,42874,Fri,Jun,11,2021,46,93,56,533,58,49,54,11 Jun 2021
150.609,11H 54M 35S,NA,NA,NA,NA,NA,42875,Fri,Jun,11,2021,47,94,57,534,58,49,51,11 Jun 2021
150.635,11H 54M 36S,NA,NA,NA,NA,NA,42876,Fri,Jun,11,2021,47,100,57,533,59,48,54,11 Jun 2021
150.646,11H 54M 37S,NA,NA,NA,NA,NA,42877,Fri,Jun,11,2021,47,96,56,533,60,51,53,11 Jun 2021
150.605,11H 54M 38S,NA,NA,NA,NA,NA,42878,Fri,Jun,11,2021,48,96,56,533,58,50,54,11 Jun 2021
150.563,11H 54M 39S,NA,NA,NA,NA,NA,42879,Fri,Jun,11,2021,45,96,57,534,57,50,52,11 Jun 2021
150.671,11H 54M 41S,NA,NA,NA,NA,NA,42881,Fri,Jun,11,2021,49,106,56,533,58,52,51,11 Jun 2021
150.611,11H 54M 43S,NA,NA,NA,NA,NA,42883,Fri,Jun,11,2021,46,96,56,533,61,50,57,11 Jun 2021
150.618,11H 54M 44S,NA,NA,NA,NA,NA,42884,Fri,Jun,11,2021,46,94,57,533,60,50,50,11 Jun 2021
150.601,11H 54M 45S,NA,NA,NA,NA,NA,42885,Fri,Jun,11,2021,43,100,57,533,60,50,50,11 Jun 2021
150.629,11H 54M 46S,NA,NA,NA,NA,NA,42886,Fri,Jun,11,2021,49,100,56,533,60,50,50,11 Jun 2021
150.71,11H 54M 47S,NA,NA,NA,NA,NA,42887,Fri,Jun,11,2021,49,92,56,533,59,54,51,11 Jun 2021
150.641,11H 54M 48S,NA,NA,NA,NA,NA,42888,Fri,Jun,11,2021,46,103,56,533,57,51,57,11 Jun 2021
150.575,11H 54M 49S,NA,NA,NA,NA,NA,42889,Fri,Jun,11,2021,44,92,57,533,58,48,56,11 Jun 2021
150.596,11H 54M 50S,NA,NA,NA,NA,NA,42890,Fri,Jun,11,2021,47,92,57,534,60,47,54,11 Jun 2021
150.704,11H 54M 52S,NA,NA,NA,NA,NA,42892,Fri,Jun,11,2021,47,95,56,534,57,55,55,11 Jun 2021
150.564,11H 54M 53S,NA,NA,NA,NA,NA,42893,Fri,Jun,11,2021,49,92,55,533,60,51,54,11 Jun 2021
150.58,11H 54M 54S,NA,NA,NA,NA,NA,42894,Fri,Jun,11,2021,45,92,57,533,60,48,50,11 Jun 2021
150.711,11H 54M 55S,NA,NA,NA,NA,NA,42895,Fri,Jun,11,2021,49,95,57,534,58,50,54,11 Jun 2021
150.613,11H 54M 57S,NA,NA,NA,NA,NA,42897,Fri,Jun,11,2021,48,91,55,533,57,55,53,11 Jun 2021
150.655,11H 54M 58S,NA,NA,NA,NA,NA,42898,Fri,Jun,11,2021,45,126,56,533,62,52,55,11 Jun 2021
150.624,11H 54M 59S,NA,NA,NA,NA,NA,42899,Fri,Jun,11,2021,46,93,56,534,57,47,53,11 Jun 2021
150.69,11H 55M 1S,NA,NA,NA,NA,NA,42901,Fri,Jun,11,2021,47,98,57,534,53,48,56,11 Jun 2021
150.605,11H 55M 2S,NA,NA,NA,NA,NA,42902,Fri,Jun,11,2021,45,94,57,534,470,532,540,11 Jun 2021
150.598,11H 55M 3S,NA,NA,NA,NA,NA,42903,Fri,Jun,11,2021,45,95,56,534,64,54,51,11 Jun 2021
150.717,11H 55M 4S,NA,NA,NA,NA,NA,42904,Fri,Jun,11,2021,49,96,56,533,56,46,55,11 Jun 2021
150.699,11H 55M 5S,NA,NA,NA,NA,NA,42905,Fri,Jun,11,2021,49,93,56,534,52,45,58,11 Jun 2021
150.599,11H 55M 6S,NA,NA,NA,NA,NA,42906,Fri,Jun,11,2021,48,93,57,533,50,48,56,11 Jun 2021
150.599,11H 55M 7S,NA,NA,NA,NA,NA,42907,Fri,Jun,11,2021,48,89,56,533,53,50,56,11 Jun 2021
150.653,11H 55M 8S,NA,NA,NA,NA,NA,42908,Fri,Jun,11,2021,48,90,57,534,53,47,57,11 Jun 2021
150.69,11H 55M 10S,NA,NA,NA,NA,NA,42910,Fri,Jun,11,2021,44,95,57,533,62,50,51,11 Jun 2021
150.695,11H 55M 11S,NA,NA,NA,NA,NA,42911,Fri,Jun,11,2021,45,100,57,534,61,50,54,11 Jun 2021
150.695,11H 55M 11S,NA,NA,NA,NA,NA,42911,Fri,Jun,11,2021,61,50,54,540,61,50,54,11 Jun 2021
150.565,11H 55M 13S,NA,NA,NA,NA,NA,42913,Fri,Jun,11,2021,46,91,57,534,56,50,55,11 Jun 2021
150.622,11H 55M 14S,NA,NA,NA,NA,NA,42914,Fri,Jun,11,2021,44,97,57,534,55,52,55,11 Jun 2021
150.717,11H 55M 16S,NA,NA,NA,NA,NA,42916,Fri,Jun,11,2021,46,94,56,534,59,51,55,11 Jun 2021
150.545,11H 55M 17S,NA,NA,NA,NA,NA,42917,Fri,Jun,11,2021,45,89,56,534,56,50,53,11 Jun 2021
150.079,11H 55M 19S,NA,NA,NA,NA,NA,42919,Fri,Jun,11,2021,46,96,56,534,59,49,50,11 Jun 2021
149.719,11H 55M 20S,NA,NA,NA,NA,NA,42920,Fri,Jun,11,2021,44,91,56,534,58,48,51,11 Jun 2021
149.407,11H 55M 21S,NA,NA,NA,NA,NA,42921,Fri,Jun,11,2021,46,96,57,534,59,47,54,11 Jun 2021
149.176,11H 55M 22S,NA,NA,NA,NA,NA,42922,Fri,Jun,11,2021,49,97,56,533,59,51,55,11 Jun 2021
148.741,11H 55M 23S,NA,NA,NA,NA,NA,42923,Fri,Jun,11,2021,47,110,56,533,57,53,56,11 Jun 2021
148.114,11H 55M 24S,NA,NA,NA,NA,NA,42924,Fri,Jun,11,2021,47,93,56,534,55,47,51,11 Jun 2021
147.698,11H 55M 25S,NA,NA,NA,NA,NA,42925,Fri,Jun,11,2021,48,93,57,534,56,46,51,11 Jun 2021
145.409,11H 55M 29S,NA,NA,NA,NA,NA,42929,Fri,Jun,11,2021,46,92,56,533,55,46,52,11 Jun 2021
144.893,11H 55M 30S,NA,NA,NA,NA,NA,42930,Fri,Jun,11,2021,46,94,56,533,54,48,51,11 Jun 2021
144.351,11H 55M 31S,NA,NA,NA,NA,NA,42931,Fri,Jun,11,2021,49,93,57,533,56,50,51,11 Jun 2021
143.799,11H 55M 32S,NA,NA,NA,NA,NA,42932,Fri,Jun,11,2021,49,95,57,533,58,52,53,11 Jun 2021
143.191,11H 55M 33S,NA,NA,NA,NA,NA,42933,Fri,Jun,11,2021,47,95,56,534,56,50,54,11 Jun 2021
142.574,11H 55M 34S,NA,NA,NA,NA,NA,42934,Fri,Jun,11,2021,47,92,57,534,55,50,52,11 Jun 2021
141.976,11H 55M 35S,NA,NA,NA,NA,NA,42935,Fri,Jun,11,2021,47,91,56,534,57,49,52,11 Jun 2021
141.479,11H 55M 36S,NA,NA,NA,NA,NA,42936,Fri,Jun,11,2021,49,100,57,533,57,52,53,11 Jun 2021
140.233,11H 55M 38S,NA,NA,NA,NA,NA,42938,Fri,Jun,11,2021,45,91,56,533,54,49,53,11 Jun 2021
139.679,11H 55M 39S,NA,NA,NA,NA,NA,42939,Fri,Jun,11,2021,45,94,57,534,53,47,55,11 Jun 2021
139.14,11H 55M 40S,NA,NA,NA,NA,NA,42940,Fri,Jun,11,2021,47,91,57,534,52,49,54,11 Jun 2021
138.509,11H 55M 41S,NA,NA,NA,NA,NA,42941,Fri,Jun,11,2021,45,93,57,533,54,50,54,11 Jun 2021
137.852,11H 55M 42S,NA,NA,NA,NA,NA,42942,Fri,Jun,11,2021,46,94,56,534,57,50,55,11 Jun 2021
137.251,11H 55M 43S,NA,NA,NA,NA,NA,42943,Fri,Jun,11,2021,45,94,56,533,56,51,54,11 Jun 2021
136.137,11H 55M 45S,NA,NA,NA,NA,NA,42945,Fri,Jun,11,2021,48,94,57,534,53,50,55,11 Jun 2021
134.887,11H 55M 47S,NA,NA,NA,NA,NA,42947,Fri,Jun,11,2021,48,94,56,534,53,51,53,11 Jun 2021
134.33,11H 55M 48S,NA,NA,NA,NA,NA,42948,Fri,Jun,11,2021,47,92,56,534,58,52,53,11 Jun 2021
133.711,11H 55M 49S,NA,NA,NA,NA,NA,42949,Fri,Jun,11,2021,48,94,56,534,53,50,54,11 Jun 2021
133.147,11H 55M 50S,NA,NA,NA,NA,NA,42950,Fri,Jun,11,2021,45,97,57,533,53,49,53,11 Jun 2021
132.659,11H 55M 51S,NA,NA,NA,NA,NA,42951,Fri,Jun,11,2021,47,95,56,534,56,50,51,11 Jun 2021
132.049,11H 55M 52S,NA,NA,NA,NA,NA,42952,Fri,Jun,11,2021,48,97,56,534,60,52,51,11 Jun 2021
131.363,11H 55M 53S,NA,NA,NA,NA,NA,42953,Fri,Jun,11,2021,48,93,56,534,470,532,540,11 Jun 2021
130.785,11H 55M 54S,NA,NA,NA,NA,NA,42954,Fri,Jun,11,2021,46,90,56,534,55,51,55,11 Jun 2021
129.758,11H 55M 56S,NA,NA,NA,NA,NA,42956,Fri,Jun,11,2021,48,96,57,533,57,50,54,11 Jun 2021
129.023,11H 55M 57S,NA,NA,NA,NA,NA,42957,Fri,Jun,11,2021,50,97,56,534,58,51,54,11 Jun 2021
128.487,11H 55M 58S,NA,NA,NA,NA,NA,42958,Fri,Jun,11,2021,47,95,56,534,56,53,56,11 Jun 2021
128.027,11H 55M 59S,NA,NA,NA,NA,NA,42959,Fri,Jun,11,2021,46,92,56,534,55,50,50,11 Jun 2021
126.71,11H 56M 1S,NA,NA,NA,NA,NA,42961,Fri,Jun,11,2021,48,98,57,534,57,48,51,11 Jun 2021
126.232,11H 56M 2S,NA,NA,NA,NA,NA,42962,Fri,Jun,11,2021,50,96,57,534,56,48,53,11 Jun 2021
125.719,11H 56M 3S,NA,NA,NA,NA,NA,42963,Fri,Jun,11,2021,49,97,56,534,58,46,51,11 Jun 2021
