pres,time,temp,conductivity,sbeox0v,fluo_chl,upoly0,upoly1,potemp,sal00,sigma,sbeox_ml,sbeox_mm,flag,second,day_name,month,day,year,fluo_flbb,bb700,cdom,echov1,fluo_440,fluo_470,fluo_532,echo3x,frame_sync,counter,chl_hi_gain_counts,chl_lo_gain_counts,chl_ltc_counts,chl_raw_counts,beta_700_hi_gain_counts,beta_700_lo_gain_counts,beta_700_ltc_counts,beta_700_raw_counts,chl2_hi_gain_counts,chl2_lo_gain_counts,chl2_ltc_counts,chl2_raw_counts,fdom_hi_gain_counts,fdom_lo_gain_counts,fdom_ltc_counts,fdom_raw_counts,v_main_volts,date
70.866,13H 47M 54.4789999999994S,13.5157,4.512254,2.6657,0.2927,1.6481481,13.501014,13.5054,38.4437,28.9576,4.1114,178.446,0,49674.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
70.49,13H 47M 55.4789999999994S,13.5158,4.512243,2.6664,0.2875,1.6479955,13.50033,13.5056,38.4437,28.9575,4.1191,178.781,0,49675.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
70.196,13H 47M 56.4789999999994S,13.5156,4.512207,2.6682,0.2876,1.6477411,13.501014,13.5054,38.443600000000004,28.9575,4.1222,178.917,0,49676.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
70.364,13H 47M 57.4789999999994S,13.5157,4.512227,2.6693,0.2933,1.6478429,13.50033,13.5055,38.4437,28.9575,4.1235,178.972,0,49677.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
70.86,13H 47M 58.4789999999994S,13.5162,4.512328,2.6703,0.3008,1.6479446,13.50033,13.5059,38.4439,28.9577,4.1232,178.959,0,49678.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
70.685,13H 47M 59.4789999999994S,13.516,4.512278,2.6696,0.2979,1.6479446,13.50033,13.5058,38.4437,28.9575,4.117,178.69,0,49679.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
70.364,13H 48M 0.47899999999936S,13.5163,4.512323,2.6681,0.2939,1.6479446,13.501014,13.5061,38.444,28.9577,4.1156,178.628,0,49680.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
70.601,13H 48M 1.47899999999936S,13.5163,4.512318,2.6682,0.296,1.6479446,13.50033,13.5061,38.4438,28.9575,4.1179,178.73,0,49681.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
70.636,13H 48M 2.47899999999936S,13.5163,4.512322,2.6678,0.3006,1.6481481,13.499646,13.5061,38.4438,28.9575,4.1167,178.679,0,49682.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
70.35,13H 48M 3.47899999999936S,13.5158,4.51223,2.668,0.2834,1.652676,13.501698,13.5056,38.443600000000004,28.9575,4.1186,178.76,0,49683.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA
