 DD MMM YYYY HH:MM:SS   Latitude  Longitude       PrDM      T090C        FlC      Xmiss        Par      Sal00Sbeox0Mm/Kg
 03 Nov 2019 01:10:27  -21.02726  172.17748     62.995    23.1958     0.0525    88.6217 9.8038e+01    35.4130    212.682
 03 Nov 2019 01:10:28  -21.02726  172.17748     63.135    23.1979     0.0530    88.6227 1.0386e+02    35.4126    212.628
 03 Nov 2019 01:10:29  -21.02726  172.17748     63.395    23.1961     0.0534    88.6207 9.5979e+01    35.4130    213.015
 03 Nov 2019 01:10:30  -21.02726  172.17748     63.601    23.1877     0.0537    88.6266 9.3026e+01    35.4138    213.001
 03 Nov 2019 01:10:31  -21.02724  172.17748     63.564    23.1879     0.0533    88.6286 9.1718e+01    35.4146    212.826
 03 Nov 2019 01:10:32  -21.02724  172.17748     63.367    23.1945     0.0529    88.6217 8.2813e+01    35.4133    212.938
 03 Nov 2019 01:10:33  -21.02724  172.17748     63.204    23.1954     0.0540    88.6217 8.0942e+01    35.4128    212.256
 03 Nov 2019 01:10:34  -21.02724  172.17748     63.154    23.1959     0.0547    88.6030 9.1788e+01    35.4129    212.290
 03 Nov 2019 01:10:35  -21.02724  172.17748     63.251    23.1963     0.0545    88.6148 9.8237e+01    35.4129    212.638
 03 Nov 2019 01:10:36  -21.02722  172.17746     63.427    23.1952     0.0548    88.6286 9.8155e+01    35.4131    212.550
 03 Nov 2019 01:10:37  -21.02722  172.17746     63.503    23.1919     0.0531    88.6276 9.5441e+01    35.4137    212.837
 03 Nov 2019 01:10:38  -21.02722  172.17746     63.388    23.1941     0.0515    88.6217 9.4310e+01    35.4138    213.002
 03 Nov 2019 01:10:39  -21.02722  172.17746     63.194    23.1967     0.0505    88.6168 9.7022e+01    35.4130    212.714
 03 Nov 2019 01:10:40  -21.02722  172.17746     63.156    23.1966     0.0524    88.6158 9.9502e+01    35.4129    212.498
 03 Nov 2019 01:10:41  -21.02722  172.17746     63.380    23.1937     0.0528    88.6079 9.5174e+01    35.4128    212.703
 03 Nov 2019 01:10:42  -21.02722  172.17744     63.633    23.1775     0.0539    88.6040 9.0679e+01    35.4152    212.793
 03 Nov 2019 01:10:43  -21.02722  172.17744     63.525    23.1776     0.0546    88.6099 9.0210e+01    35.4165    213.069
 03 Nov 2019 01:10:44  -21.02722  172.17744     63.068    23.1933     0.0552    88.6138 9.3914e+01    35.4132    213.417
 03 Nov 2019 01:10:45  -21.02720  172.17744     62.617    23.1886     0.0553    88.6168 9.3123e+01    35.4139    212.529
 03 Nov 2019 01:10:46  -21.02720  172.17744     62.548    23.1902     0.0569    88.6089 9.3484e+01    35.4135    212.226
 03 Nov 2019 01:10:47  -21.02720  172.17744     62.978    23.1934     0.0548    88.6187 9.6186e+01    35.4135    212.484
 03 Nov 2019 01:10:48  -21.02720  172.17744     63.642    23.1803     0.0542    88.6227 9.7881e+01    35.4140    212.700
 03 Nov 2019 01:10:49  -21.02718  172.17744     63.989    23.1712     0.0531    88.6178 9.4731e+01    35.4154    212.805
 03 Nov 2019 01:10:50  -21.02718  172.17742     63.822    23.1735     0.0531    88.6207 8.8397e+01    35.4149    212.844
 03 Nov 2019 01:10:51  -21.02718  172.17742     63.382    23.1843     0.0550    88.6197 8.4689e+01    35.4154    213.192
 03 Nov 2019 01:10:52  -21.02718  172.17742     62.980    23.1894     0.0546    88.6246 9.1416e+01    35.4135    213.151
 03 Nov 2019 01:10:53  -21.02718  172.17742     62.792    23.1886     0.0529    88.6296 1.0300e+02    35.4137    213.253
 03 Nov 2019 01:10:54  -21.02716  172.17742     62.846    23.1901     0.0513    88.6148 9.6810e+01    35.4138    212.784
 03 Nov 2019 01:10:55  -21.02716  172.17742     63.133    23.1891     0.0518    88.6089 8.9792e+01    35.4134    212.655
 03 Nov 2019 01:10:56  -21.02716  172.17740     63.553    23.1751     0.0523    88.6059 9.1366e+01    35.4152    212.922
 03 Nov 2019 01:10:57  -21.02716  172.17740     63.834    23.1665     0.0529    88.6010 9.4377e+01    35.4159    212.703
 03 Nov 2019 01:10:58  -21.02716  172.17740     63.764    23.1666     0.0532    88.6227 9.1003e+01    35.4167    212.827
 03 Nov 2019 01:10:59  -21.02716  172.17740     63.415    23.1821     0.0537    88.6118 8.4933e+01    35.4158    212.911
 03 Nov 2019 01:11:00  -21.02716  172.17740     63.070    23.1919     0.0521    88.6059 8.9213e+01    35.4141    212.434
 03 Nov 2019 01:11:01  -21.02714  172.17740     62.906    23.1858     0.0494    88.5981 1.0195e+02    35.4137    213.320
 03 Nov 2019 01:11:02  -21.02714  172.17738     62.969    23.1939     0.0485    88.6138 1.0011e+02    35.4138    212.880
 03 Nov 2019 01:11:03  -21.02714  172.17738     63.188    23.1901     0.0488    88.6178 9.4006e+01    35.4140    212.166
 03 Nov 2019 01:11:04  -21.02714  172.17738     63.373    23.1833     0.0511    88.6000 9.0767e+01    35.4144    212.574
 03 Nov 2019 01:11:05  -21.02714  172.17738     63.229    23.1858     0.0501    88.6099 8.9244e+01    35.4148    212.709
 03 Nov 2019 01:11:06  -21.02712  172.17738     63.020    23.1917     0.0514    88.6148 8.6711e+01    35.4144    213.101
 03 Nov 2019 01:11:07  -21.02712  172.17738     62.401    23.1968     0.0512    88.6178 9.2276e+01    35.4129    213.277
 03 Nov 2019 01:11:08  -21.02712  172.17738     61.936    23.1955     0.0505    88.6168 1.0457e+02    35.4133    213.417
 03 Nov 2019 01:11:09  -21.02712  172.17736     61.830    23.1960     0.0512    88.6158 1.0152e+02    35.4129    212.864
 03 Nov 2019 01:11:10  -21.02710  172.17736     62.103    23.1961     0.0520    88.6118 9.6173e+01    35.4132    212.721
 03 Nov 2019 01:11:11  -21.02710  172.17736     62.441    23.1988     0.0510    88.6207 9.6277e+01    35.4129    212.992
 03 Nov 2019 01:11:12  -21.02710  172.17736     62.178    23.1985     0.0519    88.6079 9.8976e+01    35.4131    213.098
 03 Nov 2019 01:11:13  -21.02710  172.17736     61.162    23.1988     0.0526    88.6148 9.9568e+01    35.4128    213.183
 03 Nov 2019 01:11:14  -21.02710  172.17736     59.796    23.2100     0.0530    88.6109 1.0169e+02    35.4115    212.413
 03 Nov 2019 01:11:15  -21.02710  172.17736     58.621    23.2207     0.0535    88.5922 1.1728e+02    35.4085    212.655
 03 Nov 2019 01:11:16  -21.02708  172.17734     57.945    23.2058     0.0527    88.6217 1.2881e+02    35.4121    213.084
 03 Nov 2019 01:11:17  -21.02708  172.17734     57.783    23.2052     0.0512    88.6010 1.2689e+02    35.4115    213.328
 03 Nov 2019 01:11:18  -21.02708  172.17734     57.954    23.2080     0.0522    88.5892 1.1604e+02    35.4115    213.455
 03 Nov 2019 01:11:19  -21.02708  172.17734     58.208    23.2294     0.0519    88.6178 1.1090e+02    35.4093    213.479
 03 Nov 2019 01:11:20  -21.02708  172.17734     58.187    23.2410     0.0512    88.6266 1.2249e+02    35.4085    213.434
 03 Nov 2019 01:11:21  -21.02706  172.17734     57.707    23.2585     0.0535    88.6128 1.2566e+02    35.4053    213.105
 03 Nov 2019 01:11:22  -21.02706  172.17734     56.906    23.2309     0.0534    88.5872 1.2825e+02    35.4088    213.264
 03 Nov 2019 01:11:23  -21.02706  172.17732     56.034    23.2424     0.0526    88.6138 1.2243e+02    35.4080    213.594
 03 Nov 2019 01:11:24  -21.02706  172.17732     55.206    23.2604     0.0508    88.5892 1.2949e+02    35.4065    213.171
 03 Nov 2019 01:11:25  -21.02706  172.17732     54.328    23.2998     0.0506    88.5892 1.4587e+02    35.4029    213.241
 03 Nov 2019 01:11:26  -21.02706  172.17732     53.482    23.2869     0.0505    88.5833 1.4652e+02    35.4007    213.891
 03 Nov 2019 01:11:27  -21.02704  172.17732     52.867    23.2954     0.0507    88.5744 1.4643e+02    35.4034    213.808
 03 Nov 2019 01:11:28  -21.02704  172.17732     52.778    23.3441     0.0509    88.5931 1.5629e+02    35.3953    214.069
 03 Nov 2019 01:11:29  -21.02702  172.17732     53.411    23.3665     0.0526    88.5980 1.5323e+02    35.3928    213.769
 03 Nov 2019 01:11:30  -21.02702  172.17732     54.169    23.4005     0.0522    88.5735 1.4124e+02    35.3923    213.649
 03 Nov 2019 01:11:31  -21.02702  172.17730     54.607    23.4344     0.0526    88.5646 1.3387e+02    35.3849    213.325
 03 Nov 2019 01:11:32  -21.02702  172.17730     54.550    23.4378     0.0531    88.5558 1.4270e+02    35.3875    212.852
 03 Nov 2019 01:11:33  -21.02702  172.17730     54.076    23.4393     0.0523    88.5626 1.3638e+02    35.3869    213.367
 03 Nov 2019 01:11:34  -21.02702  172.17730     53.437    23.4024     0.0502    88.5725 1.3378e+02    35.3880    213.573
 03 Nov 2019 01:11:35  -21.02702  172.17730     52.891    23.3939     0.0501    88.5715 1.3717e+02    35.3892    213.536
 03 Nov 2019 01:11:36  -21.02702  172.17730     52.569    23.3820     0.0516    88.5410 1.4977e+02    35.3920    213.788
 03 Nov 2019 01:11:37  -21.02700  172.17730     52.509    23.4271     0.0507    88.5518 1.5025e+02    35.3864    213.246
 03 Nov 2019 01:11:38  -21.02700  172.17730     52.739    23.4678     0.0505    88.5381 1.4074e+02    35.3812    212.977
 03 Nov 2019 01:11:39  -21.02700  172.17730     53.200    23.4872     0.0499    88.5174 1.4302e+02    35.3773    212.956
 03 Nov 2019 01:11:40  -21.02700  172.17728     53.734    23.4836     0.0486    88.5243 1.3792e+02    35.3772    212.593
 03 Nov 2019 01:11:41  -21.02700  172.17728     54.221    23.4723     0.0491    88.5125 1.4196e+02    35.3796    213.028
 03 Nov 2019 01:11:42  -21.02700  172.17728     54.497    23.4684     0.0506    88.5321 1.3166e+02    35.3804    213.550
 03 Nov 2019 01:11:43  -21.02698  172.17728     54.441    23.4687     0.0502    88.5135 1.4013e+02    35.3804    213.304
 03 Nov 2019 01:11:44  -21.02698  172.17728     54.092    23.4807     0.0504    88.5105 1.4688e+02    35.3789    212.920
 03 Nov 2019 01:11:45  -21.02698  172.17728     53.647    23.4800     0.0503    88.5312 1.3873e+02    35.3772    213.082
 03 Nov 2019 01:11:46  -21.02698  172.17728     53.344    23.4669     0.0485    88.5361 1.3994e+02    35.3794    213.491
 03 Nov 2019 01:11:47  -21.02698  172.17728     53.255    23.4669     0.0479    88.5253 1.5160e+02    35.3795    213.397
 03 Nov 2019 01:11:48  -21.02698  172.17726     53.316    23.4730     0.0488    88.5223 1.5429e+02    35.3795    213.010
 03 Nov 2019 01:11:49  -21.02696  172.17726     53.376    23.4869     0.0481    88.5154 1.4722e+02    35.3770    213.726
 03 Nov 2019 01:11:50  -21.02696  172.17726     53.348    23.4925     0.0475    88.5361 1.4122e+02    35.3764    212.858
 03 Nov 2019 01:11:51  -21.02696  172.17726     53.355    23.4980     0.0474    88.5253 1.4051e+02    35.3764    212.800
 03 Nov 2019 01:11:52  -21.02696  172.17726     53.547    23.4946     0.0471    88.5164 1.4659e+02    35.3754    213.058
 03 Nov 2019 01:11:53  -21.02696  172.17726     53.901    23.4880     0.0465    88.5302 1.5024e+02    35.3768    213.170
 03 Nov 2019 01:11:54  -21.02696  172.17726     54.209    23.4856     0.0473    88.5154 1.2775e+02    35.3769    213.679
 03 Nov 2019 01:11:55  -21.02696  172.17726     54.215    23.4845     0.0481    88.5174 1.1402e+02    35.3773    213.720
 03 Nov 2019 01:11:56  -21.02696  172.17724     53.987    23.4894     0.0485    88.5135 1.1001e+02    35.3770    213.147
 03 Nov 2019 01:11:57  -21.02694  172.17724     53.723    23.4992     0.0486    88.5184 1.0203e+02    35.3758    213.035
 03 Nov 2019 01:11:58  -21.02694  172.17724     53.515    23.4952     0.0472    88.5134 9.8674e+01    35.3756    213.338
 03 Nov 2019 01:11:59  -21.02694  172.17724     53.430    23.4930     0.0459    88.5154 9.7604e+01    35.3762    213.241
 03 Nov 2019 01:12:00  -21.02694  172.17724     53.535    23.5012     0.0461    88.5125 7.9714e+01    35.3759    213.385
 03 Nov 2019 01:12:01  -21.02694  172.17724     53.767    23.5042     0.0476    88.5243 6.4214e+01    35.3745    213.476
 03 Nov 2019 01:12:02  -21.02692  172.17724     53.841    23.4958     0.0469    88.5213 5.8556e+01    35.3764    213.138
 03 Nov 2019 01:12:03  -21.02692  172.17724     53.645    23.5119     0.0460    88.5351 5.5443e+01    35.3749    213.285
 03 Nov 2019 01:12:04  -21.02692  172.17724     53.416    23.5186     0.0461    88.5223 5.1768e+01    35.3734    213.056
 03 Nov 2019 01:12:05  -21.02692  172.17722     53.483    23.5179     0.0482    88.5282 5.1544e+01    35.3734    212.839
 03 Nov 2019 01:12:06  -21.02692  172.17722     53.891    23.5079     0.0478    88.5272 5.2710e+01    35.3738    212.938
 03 Nov 2019 01:12:07  -21.02692  172.17722     54.268    23.4909     0.0478    88.5351 5.1980e+01    35.3765    213.304
 03 Nov 2019 01:12:08  -21.02692  172.17722     54.334    23.4889     0.0472    88.5361 5.3287e+01    35.3768    213.249
 03 Nov 2019 01:12:09  -21.02692  172.17722     54.139    23.4958     0.0478    88.5302 5.3052e+01    35.3774    213.534
 03 Nov 2019 01:12:10  -21.02692  172.17722     53.826    23.5088     0.0456    88.5193 5.8138e+01    35.3748    213.202
 03 Nov 2019 01:12:11  -21.02692  172.17722     53.501    23.5018     0.0453    88.4780 6.4363e+01    35.3745    213.217
 03 Nov 2019 01:12:12  -21.02690  172.17722     53.226    23.4979     0.0449    88.5253 7.5981e+01    35.3757    213.368
 03 Nov 2019 01:12:13  -21.02690  172.17720     53.054    23.4990     0.0442    88.5262 8.8418e+01    35.3754    213.297
 03 Nov 2019 01:12:14  -21.02690  172.17720     53.078    23.5014     0.0455    88.5262 9.8389e+01    35.3752    212.750
 03 Nov 2019 01:12:15  -21.02690  172.17720     53.400    23.5027     0.0462    88.5085 1.1066e+02    35.3757    213.462
 03 Nov 2019 01:12:16  -21.02688  172.17720     53.946    23.5175     0.0463    88.5282 1.1403e+02    35.3734    213.031
 03 Nov 2019 01:12:17  -21.02688  172.17720     54.401    23.5065     0.0473    88.5253 1.2246e+02    35.3740    213.093
 03 Nov 2019 01:12:18  -21.02688  172.17720     54.578    23.4947     0.0465    88.5253 1.0706e+02    35.3762    213.914
 03 Nov 2019 01:12:19  -21.02688  172.17720     54.533    23.4969     0.0501    88.5292 9.4460e+01    35.3761    213.589
 03 Nov 2019 01:12:20  -21.02688  172.17718     54.346    23.5101     0.0509    88.5302 9.6591e+01    35.3753    213.477
 03 Nov 2019 01:12:21  -21.02688  172.17718     54.018    23.5179     0.0481    88.5154 1.0792e+02    35.3732    213.091
 03 Nov 2019 01:12:22  -21.02688  172.17718     53.532    23.5067     0.0466    88.5282 1.0553e+02    35.3745    213.344
 03 Nov 2019 01:12:23  -21.02688  172.17718     53.037    23.5072     0.0466    88.5282 1.0855e+02    35.3746    213.500
 03 Nov 2019 01:12:24  -21.02688  172.17718     52.825    23.5061     0.0470    88.5174 1.2148e+02    35.3748    213.393
 03 Nov 2019 01:12:25  -21.02688  172.17718     53.014    23.5014     0.0465    88.5204 1.3822e+02    35.3753    213.545
 03 Nov 2019 01:12:26  -21.02686  172.17718     53.403    23.5054     0.0465    88.5223 1.4178e+02    35.3747    213.556
 03 Nov 2019 01:12:27  -21.02686  172.17716     53.774    23.5056     0.0475    88.3107 1.4728e+02    35.3753    212.802
 03 Nov 2019 01:12:28  -21.02686  172.17716     54.147    23.5164     0.0479    88.5125 1.3515e+02    35.3735    213.489
 03 Nov 2019 01:12:29  -21.02686  172.17716     54.493    23.5145     0.0487    88.5213 1.2964e+02    35.3740    212.476
 03 Nov 2019 01:12:30  -21.02686  172.17716     54.560    23.5137     0.0492    88.5134 1.3088e+02    35.3744    212.337
 03 Nov 2019 01:12:31  -21.02686  172.17716     54.297    23.5140     0.0475    88.5105 1.3455e+02    35.3739    212.978
 03 Nov 2019 01:12:32  -21.02686  172.17716     53.869    23.5125     0.0459    88.5154 1.3295e+02    35.3745    213.027
 03 Nov 2019 01:12:33  -21.02684  172.17716     53.495    23.5141     0.0459    88.5331 1.3655e+02    35.3737    213.196
 03 Nov 2019 01:12:34  -21.02684  172.17716     53.320    23.5116     0.0454    88.5184 1.3581e+02    35.3735    213.174
 03 Nov 2019 01:12:35  -21.02684  172.17714     53.327    23.5216     0.0457    88.5203 1.4420e+02    35.3728    212.906
 03 Nov 2019 01:12:36  -21.02684  172.17714     53.397    23.5234     0.0462    88.5056 1.4427e+02    35.3726    212.793
 03 Nov 2019 01:12:37  -21.02684  172.17714     53.543    23.5255     0.0479    88.5194 1.3962e+02    35.3727    213.120
 03 Nov 2019 01:12:38  -21.02684  172.17714     53.804    23.5259     0.0475    88.4918 1.4603e+02    35.3727    213.403
 03 Nov 2019 01:12:39  -21.02684  172.17714     54.082    23.5270     0.0459    88.5105 1.3025e+02    35.3725    213.250
 03 Nov 2019 01:12:40  -21.02684  172.17714     54.245    23.5265     0.0468    88.5351 1.2631e+02    35.3726    213.702
 03 Nov 2019 01:12:41  -21.02684  172.17714     54.241    23.5252     0.0493    88.5233 1.4190e+02    35.3730    213.870
 03 Nov 2019 01:12:42  -21.02682  172.17714     54.077    23.5275     0.0473    88.5184 1.3410e+02    35.3726    213.551
 03 Nov 2019 01:12:43  -21.02682  172.17712     53.875    23.5297     0.0473    88.5253 1.2582e+02    35.3724    213.160
 03 Nov 2019 01:12:44  -21.02682  172.17712     53.797    23.5315     0.0472    88.5184 1.3047e+02    35.3717    213.176
 03 Nov 2019 01:12:45  -21.02682  172.17712     53.743    23.5310     0.0475    88.5292 1.4552e+02    35.3721    213.247
 03 Nov 2019 01:12:46  -21.02682  172.17712     53.592    23.5345     0.0477    88.5233 1.4731e+02    35.3713    213.769
 03 Nov 2019 01:12:47  -21.02682  172.17712     53.420    23.5369     0.0470    88.5272 1.3668e+02    35.3711    213.272
 03 Nov 2019 01:12:48  -21.02680  172.17712     53.473    23.5391     0.0475    88.5253 1.4202e+02    35.3706    213.511
 03 Nov 2019 01:12:49  -21.02680  172.17712     53.858    23.5345     0.0484    88.5105 1.4951e+02    35.3710    213.412
 03 Nov 2019 01:12:50  -21.02680  172.17712     54.326    23.5285     0.0464    88.5115 1.4161e+02    35.3723    213.571
 03 Nov 2019 01:12:51  -21.02680  172.17712     54.475    23.5280     0.0451    88.5075 1.3227e+02    35.3724    213.289
 03 Nov 2019 01:12:52  -21.02680  172.17712     54.158    23.5311     0.0444    88.5016 1.3345e+02    35.3724    213.531
 03 Nov 2019 01:12:53  -21.02680  172.17710     53.664    23.5337     0.0437    88.5184 1.3488e+02    35.3712    213.511
 03 Nov 2019 01:12:54  -21.02680  172.17710     53.432    23.5316     0.0453    88.5085 1.2620e+02    35.3717    213.460
 03 Nov 2019 01:12:55  -21.02680  172.17710     53.502    23.5354     0.0473    88.5144 1.2865e+02    35.3715    213.516
 03 Nov 2019 01:12:56  -21.02680  172.17710     53.599    23.5394     0.0460    88.4937 1.4162e+02    35.3707    213.096
 03 Nov 2019 01:12:57  -21.02680  172.17708     53.613    23.5387     0.0446    88.5105 1.4089e+02    35.3704    212.977
 03 Nov 2019 01:12:58  -21.02678  172.17710     53.712    23.5378     0.0452    88.5115 1.4730e+02    35.3712    213.467
 03 Nov 2019 01:12:59  -21.02678  172.17710     54.001    23.5338     0.0456    88.5135 1.3506e+02    35.3714    213.436
 03 Nov 2019 01:13:00  -21.02678  172.17710     54.309    23.5298     0.0458    88.5135 1.3183e+02    35.3722    213.118
 03 Nov 2019 01:13:01  -21.02678  172.17708     54.431    23.5288     0.0457    88.5125 1.4056e+02    35.3722    212.943
 03 Nov 2019 01:13:02  -21.02678  172.17708     54.362    23.5298     0.0481    88.5056 1.2967e+02    35.3720    213.526
 03 Nov 2019 01:13:03  -21.02678  172.17708     54.133    23.5369     0.0484    88.5203 1.1987e+02    35.3714    213.782
 03 Nov 2019 01:13:04  -21.02678  172.17708     53.806    23.5367     0.0458    88.5056 1.3846e+02    35.3709    213.764
 03 Nov 2019 01:13:05  -21.02676  172.17706     53.491    23.5353     0.0461    88.5125 1.4243e+02    35.3713    213.576
 03 Nov 2019 01:13:06  -21.02676  172.17706     53.325    23.5341     0.0460    88.5115 1.3919e+02    35.3713    213.344
 03 Nov 2019 01:13:07  -21.02676  172.17706     53.462    23.5352     0.0463    88.5066 1.4735e+02    35.3715    213.569
 03 Nov 2019 01:13:08  -21.02676  172.17706     53.888    23.5390     0.0451    88.5075 1.3321e+02    35.3710    213.441
 03 Nov 2019 01:13:09  -21.02676  172.17706     54.264    23.5383     0.0452    88.5036 1.2352e+02    35.3710    213.152
 03 Nov 2019 01:13:10  -21.02676  172.17706     54.271    23.5368     0.0456    88.5066 1.3095e+02    35.3711    213.280
 03 Nov 2019 01:13:11  -21.02676  172.17704     53.961    23.5375     0.0453    88.5105 1.3085e+02    35.3711    213.136
 03 Nov 2019 01:13:12  -21.02676  172.17704     53.590    23.5376     0.0460    88.5115 1.2615e+02    35.3709    213.359
 03 Nov 2019 01:13:13  -21.02676  172.17704     53.397    23.5363     0.0452    88.5203 1.2701e+02    35.3711    212.960
 03 Nov 2019 01:13:14  -21.02676  172.17704     53.375    23.5367     0.0462    88.5105 1.3671e+02    35.3712    213.188
 03 Nov 2019 01:13:15  -21.02676  172.17704     53.492    23.5397     0.0454    88.5095 1.5151e+02    35.3710    213.699
 03 Nov 2019 01:13:16  -21.02674  172.17704     53.797    23.5436     0.0459    88.4898 1.4211e+02    35.3702    213.855
 03 Nov 2019 01:13:17  -21.02674  172.17704     54.217    23.5396     0.0456    88.4869 1.3478e+02    35.3706    214.028
 03 Nov 2019 01:13:18  -21.02674  172.17704     54.524    23.5343     0.0462    88.5016 1.3014e+02    35.3717    213.798
 03 Nov 2019 01:13:19  -21.02674  172.17702     54.500    23.5364     0.0461    88.5085 1.3676e+02    35.3714    213.436
 03 Nov 2019 01:13:20  -21.02674  172.17702     54.134    23.5425     0.0461    88.5066 1.3206e+02    35.3707    213.068
 03 Nov 2019 01:13:21  -21.02674  172.17702     53.709    23.5445     0.0449    88.5194 1.2776e+02    35.3702    212.717
 03 Nov 2019 01:13:22  -21.02674  172.17702     53.551    23.5430     0.0452    88.5056 1.2681e+02    35.3704    212.596
 03 Nov 2019 01:13:23  -21.02674  172.17702     53.624    23.5453     0.0458    88.5134 1.4048e+02    35.3703    213.375
 03 Nov 2019 01:13:24  -21.02674  172.17702     53.583    23.5441     0.0476    88.5026 1.2656e+02    35.3705    213.490
 03 Nov 2019 01:13:25  -21.02674  172.17700     53.366    23.5470     0.0456    88.5036 1.2922e+02    35.3703    213.779
 03 Nov 2019 01:13:26  -21.02672  172.17700     53.222    23.5493     0.0466    88.5105 1.3083e+02    35.3696    213.296
 03 Nov 2019 01:13:27  -21.02672  172.17700     53.291    23.5486     0.0464    88.5046 1.3260e+02    35.3697    213.136
 03 Nov 2019 01:13:28  -21.02672  172.17700     53.484    23.5457     0.0467    88.5075 1.3352e+02    35.3703    213.565
 03 Nov 2019 01:13:29  -21.02672  172.17700     53.771    23.5450     0.0484    88.5056 1.3965e+02    35.3702    213.457
 03 Nov 2019 01:13:30  -21.02672  172.17700     54.145    23.5391     0.0470    88.5154 1.4403e+02    35.3705    213.225
 03 Nov 2019 01:13:31  -21.02672  172.17700     54.469    23.5354     0.0474    88.5184 1.3477e+02    35.3715    213.212
 03 Nov 2019 01:13:32  -21.02670  172.17700     54.685    23.5297     0.0476    88.5213 1.3214e+02    35.3720    213.324
 03 Nov 2019 01:13:33  -21.02670  172.17700     54.759    23.5284     0.0469    88.5075 1.3264e+02    35.3726    213.728
 03 Nov 2019 01:13:34  -21.02670  172.17698     54.540    23.5302     0.0487    88.4967 1.3031e+02    35.3722    214.070
 03 Nov 2019 01:13:35  -21.02670  172.17698     54.000    23.5437     0.0480    88.5006 1.2195e+02    35.3711    213.537
 03 Nov 2019 01:13:36  -21.02670  172.17698     53.396    23.5493     0.0491    88.5066 1.2598e+02    35.3699    213.169
 03 Nov 2019 01:13:37  -21.02670  172.17698     52.950    23.5520     0.0499    88.5026 1.4609e+02    35.3694    213.725
 03 Nov 2019 01:13:38  -21.02670  172.17698     52.708    23.5458     0.0472    88.5036 1.4240e+02    35.3701    213.739
 03 Nov 2019 01:13:39  -21.02670  172.17698     52.716    23.5506     0.0463    88.5075 1.4841e+02    35.3700    213.328
 03 Nov 2019 01:13:40  -21.02670  172.17698     53.086    23.5510     0.0459    88.5085 1.5102e+02    35.3694    212.904
 03 Nov 2019 01:13:41  -21.02668  172.17698     53.746    23.5456     0.0457    88.5056 1.3916e+02    35.3702    212.861
 03 Nov 2019 01:13:42  -21.02668  172.17696     54.209    23.5414     0.0454    88.5115 1.3255e+02    35.3704    213.283
 03 Nov 2019 01:13:43  -21.02668  172.17696     54.481    23.5353     0.0446    88.4967 1.3465e+02    35.3714    213.720
 03 Nov 2019 01:13:44  -21.02668  172.17696     54.242    23.5426     0.0448    88.5056 1.4146e+02    35.3708    213.388
 03 Nov 2019 01:13:45  -21.02668  172.17694     53.827    23.5482     0.0468    88.5016 1.2817e+02    35.3702    213.163
 03 Nov 2019 01:13:46  -21.02668  172.17694     53.275    23.5531     0.0471    88.4996 1.2367e+02    35.3696    213.779
 03 Nov 2019 01:13:47  -21.02668  172.17694     52.561    23.5550     0.0470    88.4997 1.4475e+02    35.3697    214.116
 03 Nov 2019 01:13:48  -21.02668  172.17694     51.651    23.5690     0.0478    88.5075 1.4853e+02    35.3686    213.377
 03 Nov 2019 01:13:49  -21.02668  172.17694     50.778    23.5924     0.0455    88.5115 1.3845e+02    35.3660    213.200
 03 Nov 2019 01:13:50  -21.02668  172.17694     50.162    23.5842     0.0447    88.5095 1.5921e+02    35.3645    212.973
 03 Nov 2019 01:13:51  -21.02666  172.17694     49.921    23.5712     0.0447    88.5164 1.7074e+02    35.3678    213.613
 03 Nov 2019 01:13:52  -21.02666  172.17694     50.024    23.5623     0.0445    88.5115 1.5993e+02    35.3681    213.468
 03 Nov 2019 01:13:53  -21.02666  172.17692     50.297    23.5557     0.0408    88.5164 1.5135e+02    35.3691    213.274
 03 Nov 2019 01:13:54  -21.02666  172.17692     50.496    23.5545     0.0416    88.4987 1.6886e+02    35.3692    213.221
 03 Nov 2019 01:13:55  -21.02666  172.17692     50.506    23.5545     0.0431    88.5144 1.5742e+02    35.3694    213.231
 03 Nov 2019 01:13:56  -21.02666  172.17692     50.594    23.5547     0.0452    88.5066 1.4665e+02    35.3696    213.579
 03 Nov 2019 01:13:57  -21.02666  172.17692     50.565    23.5541     0.0451    88.5085 1.5548e+02    35.3695    213.501
 03 Nov 2019 01:13:58  -21.02666  172.17690     50.379    23.5575     0.0461    88.5075 1.6186e+02    35.3691    213.443
 03 Nov 2019 01:13:59  -21.02666  172.17690     49.941    23.5682     0.0487    88.4996 1.4695e+02    35.3688    213.149
 03 Nov 2019 01:14:00  -21.02666  172.17690     49.313    23.5618     0.0574    88.5105 1.4524e+02    35.3686    213.359
 03 Nov 2019 01:14:01  -21.02664  172.17690     48.697    23.5731     0.0513    88.5085 1.6462e+02    35.3680    213.399
 03 Nov 2019 01:14:02  -21.02664  172.17690     48.336    23.5689     0.0468    88.5243 1.7592e+02    35.3667    212.771
 03 Nov 2019 01:14:03  -21.02664  172.17690     48.320    23.5671     0.0458    88.5066 1.7789e+02    35.3679    212.568
 03 Nov 2019 01:14:04  -21.02664  172.17690     48.684    23.5684     0.0445    88.5194 1.7710e+02    35.3681    212.857
 03 Nov 2019 01:14:05  -21.02664  172.17688     49.428    23.5747     0.0438    88.5213 1.7231e+02    35.3686    212.825
 03 Nov 2019 01:14:06  -21.02664  172.17688     50.313    23.6174     0.0443    88.5125 1.6708e+02    35.3626    213.499
 03 Nov 2019 01:14:07  -21.02662  172.17688     50.827    23.5972     0.0442    88.5144 1.4359e+02    35.3634    213.315
