pres,time,temp,conductivity,sbeox0v,fluo_chl,upoly0,upoly1,potemp,sal00,sigma,sbeox_ml,sbeox_mm,flag,second,day_name,month,day,year,fluo_flbb,bb700,cdom,echov1,fluo_440,fluo_470,fluo_532,frame_sync,counter,chl_hi_gain_counts,chl_lo_gain_counts,chl_ltc_counts,chl_raw_counts,beta_700_hi_gain_counts,beta_700_lo_gain_counts,beta_700_ltc_counts,beta_700_raw_counts,chl2_hi_gain_counts,chl2_lo_gain_counts,chl2_ltc_counts,chl2_raw_counts,fdom_hi_gain_counts,fdom_lo_gain_counts,fdom_ltc_counts,fdom_raw_counts,v_main_volts,date
69.794,12H 4M 47.4789999999994S,13.4105,4.50046,2.8633,0.8711,1.5651201,13.397676,13.4004,38.4375,28.975,4.5346,196.812,0,43487.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
69.533,12H 4M 48.4789999999994S,13.4109,4.50037,2.8639,0.8701,1.5647131,13.394938,13.4009,38.4364,28.9741,4.532,196.7,0,43488.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
69.567,12H 4M 49.4789999999994S,13.4108,4.500402,2.8628,0.8747,1.5650692,13.396307,13.4008,38.4368,28.9744,4.5284,196.543,0,43489.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
69.931,12H 4M 50.4789999999994S,13.4106,4.500471,2.863,0.883,1.564764,13.394938,13.4005,38.4374,28.9749,4.5331,196.746,0,43490.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
70.068,12H 4M 51.4789999999994S,13.4114,4.500659,2.8642,0.8894,1.5647131,13.394938,13.4013,38.4384,28.9755,4.5382,196.97,0,43491.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
69.813,12H 4M 52.4789999999994S,13.4107,4.500458,2.8657,0.8826,1.5650692,13.397676,13.4006,38.4372,28.9748,4.5394,197.022,0,43492.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
69.646,12H 4M 53.4789999999994S,13.4107,4.500349,2.8659,0.8933,1.5648657,13.395622,13.4007,38.4363,28.974,4.536,196.874,0,43493.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
69.783,12H 4M 54.4789999999994S,13.4107,4.500461,2.8657,0.9419,1.5648657,13.394253,13.4006,38.4373,28.9749,4.5379,196.954,0,43494.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
69.849,12H 4M 55.4789999999994S,13.4106,4.500451,2.8668,0.9024,1.5647131,13.400414,13.4005,38.4373,28.9748,4.5437,197.207,0,43495.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
69.723,12H 4M 56.4789999999994S,13.4106,4.500377,2.8685,0.8858,1.5644078,13.397676,13.4005,38.4366,28.9743,4.5461,197.313,0,43496.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
69.758,12H 4M 57.4789999999994S,13.4106,4.500372,2.8692,0.8726,1.5643061,13.396307,13.4005,38.4366,28.9743,4.5434,197.192,0,43497.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
69.872,12H 4M 58.4789999999994S,13.4105,4.500455,2.8679,0.8616,1.5645605,13.397676,13.4004,38.4374,28.975,4.5349,196.825,0,43498.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
69.806,12H 4M 59.4789999999994S,13.4101,4.500235,2.8659,0.8851,1.5646622,13.399045,13.4,38.4358,28.9738,4.5312,196.667,0,43499.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
69.717,12H 5M 0.47899999999936S,13.4096,4.500143,2.8643,0.8879,1.5643061,13.39836,13.3995,38.4354,28.9736,4.5312,196.665,0,43500.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
69.853,12H 5M 1.47899999999936S,13.4106,4.500424,2.8642,0.8812,1.5643061,13.39836,13.4005,38.4371,28.9747,4.5324,196.716,0,43501.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
69.876,12H 5M 2.47899999999936S,13.4105,4.500439,2.8638,0.8691,1.5641535,13.393569,13.4004,38.4373,28.9749,4.5339,196.781,0,43502.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
69.763,12H 5M 3.47899999999936S,13.4107,4.500414,2.865,0.8903,1.5643061,13.396307,13.4006,38.4369,28.9745,4.5373,196.93,0,43503.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
69.749,12H 5M 4.47899999999936S,13.4106,4.500388,2.8645,0.8769,1.5641535,13.396307,13.4005,38.4368,28.9744,4.5279,196.522,0,43504.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
69.763,12H 5M 5.47899999999936S,13.4106,4.500419,2.8621,0.8752,1.5641535,13.395622,13.4005,38.4371,28.9747,4.529,196.567,0,43505.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
69.867,12H 5M 6.47899999999936S,13.4103,4.500427,2.8643,0.8703,1.5641026,13.397676,13.4002,38.4373,28.9749,4.5395,197.024,0,43506.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
69.981,12H 5M 7.47899999999936S,13.4102,4.50042,2.8654,0.8552,1.5642043,13.394253,13.4001,38.4374,28.975,4.5368,196.908,0,43507.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
69.812,12H 5M 8.47899999999936S,13.4105,4.500383,2.865,0.8559,1.5637973,13.393569,13.4004,38.4368,28.9745,4.5345,196.808,0,43508.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
69.603,12H 5M 9.47899999999936S,13.4098,4.500164,2.8651,0.8837,1.5641535,13.397676,13.3998,38.4355,28.9736,4.5386,196.985,0,43509.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
69.738,12H 5M 10.4789999999994S,13.4101,4.500278,2.8669,0.9084,1.5640008,13.395622,13.4,38.4362,28.9741,4.5437,197.21,0,43510.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
69.799,12H 5M 11.4789999999994S,13.4103,4.500357,2.8679,0.8872,1.5640517,13.396991,13.4002,38.4367,28.9745,4.5439,197.214,0,43511.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
69.57,12H 5M 12.4789999999994S,13.4098,4.500131,2.8688,0.8815,1.5640008,13.396307,13.3998,38.4351,28.9733,4.5437,197.208,0,43512.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
69.333,12H 5M 13.4789999999994S,13.4115,4.500206,2.8679,0.9444,1.5642552,13.39836,13.4015,38.4342,28.9723,4.5385,196.983,0,43513.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
68.968,12H 5M 14.4789999999994S,13.4126,4.500232,2.8677,0.919,1.5638482,13.396307,13.4027,38.4335,28.9715,4.537,196.918,0,43514.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
68.424,12H 5M 15.4789999999994S,13.4131,4.500212,2.8658,0.8834,1.5640008,13.396307,13.4032,38.4331,28.9711,4.5324,196.718,0,43515.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
67.957,12H 5M 16.4789999999994S,13.413,4.500168,2.866,0.8901,1.5641535,13.399045,13.4032,38.433,28.9709,4.538,196.963,0,43516.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
67.739,12H 5M 17.4789999999994S,13.4127,4.500026,2.8664,0.8875,1.56395,13.400414,13.4029,38.4321,28.9703,4.5376,196.944,0,43517.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
67.402,12H 5M 18.4789999999994S,13.413,4.499897,2.8672,0.8967,1.5640517,13.399729,13.4033,38.4307,28.9691,4.5446,197.246,0,43518.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
66.784,12H 5M 19.4789999999994S,13.4127,4.499642,2.87,0.8907,1.5642043,13.395622,13.4031,38.4288,28.9677,4.549,197.44,0,43519.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
66.222,12H 5M 20.4789999999994S,13.4119,4.499387,2.8707,0.8971,1.5642043,13.399045,13.4023,38.4274,28.9668,4.551,197.528,0,43520.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
65.819,12H 5M 21.4789999999994S,13.4115,4.499258,2.8739,0.9378,1.563543,13.396991,13.402,38.4268,28.9664,4.561,197.958,0,43521.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
65.353,12H 5M 22.4789999999994S,13.411,4.499065,2.8766,0.9026,1.5636447,13.397676,13.4016,38.4256,28.9656,4.5655,198.157,0,43522.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
64.892,12H 5M 23.4789999999994S,13.4108,4.498986,2.8793,0.8794,1.5632377,13.397676,13.4014,38.4253,28.9654,4.5688,198.298,0,43523.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
64.583,12H 5M 24.4789999999994S,13.4106,4.498896,2.8808,0.8901,1.563136,13.394938,13.4013,38.4248,28.965,4.5706,198.375,0,43524.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
64.118,12H 5M 25.4789999999994S,13.4102,4.498762,2.883,0.8816,1.563136,13.39836,13.401,38.4241,28.9645,4.576,198.613,0,43525.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
63.513,12H 5M 26.4789999999994S,13.41,4.498609,2.8847,0.8716,1.5626272,13.397676,13.4008,38.4232,28.9638,4.5785,198.719,0,43526.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
62.93,12H 5M 27.4789999999994S,13.4102,4.498587,2.8863,0.8664,1.5622711,13.397676,13.4011,38.423,28.9637,4.577,198.656,0,43527.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
62.617,12H 5M 28.4789999999994S,13.4098,4.498432,2.8856,0.8588,1.5617624,13.395622,13.4008,38.422,28.963,4.5729,198.476,0,43528.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
62.494,12H 5M 29.4789999999994S,13.4095,4.498365,2.886,0.8651,1.5617624,13.394938,13.4005,38.4218,28.9628,4.5794,198.761,0,43529.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
62.134,12H 5M 30.4789999999994S,13.4065,4.497644,2.8882,0.8674,1.5618641,13.392199,13.3976,38.418,28.9605,4.587,199.091,0,43530.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
61.623,12H 5M 31.4789999999994S,13.4048,4.497288,2.8903,0.8641,1.561101,13.392199,13.3959,38.4166,28.9598,4.5888,199.166,0,43531.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
61.295,12H 5M 32.4789999999994S,13.4038,4.497059,2.8915,0.8841,1.5604396,13.391515,13.395,38.4155,28.9592,4.5912,199.272,0,43532.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
61.033,12H 5M 33.4789999999994S,13.404,4.497023,2.8934,0.9395,1.5598291,13.386723,13.3952,38.4152,28.9588,4.5952,199.445,0,43533.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
60.635,12H 5M 34.4789999999994S,13.4044,4.497015,2.8944,0.9572,1.5592186,13.388777,13.3956,38.4149,28.9585,4.5928,199.341,0,43534.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
60.245,12H 5M 35.4789999999994S,13.4046,4.497031,2.8941,0.944,1.558659,13.386723,13.3959,38.4149,28.9585,4.5914,199.28,0,43535.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
59.788,12H 5M 36.4789999999994S,13.4051,4.497026,2.8946,1.0031,1.5583537,13.386723,13.3965,38.4146,28.9581,4.5911,199.269,0,43536.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
59.541,12H 5M 37.4789999999994S,13.4051,4.497006,2.8937,0.9472,1.5579467,13.388092,13.3965,38.4145,28.9581,4.5885,199.156,0,43537.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
59.695,12H 5M 38.4789999999994S,13.405,4.497027,2.8938,0.9108,1.5575397,13.386039,13.3964,38.4148,28.9583,4.5921,199.311,0,43538.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
59.882,12H 5M 39.4789999999994S,13.405,4.497044,2.8948,0.9145,1.5572853,13.386039,13.3964,38.4149,28.9583,4.5929,199.345,0,43539.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
59.873,12H 5M 40.4789999999994S,13.4051,4.497046,2.894,0.9375,1.5572853,13.386039,13.3965,38.4148,28.9583,4.5869,199.084,0,43540.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
59.757,12H 5M 41.4789999999994S,13.4052,4.497035,2.893,0.9822,1.5567766,13.385354,13.3966,38.4146,28.9581,4.5868,199.084,0,43541.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
59.659,12H 5M 42.4789999999994S,13.4052,4.497028,2.8925,1.0329,1.5568783,13.386039,13.3966,38.4146,28.9581,4.5852,199.011,0,43542.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
59.64,12H 5M 43.4789999999994S,13.4051,4.497024,2.8918,1.0096,1.556624,13.390146,13.3965,38.4146,28.9581,4.5861,199.053,0,43543.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
59.767,12H 5M 44.4789999999994S,13.405,4.49703,2.8924,1.0069,1.5565222,13.386039,13.3964,38.4148,28.9583,4.5881,199.136,0,43544.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
59.813,12H 5M 45.4789999999994S,13.4048,4.49702,2.8927,0.9828,1.5559626,13.386039,13.3962,38.4148,28.9584,4.5915,199.286,0,43545.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
59.782,12H 5M 46.4789999999994S,13.4048,4.49702,2.8944,0.9806,1.556217,13.39083,13.3962,38.4149,28.9584,4.597,199.522,0,43546.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
59.874,12H 5M 47.4789999999994S,13.4048,4.497022,2.8961,1.0086,1.5560643,13.386723,13.3962,38.4149,28.9584,4.5978,199.557,0,43547.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
59.888,12H 5M 48.4789999999994S,13.4042,4.496955,2.8959,1.0412,1.5560135,13.386723,13.3956,38.4148,28.9585,4.5936,199.376,0,43548.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
59.68,12H 5M 49.4789999999994S,13.405,4.497026,2.896,1.0318,1.5560643,13.385354,13.3964,38.4148,28.9582,4.5966,199.506,0,43549.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
59.644,12H 5M 50.4789999999994S,13.4048,4.497012,2.8965,1.0705,1.55581,13.386723,13.3962,38.4148,28.9583,4.5926,199.335,0,43550.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
59.796,12H 5M 51.4789999999994S,13.4046,4.497008,2.8944,0.9885,1.5560135,13.386039,13.396,38.415,28.9585,4.5882,199.14,0,43551.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
59.798,12H 5M 52.4789999999994S,13.4046,4.497008,2.8945,0.9908,1.5559117,13.387408,13.396,38.4149,28.9585,4.593,199.35,0,43552.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
59.864,12H 5M 53.4789999999994S,13.4047,4.497017,2.8951,1.0441,1.5557082,13.386723,13.3961,38.4149,28.9584,4.5928,199.343,0,43553.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
59.968,12H 5M 54.4789999999994S,13.4046,4.497018,2.8945,1.2151,1.5557082,13.388777,13.396,38.4149,28.9585,4.5917,199.294,0,43554.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
59.826,12H 5M 55.4789999999994S,13.405,4.497028,2.8952,1.0793,1.55581,13.386723,13.3964,38.4147,28.9582,4.5968,199.516,0,43555.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
59.638,12H 5M 56.4789999999994S,13.4051,4.497034,2.8968,1.0241,1.55581,13.386723,13.3965,38.4148,28.9583,4.5996,199.638,0,43556.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
59.637,12H 5M 57.4789999999994S,13.4049,4.497024,2.8967,1.0052,1.5557082,13.386723,13.3963,38.4148,28.9583,4.5935,199.371,0,43557.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
59.83,12H 5M 58.4789999999994S,13.4051,4.497033,2.8958,1.0163,1.5561661,13.385354,13.3965,38.4147,28.9582,4.5923,199.319,0,43558.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
59.986,12H 5M 59.4789999999994S,13.4049,4.497032,2.8954,1.0444,1.55581,13.386723,13.3963,38.4147,28.9582,4.5947,199.426,0,43559.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
59.892,12H 6M 0.47899999999936S,13.405,4.497035,2.8966,1.0167,1.5555556,13.387408,13.3964,38.4147,28.9582,4.5986,199.593,0,43560.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
59.779,12H 6M 1.47899999999936S,13.4049,4.49703,2.8966,1.052,1.55581,13.386723,13.3963,38.4149,28.9584,4.5947,199.423,0,43561.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
59.869,12H 6M 2.47899999999936S,13.405,4.49704,2.8962,1.0688,1.5556573,13.386039,13.3964,38.4148,28.9583,4.5938,199.387,0,43562.479,NA,Mar,03,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03 Mar 2021
