pres,time,temp,conductivity,sbeox0v,fluo_chl,upoly0,upoly1,potemp,sal00,sigma,sbeox_ml,sbeox_mm,flag,second,day_name,month,day,year,fluo_flbb,bb700,cdom,echov1,fluo_440,fluo_470,fluo_532,frame_sync,counter,chl_hi_gain_counts,chl_lo_gain_counts,chl_ltc_counts,chl_raw_counts,beta_700_hi_gain_counts,beta_700_lo_gain_counts,beta_700_ltc_counts,beta_700_raw_counts,chl2_hi_gain_counts,chl2_lo_gain_counts,chl2_ltc_counts,chl2_raw_counts,fdom_hi_gain_counts,fdom_lo_gain_counts,fdom_ltc_counts,fdom_raw_counts,v_main_volts,date
1.613,8H 13M 22.4789999999994S,13.4868,4.49741,3.0408,1.6181,1.5191799,13.467486,13.4866,38.3625,28.8987,4.85,210.518,0,29602.479,NA,Mar,04,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04 Mar 2021
1.489,8H 13M 23.4789999999994S,13.4866,4.497291,3.0392,1.5826,1.5194343,13.46817,13.4864,38.3616,28.898,4.8472,210.395,0,29603.479,NA,Mar,04,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04 Mar 2021
1.597,8H 13M 24.4789999999994S,13.4889,4.497655,3.0396,1.689,1.5194851,13.467486,13.4887,38.3628,28.8984,4.8507,210.548,0,29604.479,NA,Mar,04,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04 Mar 2021
1.829,8H 13M 25.4789999999994S,13.4902,4.497787,3.0399,1.699,1.5189255,13.467486,13.4899,38.3626,28.898,4.8533,210.66,0,29605.479,NA,Mar,04,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04 Mar 2021
1.752,8H 13M 26.4789999999994S,13.4895,4.497706,3.0422,1.6251,1.5194851,13.468855,13.4892,38.3626,28.8981,4.8623,211.053,0,29606.479,NA,Mar,04,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04 Mar 2021
1.545,8H 13M 27.4789999999994S,13.4884,4.497594,3.0439,1.6335,1.5192816,13.467486,13.4882,38.3627,28.8984,4.8609,210.991,0,29607.479,NA,Mar,04,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04 Mar 2021
1.575,8H 13M 28.4789999999994S,13.4896,4.497729,3.0445,1.7036,1.5193834,13.467486,13.4894,38.3628,28.8983,4.865,211.167,0,29608.479,NA,Mar,04,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04 Mar 2021
1.706,8H 13M 29.4789999999994S,13.4904,4.497807,3.0467,1.6721,1.5194851,13.46817,13.4902,38.3626,28.8979,4.8681,211.301,0,29609.479,NA,Mar,04,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04 Mar 2021
1.738,8H 13M 30.4789999999994S,13.4912,4.497889,3.0475,1.6176,1.5192308,13.467486,13.4909,38.3626,28.8978,4.8642,211.135,0,29610.479,NA,Mar,04,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04 Mar 2021
1.677,8H 13M 31.4789999999994S,13.4905,4.497812,3.0453,1.599,1.5192816,13.46817,13.4903,38.3626,28.8979,4.8569,210.818,0,29611.479,NA,Mar,04,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04 Mar 2021
1.611,8H 13M 32.4789999999994S,13.4872,4.497474,3.0454,1.6352,1.519536,13.468855,13.487,38.3627,28.8987,4.8634,211.099,0,29612.479,NA,Mar,04,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04 Mar 2021
1.711,8H 13M 33.4789999999994S,13.4881,4.497598,3.0465,1.7041,1.5189255,13.468855,13.4879,38.3629,28.8987,4.8691,211.345,0,29613.479,NA,Mar,04,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04 Mar 2021
1.702,8H 13M 34.4789999999994S,13.4891,4.497677,3.0481,1.6992,1.5193834,13.467486,13.4889,38.3627,28.8983,4.8679,211.293,0,29614.479,NA,Mar,04,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04 Mar 2021
1.717,8H 13M 35.4789999999994S,13.4891,4.497681,3.0476,1.673,1.5190273,13.470907,13.4889,38.3627,28.8984,4.8654,211.186,0,29615.479,NA,Mar,04,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04 Mar 2021
1.822,8H 13M 36.4789999999994S,13.4886,4.497587,3.0477,1.6879,1.5193834,13.46817,13.4883,38.3622,28.8981,4.8679,211.293,0,29616.479,NA,Mar,04,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04 Mar 2021
2.019,8H 13M 37.4789999999994S,13.4885,4.497648,3.0486,1.7221,1.5193834,13.469539,13.4882,38.3629,28.8986,4.8727,211.502,0,29617.479,NA,Mar,04,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04 Mar 2021
2.265,8H 13M 38.4789999999994S,13.4887,4.497674,3.0507,1.6929,1.519129,13.469539,13.4884,38.3628,28.8985,4.8782,211.742,0,29618.479,NA,Mar,04,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04 Mar 2021
2.536,8H 13M 39.4789999999994S,13.4874,4.497552,3.0518,1.6686,1.5188238,13.47296,13.487,38.3628,28.8988,4.8776,211.715,0,29619.479,NA,Mar,04,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04 Mar 2021
2.7,8H 13M 40.4789999999994S,13.487,4.49754,3.052,1.6326,1.5192308,13.475697,13.4866,38.363,28.899,4.8746,211.585,0,29620.479,NA,Mar,04,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04 Mar 2021
2.937,8H 13M 41.4789999999994S,13.4866,4.497488,3.0511,1.6378,1.5190273,13.47296,13.4862,38.3628,28.899,4.8726,211.498,0,29621.479,NA,Mar,04,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04 Mar 2021
3.363,8H 13M 42.4789999999994S,13.4877,4.497654,3.0512,1.6339,1.519129,13.472276,13.4872,38.3631,28.899,4.8783,211.744,0,29622.479,NA,Mar,04,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04 Mar 2021
3.816,8H 13M 43.4789999999994S,13.49,4.497874,3.0533,1.6291,1.5193325,13.469539,13.4895,38.3627,28.8982,4.8841,211.999,0,29623.479,NA,Mar,04,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04 Mar 2021
4.265,8H 13M 44.4789999999994S,13.4902,4.49791,3.0543,1.6321,1.5190273,13.468855,13.4896,38.3626,28.8981,4.8813,211.875,0,29624.479,NA,Mar,04,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04 Mar 2021
4.489,8H 13M 45.4789999999994S,13.4898,4.497883,3.0533,1.687,1.5190781,13.471592,13.4892,38.3627,28.8982,4.8757,211.634,0,29625.479,NA,Mar,04,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04 Mar 2021
4.586,8H 13M 46.4789999999994S,13.4899,4.497905,3.0522,1.7343,1.5192816,13.471591,13.4892,38.3627,28.8982,4.875,211.603,0,29626.479,NA,Mar,04,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04 Mar 2021
5.029,8H 13M 47.4789999999994S,13.489,4.49781,3.0519,1.7422,1.5191799,13.469539,13.4882,38.3625,28.8983,4.8733,211.528,0,29627.479,NA,Mar,04,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04 Mar 2021
5.647,8H 13M 48.4789999999994S,13.4863,4.497556,3.0501,1.8232,1.519129,13.467486,13.4855,38.3625,28.8989,4.8679,211.296,0,29628.479,NA,Mar,04,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04 Mar 2021
5.979,8H 13M 49.4789999999994S,13.4866,4.497597,3.0479,1.9914,1.5191799,13.467486,13.4857,38.3625,28.8988,4.8641,211.13,0,29629.479,NA,Mar,04,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04 Mar 2021
6.104,8H 13M 50.4789999999994S,13.4863,4.497548,3.0466,2.0234,1.5192816,13.46817,13.4854,38.3623,28.8987,4.865,211.168,0,29630.479,NA,Mar,04,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04 Mar 2021
6.412,8H 13M 51.4789999999994S,13.4861,4.497556,3.047,1.9451,1.5193834,13.470223,13.4852,38.3624,28.8988,4.8709,211.426,0,29631.479,NA,Mar,04,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04 Mar 2021
7.01,8H 13M 52.4789999999994S,13.4856,4.497527,3.0478,1.9963,1.5193325,13.46817,13.4846,38.3623,28.8989,4.8716,211.453,0,29632.479,NA,Mar,04,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04 Mar 2021
7.492,8H 13M 53.4789999999994S,13.4855,4.497535,3.0483,2.1623,1.5193325,13.467486,13.4844,38.3623,28.8989,4.8715,211.452,0,29633.479,NA,Mar,04,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04 Mar 2021
7.566,8H 13M 54.4789999999994S,13.4857,4.497568,3.0481,2.3986,1.5200448,13.467486,13.4846,38.3623,28.8989,4.8701,211.39,0,29634.479,NA,Mar,04,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04 Mar 2021
7.756,8H 13M 55.4789999999994S,13.4851,4.497525,3.0479,2.2652,1.5197395,13.468855,13.484,38.3625,28.8992,4.871,211.428,0,29635.479,NA,Mar,04,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04 Mar 2021
8.382,8H 13M 56.4789999999994S,13.4856,4.497625,3.0479,2.259,1.5198412,13.466802,13.4844,38.3627,28.8992,4.8699,211.38,0,29636.479,NA,Mar,04,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04 Mar 2021
9.102,8H 13M 57.4789999999994S,13.4853,4.497625,3.0475,2.3326,1.5200956,13.467486,13.484,38.3626,28.8992,4.8728,211.507,0,29637.479,NA,Mar,04,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04 Mar 2021
9.729,8H 13M 58.4789999999994S,13.4851,4.497552,3.0491,2.3885,1.5202991,13.467486,13.4838,38.3618,28.8987,4.8757,211.634,0,29638.479,NA,Mar,04,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04 Mar 2021
10.316,8H 13M 59.4789999999994S,13.4845,4.497582,3.048,2.5515,1.5201974,13.467486,13.483,38.3625,28.8994,4.8684,211.315,0,29639.479,NA,Mar,04,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04 Mar 2021
10.761,8H 14M 0.47899999999936S,13.4843,4.497579,3.0466,2.6486,1.5204517,13.467486,13.4828,38.3624,28.8994,4.864,211.125,0,29640.479,NA,Mar,04,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04 Mar 2021
11.168,8H 14M 1.47899999999936S,13.4843,4.497586,3.0439,2.8799,1.5202483,13.467486,13.4827,38.3623,28.8993,4.8558,210.77,0,29641.479,NA,Mar,04,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04 Mar 2021
11.815,8H 14M 2.47899999999936S,13.4837,4.497556,3.0413,2.7213,1.5206553,13.466802,13.482,38.3623,28.8995,4.8542,210.701,0,29642.479,NA,Mar,04,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04 Mar 2021
12.647,8H 14M 3.47899999999936S,13.4824,4.497354,3.0402,2.547,1.5210114,13.465433,13.4805,38.3614,28.899,4.8557,210.766,0,29643.479,NA,Mar,04,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04 Mar 2021
13.215,8H 14M 4.47899999999936S,13.4807,4.497275,3.0396,2.4735,1.5214693,13.464064,13.4788,38.3621,28.8999,4.8534,210.665,0,29644.479,NA,Mar,04,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04 Mar 2021
13.46,8H 14M 5.47899999999936S,13.4828,4.497541,3.0374,2.4589,1.5218254,13.466117,13.4809,38.3623,28.8997,4.8459,210.338,0,29645.479,NA,Mar,04,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04 Mar 2021
13.897,8H 14M 6.47899999999936S,13.4803,4.497227,3.0356,2.4941,1.5219271,13.46817,13.4782,38.3617,28.8998,4.8451,210.307,0,29646.479,NA,Mar,04,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04 Mar 2021
14.733,8H 14M 7.47899999999936S,13.4749,4.496662,3.0335,2.5507,1.5222324,13.457221,13.4728,38.3613,28.9006,4.8319,209.732,0,29647.479,NA,Mar,04,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04 Mar 2021
15.483,8H 14M 8.47899999999936S,13.4755,4.496774,3.027,2.6183,1.5225376,13.455852,13.4733,38.3614,28.9006,4.819,209.173,0,29648.479,NA,Mar,04,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04 Mar 2021
15.911,8H 14M 9.47899999999936S,13.4765,4.496923,3.0241,2.6275,1.5227411,13.457905,13.4742,38.3617,28.9006,4.8152,209.006,0,29649.479,NA,Mar,04,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04 Mar 2021
16.373,8H 14M 10.4789999999994S,13.4751,4.496723,3.0185,2.6476,1.5232499,13.45859,13.4727,38.361,28.9004,4.7969,208.21,0,29650.479,NA,Mar,04,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04 Mar 2021
17.111,8H 14M 11.4789999999994S,13.4551,4.494399,3.012,2.5801,1.5232499,13.449693,13.4526,38.3586,28.9028,4.7902,207.92,0,29651.479,NA,Mar,04,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04 Mar 2021
17.886,8H 14M 12.4789999999994S,13.445,4.493356,3.0085,2.3589,1.524827,13.434637,13.4424,38.3583,28.9048,4.7881,207.828,0,29652.479,NA,Mar,04,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04 Mar 2021
18.45,8H 14M 13.4789999999994S,13.4443,4.493325,3.0039,2.3408,1.5267603,13.427792,13.4416,38.3586,28.9051,4.7737,207.205,0,29653.479,NA,Mar,04,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04 Mar 2021
18.929,8H 14M 14.4789999999994S,13.4452,4.493401,2.9968,2.4559,1.5281848,13.427792,13.4425,38.3581,28.9046,4.7531,206.312,0,29654.479,NA,Mar,04,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04 Mar 2021
19.536,8H 14M 15.4789999999994S,13.4339,4.492094,2.9899,2.3871000000000002,1.5292022,13.421632,13.4311,38.3567,28.9058,4.7424,205.848,0,29655.479,NA,Mar,04,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04 Mar 2021
20.215,8H 14M 16.4789999999994S,13.4274,4.49151,2.9825,2.156,1.5321021,13.41205,13.4245,38.3573,28.9078,4.727,205.178,0,29656.479,NA,Mar,04,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04 Mar 2021
20.867,8H 14M 17.4789999999994S,13.4253,4.491316,2.9756,1.9736,1.5349003,13.406574,13.4223,38.3573,28.9083,4.7162,204.709,0,29657.479,NA,Mar,04,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04 Mar 2021
21.443,8H 14M 18.4789999999994S,13.4255,4.491383,2.9697,1.8712,1.5373931,13.408628,13.4224,38.3575,28.9084,4.7069,204.303,0,29658.479,NA,Mar,04,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04 Mar 2021
22.041,8H 14M 19.4789999999994S,13.4259,4.491508,2.9647,1.8441,1.5389194,13.408628,13.4227,38.358,28.9087,4.6995,203.985,0,29659.479,NA,Mar,04,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04 Mar 2021
22.718,8H 14M 20.4789999999994S,13.4259,4.491572,2.9602,2.2398,1.5402421,13.408628,13.4226,38.3583,28.9089,4.6951,203.793,0,29660.479,NA,Mar,04,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04 Mar 2021
