pres,time,temp,conductivity,sbeox0v,fluo_chl,upoly0,upoly1,potemp,sal00,sigma,sbeox_ml,sbeox_mm,flag,second,frame,frale_syn,sn,counter,counter_down,v_main,q_asummary,numerici_qa,hex_qa,beta700_wave,chl_lo_gain,chl_5_volt,chl_ltc,chl_raw,chl_micro_l,chl_hi_gain,chl_em_wave,chl_lo_gain_2,chl_5_volt_2,chl_ltc_2,chl_raw_2,chl_micro_l_2,chl_hi_gain_2,chl_em_wave_2,fdom_lo_gain,chl_5_volt_3,date,fluo_flbb,bb700,cdom,echov1,fluo_440,fluo_470,fluo_532,echo3x,day,month,year
24.9252340000001,14H 38M 1S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49081,ECOV2-B00206,ECOV2-B,00206,2499,0,13.84,1,1112222211111111,00005540,700,64,54267,29065,227,227,227,695,65,54279,28247,247,247,247,695,72,54235,18 1 2021,153,161,60,534,134,154,62,541,18,1,2021
25.023487000000028,14H 38M 2S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49082,ECOV2-B00206,ECOV2-B,00206,2500,0,13.84,1,1112222211111111,00005540,700,64,54265,29069,212,212,212,695,64,54279,28236,225,225,225,695,70,54234,18 1 2021,147,168,61,534,132,149,60,541,18,1,2021
24.947009999999878,14H 38M 3S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49083,ECOV2-B00206,ECOV2-B,00206,2501,0,13.84,1,1112222211111111,00005540,700,65,54266,29072,228,228,228,695,65,54279,28242,236,236,236,695,71,54236,18 1 2021,158,160,61,534,139,160,62,541,18,1,2021
25.02636700000021,14H 38M 4S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49084,ECOV2-B00206,ECOV2-B,00206,2502,0,13.83,1,1112222211111111,00005540,700,65,54266,29073,232,232,232,695,66,54281,28253,254,254,254,695,71,54236,18 1 2021,155,163,63,534,134,164,63,541,18,1,2021
25.017842999999797,14H 38M 5S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49085,ECOV2-B00206,ECOV2-B,00206,2503,0,13.84,1,1112222211111111,00005540,700,65,54267,29078,218,218,218,695,65,54280,28243,226,226,226,695,70,54236,18 1 2021,153,166,62,534,135,154,62,541,18,1,2021
24.644053999999727,14H 38M 6S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49086,ECOV2-B00206,ECOV2-B,00206,2504,0,13.83,1,1112222211111111,00005540,700,66,54265,29065,246,246,246,695,66,54279,28244,242,242,242,695,71,54236,18 1 2021,168,164,62,534,143,166,63,541,18,1,2021
24.72655000000035,14H 38M 7S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49087,ECOV2-B00206,ECOV2-B,00206,2505,0,13.84,1,1112222211111111,00005540,700,65,54265,29070,240,240,240,695,65,54278,28247,250,250,250,695,71,54236,18 1 2021,NA,NA,NA,NA,142,163,62,541,18,1,2021
24.72655000000035,14H 38M 7S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49087,ECOV2-B00206,ECOV2-B,00206,2506,0,13.83,1,1112222211111111,00005540,700,65,54265,29066,228,228,228,695,66,54279,28250,248,248,248,695,72,54234,18 1 2021,NA,NA,NA,NA,142,163,62,541,18,1,2021
25.107225000000142,14H 38M 8S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49088,ECOV2-B00206,ECOV2-B,00206,2507,0,13.84,1,1112222211111111,00005540,700,65,54264,29066,239,239,239,695,66,54279,28244,251,251,251,695,71,54234,18 1 2021,166,172,62,534,144,166,63,541,18,1,2021
25.0540109999998,14H 38M 9S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49089,ECOV2-B00206,ECOV2-B,00206,2508,0,13.84,1,1112222211111111,00005540,700,66,54266,29074,239,239,239,695,65,54280,28245,251,251,251,695,71,54236,18 1 2021,160,171,63,534,146,165,64,541,18,1,2021
24.927882000000025,14H 38M 10S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49090,ECOV2-B00206,ECOV2-B,00206,2509,0,13.84,1,1112222211111111,00005540,700,64,54265,29070,225,225,225,695,65,54280,28234,240,240,240,695,70,54236,18 1 2021,158,171,64,534,140,154,62,542,18,1,2021
24.844320999999873,14H 38M 11S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49091,ECOV2-B00206,ECOV2-B,00206,2510,0,13.83,1,1112222211111111,00005540,700,66,54266,29069,240,240,240,695,65,54279,28242,244,244,244,695,71,54236,18 1 2021,153,178,63,534,139,156,61,541,18,1,2021
24.714092999999956,14H 38M 12S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49092,ECOV2-B00206,ECOV2-B,00206,2511,0,13.84,1,1112222211111111,00005540,700,66,54265,29071,239,239,239,695,68,54277,28244,268,268,268,695,70,54235,18 1 2021,157,163,64,534,139,160,59,541,18,1,2021
24.80443500000015,14H 38M 13S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49093,ECOV2-B00206,ECOV2-B,00206,2512,0,13.84,1,1112222211111111,00005540,700,65,54264,29075,234,234,234,695,66,54280,28231,255,255,255,695,71,54236,18 1 2021,164,170,65,534,141,161,61,541,18,1,2021
25.042561000000156,14H 38M 14S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49094,ECOV2-B00206,ECOV2-B,00206,2513,0,13.84,1,1112222211111111,00005540,700,65,54265,29064,233,233,233,695,66,54280,28234,256,256,256,695,72,54235,18 1 2021,158,175,64,534,138,155,61,541,18,1,2021
25.20541100000006,14H 38M 15S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49095,ECOV2-B00206,ECOV2-B,00206,2514,0,13.84,1,1112222211111111,00005540,700,65,54266,29065,224,224,224,695,65,54280,28245,236,236,236,695,70,54235,18 1 2021,152,166,65,534,137,156,62,541,18,1,2021
25.113539999999833,14H 38M 16S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49096,ECOV2-B00206,ECOV2-B,00206,2515,0,13.83,1,1112222211111111,00005540,700,65,54266,29066,225,225,225,695,65,54280,28241,242,242,242,695,71,54237,18 1 2021,158,166,64,534,139,160,59,541,18,1,2021
24.993168000000004,14H 38M 17S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49097,ECOV2-B00206,ECOV2-B,00206,2516,0,13.84,1,1112222211111111,00005540,700,65,54267,29073,231,231,231,695,66,54279,28249,238,238,238,695,70,54236,18 1 2021,166,165,62,534,141,160,59,541,18,1,2021
24.951151999999944,14H 38M 18S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49098,ECOV2-B00206,ECOV2-B,00206,2517,0,13.83,1,1112222211111111,00005540,700,66,54265,29071,239,239,239,695,66,54281,28249,249,249,249,695,71,54237,18 1 2021,160,164,62,534,144,162,58,541,18,1,2021
24.774060999999833,14H 38M 19S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49099,ECOV2-B00206,ECOV2-B,00206,2518,0,13.84,1,1112222211111111,00005540,700,65,54267,29079,222,222,222,695,65,54281,28244,235,235,235,695,71,54238,18 1 2021,156,170,64,534,142,156,60,541,18,1,2021
24.739612000000108,14H 38M 20S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49100,ECOV2-B00206,ECOV2-B,00206,2519,0,13.84,1,1112222211111111,00005540,700,65,54266,29078,232,232,232,695,65,54282,28233,244,244,244,695,70,54235,18 1 2021,161,170,63,534,141,156,56,541,18,1,2021
24.97569500000019,14H 38M 21S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49101,ECOV2-B00206,ECOV2-B,00206,2520,0,13.84,1,1112222211111111,00005540,700,65,54266,29066,234,234,234,695,65,54280,28238,256,256,256,695,70,54235,18 1 2021,157,175,62,534,140,157,61,541,18,1,2021
24.90547399999974,14H 38M 22S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49102,ECOV2-B00206,ECOV2-B,00206,2521,0,13.84,1,1112222211111111,00005540,700,65,54265,29071,224,224,224,695,66,54281,28245,240,240,240,695,73,54236,18 1 2021,159,171,64,534,141,158,61,542,18,1,2021
24.879283000000207,14H 38M 23S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49103,ECOV2-B00206,ECOV2-B,00206,2522,0,13.84,1,1112222211111111,00005540,700,65,54265,29081,234,234,234,695,66,54281,28252,250,250,250,695,69,54236,18 1 2021,NA,NA,NA,NA,139,159,63,541,18,1,2021
24.879283000000207,14H 38M 23S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49103,ECOV2-B00206,ECOV2-B,00206,2523,0,13.84,1,1112222211111111,00005540,700,65,54267,29075,228,228,228,695,66,54281,28252,244,244,244,695,71,54237,18 1 2021,NA,NA,NA,NA,139,159,63,541,18,1,2021
25.31013000000034,14H 38M 24S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49104,ECOV2-B00206,ECOV2-B,00206,2524,0,13.83,1,1112222211111111,00005540,700,65,54266,29066,223,223,223,695,64,54280,28233,236,236,236,695,72,54236,18 1 2021,161,205,64,534,139,157,58,541,18,1,2021
25.240979999999603,14H 38M 25S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49105,ECOV2-B00206,ECOV2-B,00206,2525,0,13.84,1,1112222211111111,00005540,700,68,54266,29070,252,252,252,695,65,54281,28240,245,245,245,695,72,54236,18 1 2021,168,176,62,534,141,158,61,541,18,1,2021
24.71736499999972,14H 38M 26S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49106,ECOV2-B00206,ECOV2-B,00206,2526,0,13.83,1,1112222211111111,00005540,700,65,54265,29063,226,226,226,695,65,54280,28229,237,237,237,695,70,54236,18 1 2021,162,173,62,534,139,157,61,541,18,1,2021
24.515252000000007,14H 38M 27S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49107,ECOV2-B00206,ECOV2-B,00206,2527,0,13.84,1,1112222211111111,00005540,700,64,54266,29066,224,224,224,695,65,54281,28249,239,239,239,695,71,54236,18 1 2021,159,175,63,534,138,159,63,541,18,1,2021
24.664275000000178,14H 38M 28S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49108,ECOV2-B00206,ECOV2-B,00206,2528,0,13.83,1,1112222211111111,00005540,700,66,54266,29062,242,242,242,695,65,54280,28241,240,240,240,695,70,54237,18 1 2021,158,190,61,534,141,161,61,541,18,1,2021
25.15236400000044,14H 38M 29S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49109,ECOV2-B00206,ECOV2-B,00206,2529,0,13.84,1,1112222211111111,00005540,700,65,54265,29072,222,222,222,695,65,54280,28228,233,233,233,695,71,54235,18 1 2021,154,168,61,534,139,158,60,541,18,1,2021
25.274204999999746,14H 38M 30S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49110,ECOV2-B00206,ECOV2-B,00206,2530,0,13.84,1,1112222211111111,00005540,700,65,54266,29074,226,226,226,695,66,54282,28244,239,239,239,695,71,54237,18 1 2021,162,168,56,534,143,161,61,541,18,1,2021
24.875036999999743,14H 38M 31S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49111,ECOV2-B00206,ECOV2-B,00206,2531,0,13.84,1,1112222211111111,00005540,700,64,54266,29068,227,227,227,695,65,54281,28241,241,241,241,695,72,54237,18 1 2021,165,163,58,534,142,164,60,541,18,1,2021
24.948752000000326,14H 38M 32S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49112,ECOV2-B00206,ECOV2-B,00206,2532,0,13.84,1,1112222211111111,00005540,700,65,54265,29072,231,231,231,695,65,54280,28244,236,236,236,695,70,54236,18 1 2021,163,172,54,534,142,160,59,541,18,1,2021
25.100219999999883,14H 38M 33S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49113,ECOV2-B00206,ECOV2-B,00206,2533,0,13.83,1,1112222211111111,00005540,700,66,54267,29069,239,239,239,695,65,54280,28238,242,242,242,695,70,54236,18 1 2021,162,172,54,534,145,163,60,541,18,1,2021
24.81289399999975,14H 38M 34S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49114,ECOV2-B00206,ECOV2-B,00206,2534,0,13.84,1,1112222211111111,00005540,700,66,54265,29067,229,229,229,695,66,54280,28237,248,248,248,695,70,54235,18 1 2021,164,176,54,534,138,155,59,541,18,1,2021
24.686873000000073,14H 38M 35S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49115,ECOV2-B00206,ECOV2-B,00206,2535,0,13.83,1,1112222211111111,00005540,700,66,54267,29070,234,234,234,695,66,54280,28249,241,241,241,695,71,54236,18 1 2021,158,172,54,534,138,155,59,541,18,1,2021
24.99316400000031,14H 38M 36S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49116,ECOV2-B00206,ECOV2-B,00206,2536,0,13.84,1,1112222211111111,00005540,700,65,54266,29070,229,229,229,695,66,54279,28241,255,255,255,695,71,54237,18 1 2021,158,171,54,534,140,156,58,541,18,1,2021
25.243235000000023,14H 38M 37S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49117,ECOV2-B00206,ECOV2-B,00206,2537,0,13.83,1,1112222211111111,00005540,700,65,54266,29071,234,234,234,695,65,54280,28245,244,244,244,695,72,54238,18 1 2021,158,166,53,534,137,155,60,541,18,1,2021
25.04117999999973,14H 38M 38S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49118,ECOV2-B00206,ECOV2-B,00206,2538,0,13.84,1,1112222211111111,00005540,700,66,54265,29072,241,241,241,695,66,54280,28244,249,249,249,695,72,54236,18 1 2021,158,181,55,534,139,156,59,542,18,1,2021
24.88897400000006,14H 38M 39S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49119,ECOV2-B00206,ECOV2-B,00206,2539,0,13.83,1,1112222211111111,00005540,700,65,54267,29066,223,223,223,695,65,54278,28237,237,237,237,695,70,54236,18 1 2021,159,173,55,534,NA,NA,NA,NA,18,1,2021
24.88897400000006,14H 38M 39S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49119,ECOV2-B00206,ECOV2-B,00206,2540,0,13.84,1,1112222211111111,00005540,700,67,54262,29049,242,242,242,695,66,54277,28218,253,253,253,695,72,54233,18 1 2021,159,173,55,534,NA,NA,NA,NA,18,1,2021
25.024654000000112,14H 38M 40S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49120,ECOV2-B00206,ECOV2-B,00206,2541,0,13.84,1,1112222211111111,00005540,700,65,54266,29067,237,237,237,695,66,54281,28243,251,251,251,695,69,54235,18 1 2021,NA,NA,NA,NA,139,156,57,541,18,1,2021
25.024654000000112,14H 38M 40S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49120,ECOV2-B00206,ECOV2-B,00206,2541,0,13.84,1,1112222211111111,00005540,700,65,54266,29067,237,237,237,695,66,54281,28243,251,251,251,695,69,54235,18 1 2021,NA,NA,NA,NA,139,157,59,541,18,1,2021
24.93138099999978,14H 38M 41S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49121,ECOV2-B00206,ECOV2-B,00206,2542,0,13.84,1,1112222211111111,00005540,700,65,54264,29067,227,227,227,695,65,54279,28240,236,236,236,695,70,54236,18 1 2021,161,173,54,534,138,155,58,541,18,1,2021
24.845587000000094,14H 38M 42S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49122,ECOV2-B00206,ECOV2-B,00206,2543,0,13.84,1,1112222211111111,00005540,700,65,54266,29065,229,229,229,695,65,54280,28217,244,244,244,695,72,54235,18 1 2021,157,172,54,534,130,156,57,541,18,1,2021
24.991545000000094,14H 38M 43S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49123,ECOV2-B00206,ECOV2-B,00206,2544,0,13.83,1,1112222211111111,00005540,700,65,54265,29069,235,235,235,695,66,54280,28243,242,242,242,695,71,54236,18 1 2021,161,169,53,534,125,155,60,541,18,1,2021
25.15165400000011,14H 38M 44S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49124,ECOV2-B00206,ECOV2-B,00206,2545,0,13.84,1,1112222211111111,00005540,700,64,54266,29063,224,224,224,695,66,54280,28245,241,241,241,695,71,54236,18 1 2021,167,170,53,534,124,157,59,541,18,1,2021
25.236042,14H 38M 45S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49125,ECOV2-B00206,ECOV2-B,00206,2546,0,13.83,1,1112222211111111,00005540,700,65,54266,29066,227,227,227,695,65,54280,28238,237,237,237,695,72,54236,18 1 2021,155,166,53,534,125,156,60,541,18,1,2021
24.988482999999693,14H 38M 46S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49126,ECOV2-B00206,ECOV2-B,00206,2547,0,13.84,1,1112222211111111,00005540,700,67,54266,29059,245,245,245,695,65,54280,28235,235,235,235,695,70,54235,18 1 2021,174,166,54,534,132,158,62,541,18,1,2021
24.739159999999973,14H 38M 47S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49127,ECOV2-B00206,ECOV2-B,00206,2548,0,13.83,1,1112222211111111,00005540,700,64,54267,29068,219,219,219,695,65,54280,28225,238,238,238,695,71,54236,18 1 2021,162,163,54,534,126,154,60,541,18,1,2021
24.796587000000095,14H 38M 48S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49128,ECOV2-B00206,ECOV2-B,00206,2549,0,13.84,1,1112222211111111,00005540,700,65,54266,29068,226,226,226,695,66,54281,28245,239,239,239,695,72,54237,18 1 2021,155,164,56,534,130,161,61,541,18,1,2021
24.866478999999998,14H 38M 49S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49129,ECOV2-B00206,ECOV2-B,00206,2550,0,13.84,1,1112222211111111,00005540,700,65,54266,29069,237,237,237,695,66,54282,28238,247,247,247,695,71,54237,18 1 2021,164,166,56,534,133,165,59,542,18,1,2021
24.899344000000042,14H 38M 50S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49130,ECOV2-B00206,ECOV2-B,00206,2551,0,13.84,1,1112222211111111,00005540,700,65,54266,29073,238,238,238,695,66,54281,28240,251,251,251,695,70,54238,18 1 2021,161,160,58,534,134,161,63,541,18,1,2021
25.119644000000232,14H 38M 51S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49131,ECOV2-B00206,ECOV2-B,00206,2552,0,13.84,1,1112222211111111,00005540,700,65,54265,29066,228,228,228,695,65,54280,28245,237,237,237,695,71,54235,18 1 2021,162,160,57,534,130,163,59,541,18,1,2021
25.39715800000013,14H 38M 52S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49132,ECOV2-B00206,ECOV2-B,00206,2553,0,13.83,1,1112222211111111,00005540,700,65,54267,29069,227,227,227,695,66,54280,28229,244,244,244,695,70,54236,18 1 2021,158,166,58,534,NA,NA,NA,NA,18,1,2021
25.39715800000013,14H 38M 52S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49132,ECOV2-B00206,ECOV2-B,00206,2554,0,13.84,1,1112222211111111,00005540,700,66,54266,29059,240,240,240,695,66,54279,28237,236,236,236,695,70,54237,18 1 2021,158,166,58,534,NA,NA,NA,NA,18,1,2021
25.193987999999635,14H 38M 53S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49133,ECOV2-B00206,ECOV2-B,00206,2555,0,13.83,1,1112222211111111,00005540,700,67,54265,29060,245,245,245,695,65,54279,28232,242,242,242,695,70,54236,18 1 2021,154,162,62,534,129,156,62,541,18,1,2021
24.751716999999793,14H 38M 54S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49134,ECOV2-B00206,ECOV2-B,00206,2556,0,13.84,1,1112222211111111,00005540,700,65,54265,29075,232,232,232,695,65,54281,28234,247,247,247,695,72,54236,18 1 2021,161,164,62,534,132,161,62,542,18,1,2021
24.749132000000188,14H 38M 55S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49135,ECOV2-B00206,ECOV2-B,00206,2557,0,13.83,1,1112222211111111,00005540,700,66,54267,29063,227,227,227,695,65,54281,28242,235,235,235,695,70,54236,18 1 2021,154,163,62,534,131,163,63,541,18,1,2021
25.0499890000002,14H 38M 56S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49136,ECOV2-B00206,ECOV2-B,00206,2558,0,13.84,1,1112222211111111,00005540,700,66,54267,29063,236,236,236,695,66,54281,28235,249,249,249,695,71,54237,18 1 2021,161,167,64,534,131,160,63,541,18,1,2021
24.996372999999753,14H 38M 57S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49137,ECOV2-B00206,ECOV2-B,00206,2559,0,13.84,1,1112222211111111,00005540,700,65,54266,29072,226,226,226,695,66,54279,28239,260,260,260,695,70,54236,18 1 2021,160,171,63,534,132,163,62,541,18,1,2021
24.829235000000022,14H 38M 58S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49138,ECOV2-B00206,ECOV2-B,00206,2560,0,13.84,1,1112222211111111,00005540,700,66,54264,29064,245,245,245,695,66,54280,28235,247,247,247,695,72,54236,18 1 2021,161,161,64,534,136,163,63,541,18,1,2021
25.013241000000207,14H 38M 59S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49139,ECOV2-B00206,ECOV2-B,00206,2561,0,13.84,1,1112222211111111,00005540,700,64,54267,29059,225,225,225,695,66,54282,28233,240,240,240,695,71,54237,18 1 2021,NA,NA,NA,NA,135,165,62,541,18,1,2021
25.013241000000207,14H 38M 59S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49139,ECOV2-B00206,ECOV2-B,00206,2561,0,13.84,1,1112222211111111,00005540,700,64,54267,29059,225,225,225,695,66,54282,28233,240,240,240,695,71,54237,18 1 2021,NA,NA,NA,NA,133,160,63,541,18,1,2021
25.161789999999993,14H 39M 0S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49140,ECOV2-B00206,ECOV2-B,00206,2562,0,13.84,1,1112222211111111,00005540,700,65,54267,29083,227,227,227,695,69,54280,28238,273,273,273,695,70,54237,18 1 2021,157,160,65,534,133,162,62,542,18,1,2021
25.11531999999995,14H 39M 1S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49141,ECOV2-B00206,ECOV2-B,00206,2563,0,13.84,1,1112222211111111,00005540,700,65,54266,29071,226,226,226,695,65,54280,28238,240,240,240,695,70,54236,18 1 2021,156,169,62,534,133,162,62,541,18,1,2021
24.948312999999843,14H 39M 2S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49142,ECOV2-B00206,ECOV2-B,00206,2564,0,13.83,1,1112222211111111,00005540,700,65,54267,29069,222,222,222,695,65,54281,28232,240,240,240,695,72,54236,18 1 2021,158,163,60,534,132,166,64,541,18,1,2021
24.962334000000162,14H 39M 3S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49143,ECOV2-B00206,ECOV2-B,00206,2565,0,13.83,1,1112222211111111,00005540,700,74,54267,29065,323,323,323,695,66,54280,28238,247,247,247,695,71,54236,18 1 2021,156,167,60,534,132,159,66,542,18,1,2021
25.186637000000125,14H 39M 4S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49144,ECOV2-B00206,ECOV2-B,00206,2566,0,13.83,1,1112222211111111,00005540,700,65,54265,29071,235,235,235,695,66,54279,28239,253,253,253,695,70,54235,18 1 2021,158,168,59,534,137,167,63,541,18,1,2021
25.083019999999756,14H 39M 5S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49145,ECOV2-B00206,ECOV2-B,00206,2567,0,13.84,1,1112222211111111,00005540,700,65,54266,29061,239,239,239,695,66,54280,28229,247,247,247,695,72,54236,18 1 2021,157,168,61,534,131,159,64,541,18,1,2021
24.80357299999988,14H 39M 6S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49146,ECOV2-B00206,ECOV2-B,00206,2568,0,13.84,1,1112222211111111,00005540,700,66,54265,29071,227,227,227,695,66,54280,28236,254,254,254,695,71,54236,18 1 2021,158,162,61,534,NA,NA,NA,NA,18,1,2021
24.80357299999988,14H 39M 6S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49146,ECOV2-B00206,ECOV2-B,00206,2569,0,13.84,1,1112222211111111,00005540,700,65,54266,29064,224,224,224,695,65,54281,28244,240,240,240,695,71,54237,18 1 2021,158,162,61,534,NA,NA,NA,NA,18,1,2021
24.891140000000217,14H 39M 7S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49147,ECOV2-B00206,ECOV2-B,00206,2570,0,13.84,1,1112222211111111,00005540,700,64,54265,29073,225,225,225,695,65,54281,28236,234,234,234,695,71,54237,18 1 2021,155,178,64,534,133,159,60,541,18,1,2021
24.928438999999845,14H 39M 8S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49148,ECOV2-B00206,ECOV2-B,00206,2571,0,13.84,1,1112222211111111,00005540,700,65,54266,29068,240,240,240,695,66,54281,28229,249,249,249,695,71,54238,18 1 2021,158,174,64,534,132,157,61,541,18,1,2021
24.809352999999994,14H 39M 9S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49149,ECOV2-B00206,ECOV2-B,00206,2572,0,13.84,1,1112222211111111,00005540,700,65,54265,29072,237,237,237,695,66,54281,28249,250,250,250,695,71,54237,18 1 2021,159,170,66,534,129,157,62,541,18,1,2021
25.07483600000033,14H 39M 10S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49150,ECOV2-B00206,ECOV2-B,00206,2573,0,13.83,1,1112222211111111,00005540,700,65,54266,29073,231,231,231,695,66,54279,28228,244,244,244,695,71,54236,18 1 2021,165,184,64,534,136,161,61,541,18,1,2021
24.933854999999525,14H 39M 11S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49151,ECOV2-B00206,ECOV2-B,00206,2574,0,13.84,1,1112222211111111,00005540,700,65,54266,29067,226,226,226,695,65,54280,28240,247,247,247,695,69,54236,18 1 2021,157,179,62,534,140,161,62,541,18,1,2021
23.995563999999284,14H 39M 12S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49152,ECOV2-B00206,ECOV2-B,00206,2575,0,13.83,1,1112222211111111,00005540,700,67,54265,29069,249,249,249,695,65,54280,28238,240,240,240,695,71,54236,18 1 2021,161,159,60,534,137,160,61,541,18,1,2021
22.805581999999195,14H 39M 13S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49153,ECOV2-B00206,ECOV2-B,00206,2576,0,13.84,1,1112222211111111,00005540,700,65,54265,29075,225,225,225,695,66,54279,28227,245,245,245,695,72,54236,18 1 2021,160,167,61,534,142,164,62,541,18,1,2021
21.222477999998794,14H 39M 14S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49154,ECOV2-B00206,ECOV2-B,00206,2577,0,13.82,1,1112222211111111,00005540,700,65,54266,29065,218,218,218,695,66,54279,28221,237,237,237,695,70,54235,18 1 2021,160,162,64,534,138,154,59,542,18,1,2021
