fluo_flbb,bb700,cdom,echov1,time,date,fluo_440,fluo_470,fluo_532,echo3x
50,129,50,530,16H 1M 58S,12-07-20,52,55,54,536
52,129,50,529,16H 1M 59S,12-07-20,55,54,51,536
52,132,53,529,16H 2M 0S,12-07-20,55,58,53,536
54,136,50,529,16H 2M 1S,12-07-20,57,60,51,536
54,132,50,529,16H 2M 2S,12-07-20,58,56,53,536
53,143,50,529,16H 2M 3S,12-07-20,56,58,55,536
50,129,50,529,16H 2M 4S,12-07-20,55,54,56,536
52,131,50,529,16H 2M 5S,12-07-20,51,57,53,536
50,129,50,529,16H 2M 6S,12-07-20,51,55,52,536
52,127,50,529,16H 2M 7S,12-07-20,54,53,50,536
50,131,50,529,16H 2M 8S,12-07-20,50,54,53,536
54,138,55,529,16H 2M 9S,12-07-20,57,54,52,536
54,130,50,529,16H 2M 10S,12-07-20,58,60,54,536
55,129,50,529,16H 2M 11S,12-07-20,56,60,54,536
50,134,51,529,16H 2M 12S,12-07-20,58,58,57,536
52,132,50,529,16H 2M 13S,12-07-20,55,60,55,536
50,129,50,529,16H 2M 15S,12-07-20,52,53,51,536
52,131,50,529,16H 2M 16S,12-07-20,54,57,53,536
54,129,50,529,16H 2M 17S,12-07-20,56,57,54,535
55,134,50,529,16H 2M 18S,12-07-20,57,59,53,536
54,127,50,529,16H 2M 19S,12-07-20,55,59,54,536
51,129,50,529,16H 2M 20S,12-07-20,55,56,53,535
52,135,50,529,16H 2M 21S,12-07-20,51,54,52,536
50,130,50,529,16H 2M 22S,12-07-20,56,54,50,535
52,135,50,529,16H 2M 23S,12-07-20,56,60,57,535
55,131,50,529,16H 2M 24S,12-07-20,55,55,53,535
53,131,50,529,16H 2M 25S,12-07-20,55,60,54,535
54,151,50,529,16H 2M 26S,12-07-20,56,57,58,535
52,130,50,529,16H 2M 27S,12-07-20,51,50,55,535
51,128,50,529,16H 2M 28S,12-07-20,52,56,56,535
51,130,50,529,16H 2M 29S,12-07-20,54,56,55,535
50,135,50,528,16H 2M 30S,12-07-20,53,58,50,535
50,141,50,529,16H 2M 31S,12-07-20,54,60,51,535
50,134,50,528,16H 2M 32S,12-07-20,58,57,51,535
53,131,52,528,16H 2M 33S,12-07-20,55,54,54,535
55,126,50,529,16H 2M 34S,12-07-20,50,55,58,535
50,127,50,528,16H 2M 35S,12-07-20,47,53,52,535
88,124,50,529,16H 2M 36S,12-07-20,72,-47,-86,535
50,132,30,528,16H 2M 37S,12-07-20,41,99,-5,535
54,129,50,528,16H 2M 38S,12-07-20,85,39,59,535
56,208,50,528,16H 2M 39S,12-07-20,-38,129,-40,535
-4,1800,41,528,16H 2M 40S,12-07-20,-99,115,0,535
63,474,50,528,16H 2M 41S,12-07-20,196,207,74,535
50,157,50,528,16H 2M 42S,12-07-20,32,-25,6,535
51,568,50,528,16H 2M 43S,12-07-20,46,86,-51,535
55,738,50,528,16H 2M 44S,12-07-20,109,-149,97,535
54,330,50,528,16H 2M 45S,12-07-20,-19,64,-19,535
47,371,50,528,16H 2M 46S,12-07-20,-31,142,-36,535
46,221,50,528,16H 2M 47S,12-07-20,45,101,84,535
50,188,50,528,16H 2M 48S,12-07-20,115,76,87,535
50,181,50,528,16H 2M 49S,12-07-20,35,6,44,535
