fluo_flbb,bb700,cdom,echov1,time,date,fluo_440,fluo_470,fluo_532,echo3x
47,88,57,528,13H 7M 40S,12-07-20,46,48,51,534
47,86,56,528,13H 7M 41S,12-07-20,50,52,52,534
46,88,57,527,13H 7M 42S,12-07-20,51,50,52,534
45,93,58,528,13H 7M 43S,12-07-20,47,50,53,534
46,88,59,528,13H 7M 44S,12-07-20,46,50,54,534
43,95,59,527,13H 7M 45S,12-07-20,48,48,54,534
47,90,59,528,13H 7M 46S,12-07-20,51,52,56,534
44,88,59,528,13H 7M 47S,12-07-20,45,50,56,534
43,91,59,528,13H 7M 48S,12-07-20,46,50,57,534
45,90,61,528,13H 7M 49S,12-07-20,46,51,54,534
47,91,61,528,13H 7M 50S,12-07-20,46,56,56,534
47,88,61,528,13H 7M 51S,12-07-20,45,52,55,534
49,91,62,528,13H 7M 52S,12-07-20,45,53,58,534
49,88,61,528,13H 7M 53S,12-07-20,48,54,56,534
48,92,62,528,13H 7M 54S,12-07-20,49,53,58,534
48,93,61,528,13H 7M 55S,12-07-20,47,53,55,534
48,92,60,528,13H 7M 56S,12-07-20,46,52,57,535
45,90,60,528,13H 7M 57S,12-07-20,50,51,57,535
48,89,60,528,13H 7M 58S,12-07-20,50,53,59,535
44,87,56,528,13H 7M 59S,12-07-20,50,47,56,534
45,84,55,528,13H 8M 0S,12-07-20,51,49,57,535
44,86,55,528,13H 8M 1S,12-07-20,50,48,55,535
47,86,55,528,13H 8M 2S,12-07-20,50,48,54,535
46,86,54,528,13H 8M 3S,12-07-20,51,45,53,535
47,91,54,528,13H 8M 4S,12-07-20,49,47,58,535
45,86,57,528,13H 8M 5S,12-07-20,51,52,55,535
45,84,55,528,13H 8M 6S,12-07-20,51,47,55,535
47,85,54,528,13H 8M 7S,12-07-20,49,48,56,535
47,88,56,528,13H 8M 8S,12-07-20,51,50,52,535
46,85,56,528,13H 8M 9S,12-07-20,52,50,52,535
48,87,56,528,13H 8M 10S,12-07-20,52,48,56,535
48,86,56,528,13H 8M 11S,12-07-20,50,47,55,535
48,89,55,528,13H 8M 13S,12-07-20,50,47,55,535
49,85,56,528,13H 8M 14S,12-07-20,54,49,51,535
48,89,55,528,13H 8M 15S,12-07-20,51,48,53,535
48,85,56,528,13H 8M 16S,12-07-20,51,50,54,535
49,87,56,528,13H 8M 17S,12-07-20,54,50,54,535
49,87,56,528,13H 8M 18S,12-07-20,52,49,54,535
48,88,56,528,13H 8M 19S,12-07-20,51,50,54,535
47,86,56,528,13H 8M 20S,12-07-20,47,51,58,535
45,87,56,528,13H 8M 21S,12-07-20,47,49,56,535
48,88,56,528,13H 8M 22S,12-07-20,52,50,61,535
46,85,56,528,13H 8M 23S,12-07-20,50,51,56,535
43,84,56,528,13H 8M 24S,12-07-20,50,49,52,535
44,87,55,528,13H 8M 25S,12-07-20,49,47,51,535
42,86,55,528,13H 8M 26S,12-07-20,46,47,49,535
46,88,55,528,13H 8M 27S,12-07-20,53,54,57,535
44,86,56,528,13H 8M 28S,12-07-20,49,51,54,535
47,85,56,528,13H 8M 29S,12-07-20,50,54,56,535
43,86,56,528,13H 8M 30S,12-07-20,45,45,51,535
41,85,56,528,13H 8M 31S,12-07-20,48,49,51,535
45,84,56,528,13H 8M 32S,12-07-20,51,52,52,535
45,85,56,528,13H 8M 33S,12-07-20,49,45,50,535
45,89,56,529,13H 8M 34S,12-07-20,54,53,54,535
42,88,56,529,13H 8M 35S,12-07-20,48,49,52,535
45,87,58,528,13H 8M 36S,12-07-20,51,52,55,535
44,87,56,528,13H 8M 37S,12-07-20,44,48,51,535
44,86,57,529,13H 8M 38S,12-07-20,49,50,51,535
44,85,58,528,13H 8M 39S,12-07-20,49,52,53,535
45,85,56,528,13H 8M 40S,12-07-20,46,48,52,535
46,86,54,529,13H 8M 41S,12-07-20,49,50,51,535
49,89,55,529,13H 8M 42S,12-07-20,50,50,54,535
47,87,59,529,13H 8M 43S,12-07-20,50,50,55,535
46,87,59,529,13H 8M 44S,12-07-20,47,50,53,535
45,88,60,529,13H 8M 45S,12-07-20,48,50,54,535
45,89,58,529,13H 8M 46S,12-07-20,48,50,57,536
47,87,54,529,13H 8M 47S,12-07-20,48,50,53,535
47,87,52,529,13H 8M 48S,12-07-20,49,50,51,535
45,85,51,529,13H 8M 49S,12-07-20,50,48,49,535
42,91,57,529,13H 8M 51S,12-07-20,49,53,57,535
47,87,60,529,13H 8M 52S,12-07-20,49,50,57,535
48,88,60,529,13H 8M 53S,12-07-20,48,51,58,535
46,88,59,529,13H 8M 54S,12-07-20,46,50,58,536
46,87,59,529,13H 8M 55S,12-07-20,49,50,56,536
45,89,58,529,13H 8M 56S,12-07-20,49,53,55,535
47,93,59,529,13H 8M 57S,12-07-20,50,51,56,536
43,89,58,529,13H 8M 58S,12-07-20,50,50,56,536
48,89,59,529,13H 8M 59S,12-07-20,49,48,56,536
45,86,56,529,13H 9M 0S,12-07-20,50,50,54,536
47,88,58,529,13H 9M 1S,12-07-20,50,51,55,536
45,85,57,529,13H 9M 2S,12-07-20,51,45,53,536
48,85,55,529,13H 9M 3S,12-07-20,50,46,54,536
46,86,56,529,13H 9M 4S,12-07-20,51,47,54,536
47,86,55,529,13H 9M 5S,12-07-20,47,48,56,536
47,84,55,529,13H 9M 6S,12-07-20,50,47,55,536
47,84,56,529,13H 9M 7S,12-07-20,49,48,56,536
47,87,56,529,13H 9M 8S,12-07-20,52,50,52,536
48,91,56,529,13H 9M 9S,12-07-20,53,50,52,536
48,119,56,529,13H 9M 10S,12-07-20,54,48,60,536
48,85,57,529,13H 9M 11S,12-07-20,53,49,56,536
48,86,56,529,13H 9M 12S,12-07-20,56,47,54,536
48,84,56,529,13H 9M 13S,12-07-20,57,50,56,536
47,88,57,529,13H 9M 14S,12-07-20,58,48,57,536
46,88,57,529,13H 9M 15S,12-07-20,57,51,54,536
48,89,56,529,13H 9M 16S,12-07-20,52,48,53,536
47,87,56,529,13H 9M 17S,12-07-20,57,49,55,536
48,88,57,529,13H 9M 18S,12-07-20,49,50,56,536
49,88,56,529,13H 9M 19S,12-07-20,50,51,56,536
47,86,56,529,13H 9M 20S,12-07-20,54,50,60,536
45,91,56,529,13H 9M 21S,12-07-20,55,50,55,536
43,90,56,529,13H 9M 22S,12-07-20,55,47,50,536
46,91,55,529,13H 9M 23S,12-07-20,54,49,50,536
44,91,55,529,13H 9M 24S,12-07-20,56,49,50,536
46,89,56,529,13H 9M 25S,12-07-20,56,48,50,536
46,90,55,529,13H 9M 26S,12-07-20,54,49,50,536
46,92,55,529,13H 9M 27S,12-07-20,58,46,50,536
44,90,55,529,13H 9M 29S,12-07-20,55,48,51,536
46,90,56,529,13H 9M 30S,12-07-20,53,46,50,536
47,93,56,529,13H 9M 31S,12-07-20,57,48,52,536
46,96,56,529,13H 9M 32S,12-07-20,57,48,54,536
47,89,56,529,13H 9M 33S,12-07-20,56,48,54,536
48,91,56,529,13H 9M 34S,12-07-20,57,49,53,536
47,91,56,529,13H 9M 35S,12-07-20,43,50,55,536
49,90,57,529,13H 9M 36S,12-07-20,55,47,53,536
45,90,57,529,13H 9M 37S,12-07-20,57,48,54,536
44,92,57,529,13H 9M 38S,12-07-20,53,48,54,536
47,90,57,529,13H 9M 39S,12-07-20,54,49,51,536
46,90,56,529,13H 9M 40S,12-07-20,57,50,55,536
44,90,53,529,13H 9M 41S,12-07-20,59,46,53,536
47,89,53,530,13H 9M 42S,12-07-20,60,50,50,536
48,93,55,529,13H 9M 43S,12-07-20,45,52,53,536
48,95,57,529,13H 9M 44S,12-07-20,39,51,51,536
47,105,57,529,13H 9M 45S,12-07-20,40,50,52,536
47,91,58,530,13H 9M 46S,12-07-20,37,51,55,536
47,96,58,530,13H 9M 47S,12-07-20,36,55,55,536
49,98,58,530,13H 9M 48S,12-07-20,40,51,54,536
48,91,59,530,13H 9M 49S,12-07-20,50,50,56,536
47,93,58,530,13H 9M 50S,12-07-20,47,50,57,536
50,93,57,530,13H 9M 51S,12-07-20,44,52,55,536
48,95,57,530,13H 9M 52S,12-07-20,50,51,54,536
50,90,57,530,13H 9M 53S,12-07-20,49,51,52,536
48,92,57,530,13H 9M 54S,12-07-20,52,52,54,536
47,90,57,530,13H 9M 55S,12-07-20,49,51,56,536
45,89,57,530,13H 9M 56S,12-07-20,50,50,54,536
46,90,55,530,13H 9M 57S,12-07-20,49,50,53,537
46,90,56,530,13H 9M 58S,12-07-20,48,50,54,536
46,90,56,530,13H 9M 59S,12-07-20,50,49,54,537
45,285,56,530,13H 10M 0S,12-07-20,51,50,57,537
48,91,56,530,13H 10M 1S,12-07-20,48,48,53,536
46,92,56,530,13H 10M 2S,12-07-20,48,50,54,536
45,89,55,530,13H 10M 3S,12-07-20,46,48,52,537
49,91,56,530,13H 10M 4S,12-07-20,57,48,55,536
47,87,56,530,13H 10M 5S,12-07-20,56,50,54,536
47,88,56,530,13H 10M 6S,12-07-20,58,50,55,536
46,91,57,530,13H 10M 8S,12-07-20,53,46,53,537
46,87,56,530,13H 10M 9S,12-07-20,57,49,54,537
46,93,56,530,13H 10M 10S,12-07-20,49,50,54,537
46,89,56,530,13H 10M 11S,12-07-20,59,47,55,537
49,93,56,530,13H 10M 12S,12-07-20,57,50,54,536
47,90,56,530,13H 10M 13S,12-07-20,58,50,52,537
46,91,57,530,13H 10M 14S,12-07-20,57,50,55,537
45,88,57,530,13H 10M 15S,12-07-20,56,51,52,537
44,93,55,530,13H 10M 16S,12-07-20,58,50,53,537
49,88,55,530,13H 10M 17S,12-07-20,63,50,54,536
48,90,56,530,13H 10M 18S,12-07-20,57,49,56,537
47,88,56,530,13H 10M 19S,12-07-20,60,50,54,537
46,91,57,530,13H 10M 20S,12-07-20,58,49,54,537
44,92,57,530,13H 10M 21S,12-07-20,58,49,56,537
45,90,57,530,13H 10M 22S,12-07-20,57,48,52,537
44,88,58,530,13H 10M 23S,12-07-20,56,48,53,537
45,89,57,530,13H 10M 24S,12-07-20,56,50,55,537
47,90,53,530,13H 10M 25S,12-07-20,60,50,52,537
47,90,54,530,13H 10M 26S,12-07-20,60,50,53,537
48,95,54,530,13H 10M 27S,12-07-20,61,50,53,537
47,90,56,530,13H 10M 28S,12-07-20,62,51,52,537
45,88,59,530,13H 10M 29S,12-07-20,59,50,54,537
46,102,57,530,13H 10M 30S,12-07-20,58,48,52,537
44,93,57,530,13H 10M 31S,12-07-20,61,50,53,537
47,91,56,530,13H 10M 32S,12-07-20,61,49,55,537
46,88,55,530,13H 10M 33S,12-07-20,59,49,52,537
45,90,56,530,13H 10M 34S,12-07-20,59,49,53,537
46,90,55,530,13H 10M 35S,12-07-20,60,49,54,537
46,91,55,530,13H 10M 36S,12-07-20,59,47,53,537
46,90,56,530,13H 10M 37S,12-07-20,60,45,53,537
46,90,56,530,13H 10M 38S,12-07-20,60,49,54,537
47,85,57,530,13H 10M 39S,12-07-20,61,50,55,537
48,87,56,530,13H 10M 40S,12-07-20,59,50,55,537
46,92,56,530,13H 10M 41S,12-07-20,54,47,53,537
48,86,55,530,13H 10M 42S,12-07-20,56,45,52,537
48,88,56,530,13H 10M 43S,12-07-20,54,48,54,537
45,93,56,530,13H 10M 44S,12-07-20,52,53,53,537
47,90,56,530,13H 10M 46S,12-07-20,57,49,55,537
47,90,56,530,13H 10M 47S,12-07-20,59,48,55,537
49,90,56,530,13H 10M 48S,12-07-20,59,50,53,537
47,90,56,530,13H 10M 49S,12-07-20,57,50,54,537
48,91,57,530,13H 10M 50S,12-07-20,56,50,54,537
46,87,56,530,13H 10M 51S,12-07-20,60,46,56,537
47,88,56,530,13H 10M 52S,12-07-20,59,50,55,537
46,89,56,530,13H 10M 53S,12-07-20,58,50,54,537
45,88,56,530,13H 10M 54S,12-07-20,57,50,53,537
45,91,56,530,13H 10M 55S,12-07-20,61,50,50,537
49,92,56,530,13H 10M 56S,12-07-20,59,48,50,537
47,90,56,530,13H 10M 57S,12-07-20,59,48,50,537
48,87,56,530,13H 10M 58S,12-07-20,59,50,50,537
47,88,56,530,13H 10M 59S,12-07-20,59,48,50,537
47,92,56,530,13H 11M 0S,12-07-20,60,49,50,537
46,97,55,530,13H 11M 1S,12-07-20,61,50,51,537
50,91,56,530,13H 11M 2S,12-07-20,62,51,55,537
49,93,56,530,13H 11M 3S,12-07-20,63,53,61,537
46,94,56,530,13H 11M 4S,12-07-20,58,52,53,537
44,89,56,530,13H 11M 5S,12-07-20,55,47,50,537
44,93,56,531,13H 11M 6S,12-07-20,59,47,53,537
44,89,56,530,13H 11M 7S,12-07-20,58,50,56,537
46,89,57,531,13H 11M 8S,12-07-20,57,48,50,537
47,90,55,530,13H 11M 9S,12-07-20,59,50,53,537
48,94,54,530,13H 11M 10S,12-07-20,62,50,55,537
48,92,55,530,13H 11M 11S,12-07-20,62,51,57,537
45,91,57,530,13H 11M 12S,12-07-20,63,52,53,537
46,88,58,530,13H 11M 13S,12-07-20,58,52,52,537
46,90,58,530,13H 11M 14S,12-07-20,56,49,53,537
46,90,59,530,13H 11M 15S,12-07-20,55,50,55,537
44,89,59,530,13H 11M 16S,12-07-20,55,50,53,537
42,89,55,530,13H 11M 17S,12-07-20,52,50,56,537
44,94,54,531,13H 11M 18S,12-07-20,51,48,55,537
45,89,58,530,13H 11M 19S,12-07-20,48,50,53,537
46,97,60,530,13H 11M 20S,12-07-20,44,49,55,537
47,90,61,531,13H 11M 21S,12-07-20,44,50,55,537
44,91,61,530,13H 11M 22S,12-07-20,46,51,58,537
42,92,60,530,13H 11M 24S,12-07-20,57,46,53,537
43,91,54,531,13H 11M 25S,12-07-20,59,49,54,537
44,89,54,530,13H 11M 26S,12-07-20,62,47,52,537
44,87,53,530,13H 11M 27S,12-07-20,62,46,50,537
43,89,53,531,13H 11M 28S,12-07-20,56,47,54,538
46,89,55,531,13H 11M 29S,12-07-20,60,46,54,537
46,86,55,531,13H 11M 30S,12-07-20,60,50,52,537
45,89,55,531,13H 11M 31S,12-07-20,49,49,55,537
46,91,54,531,13H 11M 32S,12-07-20,45,47,53,537
46,90,54,530,13H 11M 33S,12-07-20,42,50,54,537
47,95,57,531,13H 11M 34S,12-07-20,49,50,52,537
46,90,57,531,13H 11M 35S,12-07-20,52,49,54,537
46,91,57,531,13H 11M 36S,12-07-20,52,52,55,537
46,92,57,531,13H 11M 37S,12-07-20,50,48,55,538
47,88,55,531,13H 11M 38S,12-07-20,53,48,52,538
47,88,57,530,13H 11M 39S,12-07-20,50,48,56,537
48,87,56,531,13H 11M 40S,12-07-20,47,50,58,538
48,88,56,531,13H 11M 41S,12-07-20,52,48,58,538
46,87,56,531,13H 11M 42S,12-07-20,50,50,54,538
46,94,56,531,13H 11M 43S,12-07-20,50,49,54,538
48,85,57,531,13H 11M 44S,12-07-20,55,47,56,537
48,89,57,531,13H 11M 45S,12-07-20,49,48,58,538
47,89,56,531,13H 11M 46S,12-07-20,59,50,58,538
45,92,56,531,13H 11M 47S,12-07-20,56,48,54,538
45,92,56,531,13H 11M 48S,12-07-20,54,50,52,537
45,92,56,531,13H 11M 49S,12-07-20,54,49,55,538
47,93,56,531,13H 11M 50S,12-07-20,57,50,54,538
47,97,55,531,13H 11M 51S,12-07-20,59,50,52,538
48,92,56,531,13H 11M 52S,12-07-20,61,51,52,538
46,87,56,531,13H 11M 53S,12-07-20,58,52,56,538
44,92,56,531,13H 11M 54S,12-07-20,57,50,55,538
44,93,56,531,13H 11M 55S,12-07-20,55,51,49,538
43,91,55,531,13H 11M 56S,12-07-20,56,48,50,537
44,93,55,531,13H 11M 57S,12-07-20,58,47,50,538
44,89,55,531,13H 11M 58S,12-07-20,59,48,47,538
42,91,55,531,13H 11M 59S,12-07-20,60,50,57,538
45,89,56,531,13H 12M 0S,12-07-20,55,47,50,538
45,90,55,531,13H 12M 1S,12-07-20,60,52,56,538
45,96,56,531,13H 12M 3S,12-07-20,53,45,47,538
45,92,56,531,13H 12M 4S,12-07-20,53,50,54,538
44,92,57,531,13H 12M 5S,12-07-20,51,47,50,538
42,90,55,531,13H 12M 6S,12-07-20,56,52,54,538
47,93,58,531,13H 12M 7S,12-07-20,49,49,51,538
45,90,56,531,13H 12M 8S,12-07-20,53,49,52,538
44,91,58,531,13H 12M 9S,12-07-20,57,49,51,538
44,91,59,531,13H 12M 10S,12-07-20,58,49,53,538
48,91,59,531,13H 12M 11S,12-07-20,56,50,53,538
42,89,58,531,13H 12M 12S,12-07-20,57,49,53,538
46,90,59,531,13H 12M 13S,12-07-20,54,49,55,538
45,91,59,531,13H 12M 14S,12-07-20,54,49,54,538
44,95,57,531,13H 12M 15S,12-07-20,57,50,57,538
44,91,54,531,13H 12M 16S,12-07-20,57,48,53,538
47,91,55,531,13H 12M 17S,12-07-20,59,48,54,538
45,90,55,531,13H 12M 18S,12-07-20,59,47,56,538
45,95,55,531,13H 12M 19S,12-07-20,59,48,54,538
44,88,55,531,13H 12M 20S,12-07-20,58,47,56,538
42,94,55,531,13H 12M 21S,12-07-20,57,49,57,538
44,93,58,531,13H 12M 22S,12-07-20,57,50,57,538
43,93,59,531,13H 12M 23S,12-07-20,57,50,58,538
45,94,55,531,13H 12M 24S,12-07-20,54,49,54,538
44,89,53,531,13H 12M 25S,12-07-20,51,46,53,538
44,88,52,531,13H 12M 26S,12-07-20,50,48,50,538
46,89,52,531,13H 12M 27S,12-07-20,50,48,49,538
44,90,52,531,13H 12M 28S,12-07-20,58,45,52,538
45,93,53,531,13H 12M 29S,12-07-20,57,45,52,538
46,88,54,531,13H 12M 30S,12-07-20,58,45,52,538
44,90,54,531,13H 12M 31S,12-07-20,58,46,52,538
46,89,54,531,13H 12M 32S,12-07-20,56,48,53,538
47,90,54,531,13H 12M 33S,12-07-20,57,45,50,538
47,91,55,531,13H 12M 34S,12-07-20,57,45,56,538
47,91,56,531,13H 12M 35S,12-07-20,56,45,56,538
46,90,56,531,13H 12M 36S,12-07-20,58,48,56,538
47,94,56,531,13H 12M 37S,12-07-20,57,46,55,538
47,87,57,531,13H 12M 38S,12-07-20,60,49,57,538
49,89,57,531,13H 12M 39S,12-07-20,58,47,54,538
48,87,57,531,13H 12M 41S,12-07-20,59,48,55,538
48,88,56,531,13H 12M 42S,12-07-20,50,47,57,538
48,87,56,531,13H 12M 43S,12-07-20,59,50,52,538
46,92,55,531,13H 12M 44S,12-07-20,61,50,52,538
48,89,56,531,13H 12M 45S,12-07-20,56,50,54,538
48,94,56,531,13H 12M 46S,12-07-20,47,50,55,538
48,86,56,531,13H 12M 47S,12-07-20,53,50,50,538
46,93,55,531,13H 12M 48S,12-07-20,50,47,51,538
50,93,56,531,13H 12M 49S,12-07-20,50,49,50,538
45,94,56,531,13H 12M 50S,12-07-20,51,50,51,538
48,89,55,531,13H 12M 51S,12-07-20,54,50,50,538
49,87,55,531,13H 12M 52S,12-07-20,56,49,53,538
50,89,56,531,13H 12M 53S,12-07-20,48,50,52,538
49,87,56,531,13H 12M 54S,12-07-20,51,51,52,538
46,90,56,531,13H 12M 55S,12-07-20,51,52,56,538
44,89,56,531,13H 12M 56S,12-07-20,50,50,54,538
43,85,56,531,13H 12M 57S,12-07-20,50,50,54,538
44,86,56,531,13H 12M 58S,12-07-20,48,53,54,538
43,85,56,531,13H 12M 59S,12-07-20,48,50,55,538
45,87,56,531,13H 13M 0S,12-07-20,45,51,55,538
46,86,56,531,13H 13M 1S,12-07-20,45,52,56,538
45,89,56,531,13H 13M 2S,12-07-20,49,54,53,538
48,90,57,531,13H 13M 3S,12-07-20,57,52,52,538
44,87,56,531,13H 13M 4S,12-07-20,47,49,52,538
45,89,58,531,13H 13M 5S,12-07-20,59,51,54,538
45,90,57,531,13H 13M 6S,12-07-20,52,48,52,538
45,91,58,531,13H 13M 7S,12-07-20,53,49,54,538
42,96,58,531,13H 13M 8S,12-07-20,56,48,54,538
46,87,58,531,13H 13M 9S,12-07-20,54,49,55,538
44,87,57,531,13H 13M 10S,12-07-20,54,50,54,538
46,92,59,531,13H 13M 11S,12-07-20,50,47,55,538
48,89,58,531,13H 13M 12S,12-07-20,44,48,58,538
45,89,59,531,13H 13M 13S,12-07-20,52,52,54,538
44,87,59,531,13H 13M 14S,12-07-20,53,50,53,538
46,88,55,531,13H 13M 15S,12-07-20,53,50,57,538
44,92,54,531,13H 13M 16S,12-07-20,53,46,54,538
46,91,52,531,13H 13M 17S,12-07-20,50,50,52,538
46,90,52,531,13H 13M 19S,12-07-20,52,46,49,538
43,88,51,531,13H 13M 20S,12-07-20,52,48,53,538
45,89,55,531,13H 13M 21S,12-07-20,56,47,57,538
43,88,54,531,13H 13M 22S,12-07-20,56,50,51,538
43,88,55,531,13H 13M 23S,12-07-20,57,48,54,538
46,87,54,531,13H 13M 24S,12-07-20,57,46,56,538
45,90,54,531,13H 13M 25S,12-07-20,49,48,55,538
44,90,55,531,13H 13M 26S,12-07-20,49,50,56,538
44,91,58,531,13H 13M 27S,12-07-20,48,51,54,538
45,90,58,531,13H 13M 28S,12-07-20,50,50,58,538
45,90,56,531,13H 13M 29S,12-07-20,45,50,53,538
45,89,57,531,13H 13M 30S,12-07-20,46,51,55,538
49,90,57,531,13H 13M 31S,12-07-20,51,50,52,538
46,88,57,532,13H 13M 32S,12-07-20,51,50,53,538
47,86,56,531,13H 13M 33S,12-07-20,50,48,54,538
47,89,56,531,13H 13M 34S,12-07-20,48,50,55,538
48,87,56,531,13H 13M 35S,12-07-20,44,47,53,538
46,93,55,531,13H 13M 36S,12-07-20,55,50,53,538
50,91,55,531,13H 13M 37S,12-07-20,62,51,51,538
49,89,56,531,13H 13M 38S,12-07-20,58,49,55,538
48,86,57,532,13H 13M 39S,12-07-20,56,48,56,538
47,87,56,531,13H 13M 40S,12-07-20,58,50,53,539
46,88,56,531,13H 13M 41S,12-07-20,58,47,56,539
47,89,57,532,13H 13M 42S,12-07-20,56,50,55,538
47,89,56,531,13H 13M 43S,12-07-20,55,50,58,538
46,89,56,531,13H 13M 44S,12-07-20,56,52,55,538
46,90,56,532,13H 13M 45S,12-07-20,54,50,55,539
47,93,56,532,13H 13M 46S,12-07-20,56,50,50,538
47,92,56,531,13H 13M 47S,12-07-20,56,50,52,538
46,89,56,531,13H 13M 48S,12-07-20,56,51,54,539
45,88,57,531,13H 13M 49S,12-07-20,54,50,56,539
45,91,56,531,13H 13M 50S,12-07-20,55,47,51,539
44,94,55,531,13H 13M 51S,12-07-20,57,48,51,539
46,90,55,531,13H 13M 52S,12-07-20,54,47,50,539
45,91,56,531,13H 13M 53S,12-07-20,57,50,55,538
45,87,56,532,13H 13M 54S,12-07-20,55,47,52,538
45,89,55,531,13H 13M 55S,12-07-20,54,46,51,538
48,90,56,531,13H 13M 57S,12-07-20,46,47,53,539
45,88,56,532,13H 13M 58S,12-07-20,50,52,53,539
46,91,56,531,13H 13M 59S,12-07-20,46,47,52,539
43,90,56,532,13H 14M 0S,12-07-20,54,50,54,539
44,92,57,532,13H 14M 1S,12-07-20,52,49,54,539
44,90,57,532,13H 14M 2S,12-07-20,54,47,53,538
45,91,58,531,13H 14M 3S,12-07-20,47,50,53,539
46,90,56,531,13H 14M 4S,12-07-20,49,50,54,538
45,91,55,532,13H 14M 5S,12-07-20,50,50,52,539
47,92,57,532,13H 14M 6S,12-07-20,48,50,55,538
47,92,56,532,13H 14M 7S,12-07-20,50,50,51,539
44,90,58,532,13H 14M 8S,12-07-20,46,48,55,539
47,91,58,532,13H 14M 9S,12-07-20,47,52,53,538
46,97,58,532,13H 14M 10S,12-07-20,50,51,54,539
46,98,59,532,13H 14M 11S,12-07-20,50,51,55,539
45,97,58,532,13H 14M 12S,12-07-20,49,51,55,539
46,96,59,532,13H 14M 13S,12-07-20,50,50,57,539
43,90,58,532,13H 14M 14S,12-07-20,50,51,57,539
43,93,58,532,13H 14M 15S,12-07-20,43,50,56,539
43,92,58,532,13H 14M 16S,12-07-20,41,51,58,539
46,93,57,532,13H 14M 17S,12-07-20,49,48,56,539
45,95,57,532,13H 14M 18S,12-07-20,49,51,57,539
45,95,57,532,13H 14M 19S,12-07-20,50,49,56,539
47,90,57,532,13H 14M 20S,12-07-20,51,52,55,539
43,91,56,532,13H 14M 21S,12-07-20,50,50,53,539
49,92,54,532,13H 14M 22S,12-07-20,50,49,54,539
46,99,56,532,13H 14M 23S,12-07-20,52,50,56,539
45,95,55,532,13H 14M 24S,12-07-20,50,50,56,539
46,95,55,532,13H 14M 25S,12-07-20,50,51,53,539
49,94,55,532,13H 14M 26S,12-07-20,50,50,52,539
49,96,55,532,13H 14M 27S,12-07-20,50,52,52,539
48,97,56,532,13H 14M 28S,12-07-20,50,52,54,539
50,96,57,532,13H 14M 29S,12-07-20,53,52,52,539
48,94,56,532,13H 14M 30S,12-07-20,54,51,53,539
48,97,55,532,13H 14M 31S,12-07-20,52,50,55,539
51,102,55,532,13H 14M 32S,12-07-20,52,54,51,539
53,99,55,532,13H 14M 33S,12-07-20,54,57,51,539
52,103,56,532,13H 14M 34S,12-07-20,56,58,53,539
52,103,55,532,13H 14M 36S,12-07-20,58,55,52,539
54,104,55,532,13H 14M 37S,12-07-20,55,58,52,539
54,102,55,532,13H 14M 38S,12-07-20,56,58,55,539
55,101,55,532,13H 14M 39S,12-07-20,59,58,53,539
55,102,55,532,13H 14M 40S,12-07-20,57,59,52,539
56,105,55,532,13H 14M 41S,12-07-20,55,58,54,539
55,105,55,532,13H 14M 42S,12-07-20,58,60,55,539
57,112,54,532,13H 14M 43S,12-07-20,58,65,54,539
61,109,53,532,13H 14M 44S,12-07-20,56,65,53,539
60,113,53,532,13H 14M 45S,12-07-20,57,65,52,539
61,110,53,532,13H 14M 46S,12-07-20,62,63,55,539
62,118,54,532,13H 14M 47S,12-07-20,62,66,53,539
61,117,54,532,13H 14M 48S,12-07-20,56,66,54,539
65,122,55,532,13H 14M 49S,12-07-20,58,62,51,539
63,123,57,532,13H 14M 50S,12-07-20,59,68,53,539
67,126,55,532,13H 14M 51S,12-07-20,62,69,54,539
65,124,56,532,13H 14M 52S,12-07-20,61,66,53,539
63,123,59,532,13H 14M 53S,12-07-20,58,68,55,539
65,127,59,532,13H 14M 54S,12-07-20,60,72,55,539
67,126,59,532,13H 14M 55S,12-07-20,61,70,59,539
67,128,58,532,13H 14M 56S,12-07-20,62,70,56,539
68,128,58,532,13H 14M 57S,12-07-20,65,74,56,539
71,130,57,532,13H 14M 58S,12-07-20,68,76,56,539
76,139,57,532,13H 14M 59S,12-07-20,68,80,57,539
73,128,55,532,13H 15M 0S,12-07-20,68,77,54,539
74,130,57,532,13H 15M 1S,12-07-20,69,74,55,539
84,135,55,532,13H 15M 2S,12-07-20,73,81,54,539
77,134,55,532,13H 15M 3S,12-07-20,72,79,55,539
79,133,55,532,13H 15M 4S,12-07-20,72,79,54,539
80,131,55,532,13H 15M 5S,12-07-20,73,82,55,539
81,139,55,532,13H 15M 6S,12-07-20,71,83,53,539
75,132,55,532,13H 15M 7S,12-07-20,70,79,54,539
80,133,55,532,13H 15M 8S,12-07-20,76,86,55,539
77,132,56,532,13H 15M 9S,12-07-20,77,89,54,539
76,133,55,532,13H 15M 10S,12-07-20,73,83,54,539
90,146,56,532,13H 15M 11S,12-07-20,72,82,55,539
93,137,56,532,13H 15M 13S,12-07-20,78,93,52,539
92,138,56,532,13H 15M 14S,12-07-20,79,95,55,539
91,131,55,532,13H 15M 15S,12-07-20,81,94,55,539
91,139,56,532,13H 15M 16S,12-07-20,83,103,56,539
106,149,56,532,13H 15M 17S,12-07-20,84,100,56,539
107,147,56,532,13H 15M 18S,12-07-20,85,107,54,539
100,144,56,532,13H 15M 19S,12-07-20,86,106,57,539
106,154,56,532,13H 15M 20S,12-07-20,93,116,58,539
116,154,55,532,13H 15M 21S,12-07-20,92,107,57,539
