pres,time,temp,conductivity,sbeox0v,fluo_chl,upoly0,upoly1,potemp,sal00,sigma,sbeox_ml,sbeox_mm,flag,second,day_name,month,day,year,fluo_flbb,bb700,cdom,echov1,fluo_440,fluo_470,fluo_532,date
357.555,11H 28M 0.47899999999936S,13.6403,4.558776,2.4342,0.1682,1.8147639,13.615933,13.5875,38.6322,29.0863,3.7112,161.057,0,41280.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA NA NA"
357.005,11H 28M 1.47899999999936S,13.6405,4.558799,2.4347,0.1704,1.8146113,13.615933,13.5878,38.6325,29.0864,3.7121,161.098,0,41281.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA NA NA"
356.606,11H 28M 2.47899999999936S,13.6405,4.55876,2.4341,0.1693,1.8145604,13.62072,13.5879,38.6323,29.0863,3.7082,160.929,0,41282.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA NA NA"
355.928,11H 28M 3.47899999999936S,13.6411,4.558811,2.4339,0.1765,1.8149165,13.622088,13.5886,38.6325,29.0863,3.7133,161.15,0,41283.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA NA NA"
355.377,11H 28M 4.47899999999936S,13.6416,4.558847,2.4357,0.1787,1.8145095,13.620036,13.5891,38.6326,29.0862,3.7168,161.302,0,41284.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA NA NA"
354.864,11H 28M 5.47899999999936S,13.6416,4.558812,2.4359,0.1814,1.814713,13.626191,13.5892,38.6325,29.0861,3.713,161.135,0,41285.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA NA NA"
354.169,11H 28M 6.47899999999936S,13.6417,4.558814,2.4354,0.1809,1.8148657,13.617985,13.5895,38.6327,29.0862,3.7125,161.115,0,41286.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA NA NA"
353.652,11H 28M 7.47899999999936S,13.6416,4.558779,2.4362,0.1813,1.8146622,13.622088,13.5894,38.6327,29.0863,3.7143,161.194,0,41287.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA NA NA"
353.159,11H 28M 8.47899999999936S,13.6417,4.558766,2.4358,0.1846,1.8146113,13.62072,13.5896,38.6327,29.0862,3.7122,161.101,0,41288.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA NA NA"
352.486,11H 28M 9.47899999999936S,13.6437,4.558989,2.4361,0.1809,1.8146622,13.621404,13.5917,38.6331,29.086,3.7131,161.141,0,41289.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA NA NA"
351.794,11H 28M 10.4789999999994S,13.6455,4.559184,2.4363,0.1636,1.8144587,13.62072,13.5936,38.6334,29.0859,3.7142,161.187,0,41290.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA NA NA"
351.35,11H 28M 11.4789999999994S,13.6454,4.559158,2.4366,0.1658,1.8144078,13.624823,13.5936,38.6335,29.0859,3.7118,161.085,0,41291.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA NA NA"
350.806,11H 28M 12.4789999999994S,13.6458,4.55918,2.4362,0.1705,1.8143569,13.626191,13.5941,38.6335,29.0859,3.7131,161.142,0,41292.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA NA NA"
350.104,11H 28M 13.4789999999994S,13.6469,4.55928,2.4372,0.1785,1.8143569,13.62961,13.5952,38.6337,29.0858,3.7147,161.209,0,41293.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA NA NA"
349.487,11H 28M 14.4789999999994S,13.6475,4.559324,2.4372,0.1529,1.8140008,13.627559,13.5959,38.6338,29.0857,3.7174,161.327,0,41294.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA NA NA"
348.949,11H 28M 15.4789999999994S,13.6478,4.559326,2.4394,0.1657,1.8140008,13.628927,13.5963,38.6338,29.0856,3.7235,161.592,0,41295.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA NA NA"
348.386,11H 28M 16.4789999999994S,13.6486,4.559418,2.4404,0.166,1.8139499,13.631662,13.5972,38.634,29.0856,3.7225,161.548,0,41296.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA NA NA"
347.765,11H 28M 17.4789999999994S,13.6501,4.559574,2.4415,0.1699,1.8137464,13.631662,13.5988,38.6343,29.0855,3.7254,161.675,0,41297.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA NA NA"
347.196,11H 28M 18.4789999999994S,13.6512,4.559691,2.4423,0.164,1.8137973,13.630978,13.6,38.6346,29.0854,3.7187,161.383,0,41298.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA NA NA"
346.646,11H 28M 19.4789999999994S,13.6516,4.559724,2.4399,0.1826,1.8133903,13.631662,13.6005,38.6347,29.0854,3.7095,160.983,0,41299.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA NA NA"
346.01,11H 28M 20.4789999999994S,13.6521,4.559734,2.4385,0.1794,1.8133903,13.631662,13.6011,38.6346,29.0852,3.7138,161.172,0,41300.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA NA NA"
