pres,time,temp,conductivity,sbeox0v,fluo_chl,upoly0,upoly1,potemp,sal00,sigma,sbeox_ml,sbeox_mm,flag,second,fluo_flbb,bb700,cdom,echov1,date,fluo_440,fluo_470,fluo_532,echo3x,day,month,year
146.461,12H 51M 4.47899999999936S,13.7687,4.558399,2.6386,0.1431,1.7572243,13.76224,13.7472,38.5941,29.0225,4.008,173.948,0,46264.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
147.001,12H 51M 5.47899999999936S,13.7677,4.558352,2.6366,0.1337,1.7587506,13.763606,13.746,38.5945,29.0231,4.0121,174.125,0,46265.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
147.31,12H 51M 6.47899999999936S,13.7676,4.558381,2.6363,0.1355,1.7596663,13.762923,13.7459,38.5947,29.0232,4.0141,174.212,0,46266.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
148.011,12H 51M 7.47899999999936S,13.7673,4.558395,2.6359,0.1409,1.7602768,13.762923,13.7455,38.5948,29.0234,4.0086,173.977,0,46267.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
148.917,12H 51M 8.47899999999936S,13.7685,4.558696,2.633,0.1455,1.7610908,13.762923,13.7466,38.5961,29.0242,4.0016,173.671,0,46268.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
149.464,12H 51M 9.47899999999936S,13.7717,4.559171,2.6318,0.144,1.7609891,13.762923,13.7497,38.5971,29.0243,4.0018,173.678,0,46269.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
149.693,12H 51M 10.4789999999994S,13.774,4.559518,2.63,0.1483,1.761803,13.763606,13.7519,38.5979,29.0245,3.9991,173.562,0,46270.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
150.281,12H 51M 11.4789999999994S,13.7756,4.559784,2.6303,0.1527,1.7620574,13.763606,13.7535,38.5986,29.0246,4.0061,173.868,0,46271.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
151.168,12H 51M 12.4789999999994S,13.7717,4.559336,2.6308,0.1582,1.7631258,13.76634,13.7494,38.5979,29.025,4.0059,173.857,0,46272.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
151.706,12H 51M 13.4789999999994S,13.7702,4.559188,2.6308,0.1554,1.7637363,13.767024,13.7478,38.5977,29.0252,4.0061,173.865,0,46273.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
152.138,12H 51M 14.4789999999994S,13.7687,4.558986,2.6315,0.1516,1.7638889,13.76634,13.7463,38.5971,29.025,4.0088,173.985,0,46274.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
152.802,12H 51M 15.4789999999994S,13.762,4.558207,2.6315,0.1434,1.7641942,13.762923,13.7394,38.5962,29.0258,4.0094,174.009,0,46275.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
153.451,12H 51M 16.4789999999994S,13.7599,4.558049,2.6321,0.1328,1.7639907,13.762923,13.7373,38.5965,29.0265,4.0137,174.197,0,46276.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
154.075,12H 51M 17.4789999999994S,13.7586,4.557948,2.6338,0.134,1.7637363,13.76224,13.735900000000001,38.5966,29.0269,4.0194,174.445,0,46277.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
154.646,12H 51M 18.4789999999994S,13.7575,4.557837,2.6353,0.1354,1.7633802,13.762923,13.7347,38.5964,29.027,4.0227,174.586,0,46278.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
155.131,12H 51M 19.4789999999994S,13.7555,4.557631,2.6369,0.1384,1.7628714,13.76224,13.7327,38.5962,29.0272,4.0263,174.744,0,46279.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
155.814,12H 51M 20.4789999999994S,13.7534,4.557365,2.6384,0.1454,1.7623627,13.755404,13.7305,38.5955,29.0271,4.0291,174.865,0,46280.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
156.641,12H 51M 21.4789999999994S,13.7488,4.556827,2.6396,0.1474,1.7619048,13.74857,13.7258,38.5946,29.0275,4.0313,174.959,0,46281.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
157.156,12H 51M 22.4789999999994S,13.7471,4.556623,2.6404,0.1504,1.7612943,13.751303,13.7239,38.5942,29.0276,4.0318,174.98,0,46282.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
157.555,12H 51M 23.4789999999994S,13.7456,4.556471,2.6409,0.146,1.7612943,13.747886,13.7224,38.5941,29.0278,4.0343,175.091,0,46283.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
158.207,12H 51M 24.4789999999994S,13.744,4.556287,2.6418,0.1433,1.7604803,13.745152,13.7208,38.5936,29.0278,4.0355,175.143,0,46284.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
158.913,12H 51M 25.4789999999994S,13.7438,4.556324,2.6422,0.1423,1.7601242,13.744468,13.7204,38.5939,29.0281,4.0339,175.074,0,46285.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
159.525,12H 51M 26.4789999999994S,13.7452,4.556567,2.6412,0.1496,1.7598698,13.746519,13.7217,38.5946,29.0283,4.0297,174.891,0,46286.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
160.107,12H 51M 27.4789999999994S,13.7457,4.556711,2.6409,0.1552,1.7594119,13.747202,13.7222,38.5951,29.0286,4.0328,175.024,0,46287.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
160.635,12H 51M 28.4789999999994S,13.7454,4.556699,2.6408,0.1527,1.7591576,13.745835,13.7217,38.5951,29.0287,4.0315,174.97,0,46288.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
161.248,12H 51M 29.4789999999994S,13.7448,4.55665,2.6403,0.1414,1.7592593,13.746519,13.721,38.5949,29.0288,4.0309,174.941,0,46289.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
162.022,12H 51M 30.4789999999994S,13.7438,4.556578,2.6404,0.1372,1.7591067,13.745152,13.7199,38.5949,29.029,4.0307,174.931,0,46290.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
162.566,12H 51M 31.4789999999994S,13.7424,4.556448,2.639,0.1451,1.7590558,13.745152,13.7185,38.5948,29.0292,4.0241,174.648,0,46291.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
162.997,12H 51M 32.4789999999994S,13.7428,4.556576,2.6366,0.1422,1.7590049,13.742418,13.7188,38.5954,29.0296,4.0125,174.142,0,46292.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
163.746,12H 51M 33.4789999999994S,13.7506,4.557851,2.6321,0.1398,1.7590049,13.741734,13.7264,38.5994,29.0311,4.0029,173.728,0,46293.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
164.326,12H 51M 34.4789999999994S,13.7544,4.558367,2.6284,0.138,1.7591067,13.745152,13.7302,38.6002,29.0309,3.9978,173.505,0,46294.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
164.742,12H 51M 35.4789999999994S,13.7549,4.558498,2.6265,0.1413,1.7595137,13.746519,13.7306,38.6007,29.0312,3.9995,173.58,0,46295.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
165.462,12H 51M 36.4789999999994S,13.7542,4.558567,2.6245,0.1365,1.7604803,13.746519,13.7299,38.6017,29.0321,3.9916,173.235,0,46296.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
166.209,12H 51M 37.4789999999994S,13.7543,4.558785,2.6216,0.1328,1.7620065,13.747202,13.7298,38.6034,29.0335,3.989,173.122,0,46297.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
166.626,12H 51M 38.4789999999994S,13.7543,4.558848,2.6206,0.1388,1.7639398,13.748569,13.7298,38.6038,29.0337,3.9921,173.257,0,46298.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
167.102,12H 51M 39.4789999999994S,13.7547,4.558915,2.6208,0.1487,1.765059,13.746519,13.73,38.6039,29.0338,3.9939,173.333,0,46299.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
167.803,12H 51M 40.4789999999994S,13.7547,4.558951,2.62,0.1613,1.765873,13.747202,13.73,38.6038,29.0337,3.9898,173.159,0,46300.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
168.437,12H 51M 41.4789999999994S,13.7543,4.558931,2.6191,0.156,1.7663309,13.74857,13.7295,38.6038,29.0338,3.9897,173.154,0,46301.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
169.042,12H 51M 42.4789999999994S,13.7543,4.558954,2.6188,0.1509,1.7667888,13.749253,13.7294,38.6037,29.0338,3.9898,173.158,0,46302.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
169.654,12H 51M 43.4789999999994S,13.7538,4.558943,2.6181,0.1431,1.7668397,13.749253,13.7288,38.6039,29.0341,3.9868,173.027,0,46303.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
170.221,12H 51M 44.4789999999994S,13.7522,4.558797,2.6173,0.1422,1.7674502,13.749936,13.7271,38.6038,29.0344,3.9873,173.047,0,46304.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
170.787,12H 51M 45.4789999999994S,13.7516,4.558764,2.6171,0.1543,1.7672467,13.753354,13.7264,38.6039,29.0346,3.9889,173.119,0,46305.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
171.411,12H 51M 46.4789999999994S,13.7514,4.558765,2.617,0.1497,1.7672976,13.749253,13.7261,38.6038,29.0346,3.9869,173.029,0,46306.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
172.134,12H 51M 47.4789999999994S,13.75,4.558634,2.6158,0.1491,1.7675519,13.747202,13.7246,38.6036,29.0347,3.9837,172.894,0,46307.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
172.742,12H 51M 48.4789999999994S,13.7493,4.558581,2.6154,0.1533,1.7677046,13.749253,13.7238,38.6036,29.0349,3.9864,173.011,0,46308.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
173.215,12H 51M 49.4789999999994S,13.7489,4.558568,2.6157,0.1451,1.7677554,13.747202,13.7234,38.6036,29.0349,3.9893,173.134,0,46309.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
173.885,12H 51M 50.4789999999994S,13.7477,4.558448,2.6161,0.1514,1.7680607,13.746519,13.722,38.6034,29.0351,3.9893,173.136,0,46310.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
174.548,12H 51M 51.4789999999994S,13.7428,4.55787,2.6166,0.1474,1.7679081,13.746519,13.7171,38.6025,29.0355,3.9937,173.325,0,46311.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
175.033,12H 51M 52.4789999999994S,13.7375,4.557264,2.6174,0.1492,1.7679081,13.746519,13.7117,38.6019,29.0362,3.996,173.426,0,46312.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
175.66,12H 51M 53.4789999999994S,13.7308,4.556448,2.6189,0.1609,1.7680607,13.734899,13.705,38.6006,29.0366,4.003,173.73,0,46313.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
176.383,12H 51M 54.4789999999994S,13.7257,4.555874,2.6206,0.1656,1.7679081,13.730114,13.6997,38.6,29.0372,4.0016,173.669,0,46314.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
177.005,12H 51M 55.4789999999994S,13.7225,4.55552,2.6195,0.161,1.7672467,13.730114,13.6964,38.5995,29.0376,3.9986,173.538,0,46315.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
177.373,12H 51M 56.4789999999994S,13.7217,4.555448,2.6202,0.1574,1.7666871,13.72943,13.6956,38.5995,29.0378,4.0023,173.7,0,46316.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
177.922,12H 51M 57.4789999999994S,13.7244,4.55588,2.62,0.1399,1.7662292,13.71986,13.6983,38.6006,29.038,3.9979,173.508,0,46317.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
178.664,12H 51M 58.4789999999994S,13.7272,4.556305,2.6191,0.1426,1.7660766,13.719177,13.7009,38.6016,29.0382,3.9997,173.588,0,46318.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
179.274,12H 51M 59.4789999999994S,13.7251,4.556079,2.6202,0.1421,1.765873,13.723962,13.6987,38.6011,29.0384,4.0037,173.762,0,46319.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
179.908,12H 52M 0.47899999999936S,13.7179,4.555213,2.6198,0.1316,1.7659239,13.723278,13.6914,38.5999,29.039,3.9989,173.55,0,46320.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
180.461,12H 52M 1.47899999999936S,13.7146,4.5548400000000004,2.6192,0.1419,1.7663309,13.723278,13.688,38.5995,29.0394,4.0042,173.781,0,46321.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
180.925,12H 52M 2.47899999999936S,13.713,4.554677,2.6212,0.1465,1.7662292,13.720544,13.6863,38.5994,29.0397,4.0104,174.052,0,46322.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
181.485,12H 52M 3.47899999999936S,13.7122,4.554631,2.6218,0.1369,1.7661783,13.713708,13.6855,38.5995,29.0399,4.0104,174.052,0,46323.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
182.254,12H 52M 4.47899999999936S,13.7099,4.554353,2.6233,0.1364,1.7657713,13.713024,13.6831,38.5988,29.0399,4.0148,174.243,0,46324.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
182.926,12H 52M 5.47899999999936S,13.7075,4.554119,2.6241,0.1413,1.7653643,13.714392,13.6806,38.5986,29.0403,4.0155,174.271,0,46325.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
183.349,12H 52M 6.47899999999936S,13.7071,4.554086,2.6251,0.142,1.7653643,13.71029,13.6801,38.5986,29.0404,4.018,174.379,0,46326.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
183.827,12H 52M 7.47899999999936S,13.7073,4.554133,2.6253,0.1525,1.7649064,13.706188,13.6803,38.5985,29.0403,4.0163,174.308,0,46327.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
184.655,12H 52M 8.47899999999936S,13.7053,4.55392,2.6254,0.1605,1.7650082,13.700719,13.6782,38.5982,29.0405,4.0165,174.313,0,46328.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
185.299,12H 52M 9.47899999999936S,13.7048,4.553901,2.6252,0.1664,1.7647029,13.704821,13.6776,38.5982,29.0406,4.0156,174.276,0,46329.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
185.473,12H 52M 10.4789999999994S,13.704,4.553829,2.6247,0.1628,1.7643468,13.697985,13.6767,38.5982,29.0408,4.0128,174.154,0,46330.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
186.04,12H 52M 11.4789999999994S,13.7041,4.553839,2.6238,0.1556,1.7640924,13.700035,13.6768,38.598,29.0406,4.0133,174.176,0,46331.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
186.962,12H 52M 12.4789999999994S,13.7034,4.553796,2.6241,0.1569,1.7642959,13.698668,13.6759,38.5979,29.0408,4.0182,174.388,0,46332.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
187.547,12H 52M 13.4789999999994S,13.7042,4.553929,2.6255,0.1504,1.7640415,13.700035,13.6766,38.5981,29.0407,4.0219,174.551,0,46333.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
187.967,12H 52M 14.4789999999994S,13.7042,4.55397,2.626,0.1341,1.764245,13.697301,13.6766,38.5983,29.0409,4.0174,174.354,0,46334.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
188.444,12H 52M 15.4789999999994S,13.7045,4.554026,2.6238,0.1369,1.764245,13.697985,13.6767,38.5983,29.0409,4.0058,173.851,0,46335.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
189.006,12H 52M 16.4789999999994S,13.7063,4.554379,2.6209,0.15,1.7640415,13.698668,13.6785,38.5996,29.0415,4.0008,173.635,0,46336.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
189.663,12H 52M 17.4789999999994S,13.7081,4.554696,2.6186,0.1436,1.7641942,13.704137,13.6802,38.6005,29.0418,3.9959,173.422,0,46337.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
190.291,12H 52M 18.4789999999994S,13.7132,4.555458,2.6155,0.1276,1.7641433,13.700719,13.6852,38.6023,29.0422,3.9883,173.09,0,46338.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
190.93,12H 52M 19.4789999999994S,13.7155,4.555806,2.6125,0.1395,1.7648555,13.707555,13.6874,38.603,29.0423,3.9842,172.914,0,46339.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
191.486,12H 52M 20.4789999999994S,13.719,4.556337,2.6109,0.1327,1.7653134,13.71029,13.6908,38.6043,29.0425,3.9847,172.936,0,46340.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
191.857,12H 52M 21.4789999999994S,13.7205,4.556567,2.6096,0.1362,1.7661783,13.712341,13.6922,38.6048,29.0427,3.9832,172.869,0,46341.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
192.381,12H 52M 22.4789999999994S,13.722,4.556829,2.6089,0.1376,1.7668397,13.713708,13.6936,38.6056,29.0429,3.9834,172.876,0,46342.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
193.265,12H 52M 23.4789999999994S,13.7213,4.55682,2.6082,0.1403,1.7678063,13.713708,13.6928,38.6058,29.0432,3.9814,172.791,0,46343.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
193.827,12H 52M 24.4789999999994S,13.7193,4.556607,2.6075,0.1501,1.7684168,13.717126,13.6908,38.6055,29.0434,3.9826,172.844,0,46344.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
194.182,12H 52M 25.4789999999994S,13.7192,4.556606,2.6074,0.1513,1.7689256,13.713708,13.6906,38.6054,29.0435,3.9839,172.901,0,46345.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
194.891,12H 52M 26.4789999999994S,13.7176,4.556433,2.6076,0.1527,1.7689764,13.713708,13.6889,38.6051,29.0436,3.9835,172.883,0,46346.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
195.484,12H 52M 27.4789999999994S,13.7169,4.556373,2.6073,0.1454,1.7692308,13.713708,13.6881,38.605,29.0436,3.986,172.99,0,46347.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
195.912,12H 52M 28.4789999999994S,13.7163,4.556339,2.6083,0.1399,1.7691799,13.713708,13.6875,38.605,29.0438,3.9895,173.143,0,46348.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
196.627,12H 52M 29.4789999999994S,13.7162,4.556344,2.6092,0.1412,1.7693326,13.712341,13.6872,38.6049,29.0437,3.9899,173.16,0,46349.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
197.269,12H 52M 30.4789999999994S,13.7163,4.556386,2.6088,0.1473,1.7696887,13.713708,13.6873,38.6049,29.0437,3.9832,172.868,0,46350.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
197.667,12H 52M 31.4789999999994S,13.7162,4.556394,2.6062,0.1405,1.7695869,13.713024,13.6871,38.6048,29.0437,3.9714,172.357,0,46351.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
198.249,12H 52M 32.4789999999994S,13.7187,4.556895,2.6026,0.1231,1.7695869,13.712341,13.6895,38.6068,29.0448,3.9655,172.103,0,46352.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
198.978,12H 52M 33.4789999999994S,13.7187,4.556974,2.6003,0.1332,1.7694852,13.713024,13.6894,38.6073,29.0451,3.9648,172.07,0,46353.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
199.554,12H 52M 34.4789999999994S,13.7181,4.556961,2.5984,0.1209,1.7698922,13.713708,13.6887,38.6075,29.0455,3.9622,171.959,0,46354.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
199.994,12H 52M 35.4789999999994S,13.7184,4.557006,2.5972,0.1309,1.7709606,13.713024,13.6889,38.6075,29.0454,3.9609,171.899,0,46355.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
200.628,12H 52M 36.4789999999994S,13.7185,4.557052,2.5955,0.1424,1.7713675,13.713708,13.6889,38.6075,29.0454,3.958,171.774,0,46356.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
201.25,12H 52M 37.4789999999994S,13.7186,4.557113,2.5948,0.1298,1.7724359,13.713708,13.689,38.6076,29.0455,3.9618,171.938,0,46357.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
201.83,12H 52M 38.4789999999994S,13.7198,4.557319,2.5958,0.1254,1.7731482,13.714392,13.6901,38.6082,29.0457,3.9671,172.169,0,46358.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
202.483,12H 52M 39.4789999999994S,13.7213,4.55757,2.5966,0.1322,1.7735552,13.713708,13.6914,38.6088,29.0458,3.9668,172.159,0,46359.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
203.044,12H 52M 40.4789999999994S,13.7207,4.557531,2.5968,0.1242,1.7737078,13.714392,13.6908,38.6087,29.046,3.9674,172.183,0,46360.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
203.572,12H 52M 41.4789999999994S,13.7202,4.557518,2.5972,0.1299,1.7742166,13.715759,13.6903,38.6088,29.0461,3.9674,172.185,0,46361.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
204.183,12H 52M 42.4789999999994S,13.7211,4.557672,2.597,0.1304,1.774013,13.714392,13.691,38.6092,29.0462,3.9654,172.097,0,46362.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
204.841,12H 52M 43.4789999999994S,13.7223,4.557871,2.5962,0.1395,1.7742166,13.713708,13.6921,38.6096,29.0463,3.9621,171.955,0,46363.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
205.501,12H 52M 44.4789999999994S,13.7213,4.557797,2.5949,0.1408,1.7737587,13.715075,13.691,38.6095,29.0465,3.9605,171.883,0,46364.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
205.971,12H 52M 45.4789999999994S,13.7209,4.557772,2.5946,0.1397,1.773606,13.715075,13.6905,38.6095,29.0466,3.9592,171.827,0,46365.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
206.545,12H 52M 46.4789999999994S,13.7209,4.557801,2.5922,0.1535,1.7735043,13.713708,13.6905,38.6095,29.0466,3.9444,171.185,0,46366.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
207.263,12H 52M 47.4789999999994S,13.7222,4.558109,2.587,0.1481,1.7733008,13.713708,13.6916,38.6108,29.0474,3.9339,170.728,0,46367.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
207.811,12H 52M 48.4789999999994S,13.7228,4.558264,2.5842,0.145,1.7738095,13.714392,13.6922,38.6115,29.0478,3.9322,170.657,0,46368.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
208.343,12H 52M 49.4789999999994S,13.7229,4.558316,2.5807,0.1519,1.7741657,13.714392,13.6921,38.6116,29.0479,3.9227,170.244,0,46369.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
209.052,12H 52M 50.4789999999994S,13.7226,4.558361,2.5771,0.1366,1.7756411,13.713708,13.6918,38.612,29.0483,3.9216,170.197,0,46370.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
209.705,12H 52M 51.4789999999994S,13.7222,4.558371,2.5773,0.1382,1.7773708,13.715759,13.6913,38.6122,29.0485,3.936,170.821,0,46371.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
210.187,12H 52M 52.4789999999994S,13.722,4.558391,2.5798,0.1361,1.7782865,13.714392,13.691,38.6123,29.0487,3.9379,170.904,0,46372.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
210.788,12H 52M 53.4789999999994S,13.7238,4.558757,2.5796,0.1514,1.7791514,13.713708,13.6927,38.6138,29.0494,3.9346,170.76,0,46373.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
211.41,12H 52M 54.4789999999994S,13.7273,4.55926,2.5796,0.1502,1.7789988,13.713708,13.6961,38.6147,29.0495,3.9321,170.651,0,46374.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
211.948,12H 52M 55.4789999999994S,13.7284,4.559466,2.5784,0.1436,1.7786427,13.721227,13.6972,38.6153,29.0497,3.9268,170.422,0,46375.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
212.668,12H 52M 56.4789999999994S,13.7281,4.559476,2.5766,0.1464,1.7785918,13.716442,13.6967,38.6154,29.0499,3.9234,170.272,0,46376.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
213.302,12H 52M 57.4789999999994S,13.7277,4.559478,2.5754,0.1421,1.7787953,13.722595,13.6963,38.6155,29.05,3.9221,170.218,0,46377.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
213.63,12H 52M 58.4789999999994S,13.728,4.559516,2.5734,0.1317,1.7796602,13.723278,13.6965,38.6155,29.0499,3.9116,169.761,0,46378.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
214.26,12H 52M 59.4789999999994S,13.7332,4.560326,2.5696,0.1397,1.7795075,13.720544,13.7016,38.6176,29.0505,3.9069,169.558,0,46379.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
215.042,12H 53M 0.47899999999936S,13.7484,4.562477,2.5687,0.137,1.7801689,13.723962,13.7166,38.6224,29.051,3.9055,169.494,0,46380.479,NA,NA,NA,NA,12 7 2021,NA,NA,NA,NA,12,7,2021
