pres,time,temp,conductivity,sbeox0v,fluo_chl,upoly0,upoly1,potemp,sal00,sigma,sbeox_ml,sbeox_mm,flag,second,fluo_flbb,bb700,cdom,echov1,date,fluo_440,fluo_470,fluo_532,echo3x,day,month,year
96.22236300000051,13H 4M 33S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39873,439,205,58,523,12 7 2021,283,401,78,528,12,7,2021
96.92845700000039,13H 4M 34S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39874,420,206,57,523,12 7 2021,276,391,78,528,12,7,2021
97.43813100000027,13H 4M 35S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39875,418,203,54,523,12 7 2021,299,430,78,529,12,7,2021
97.94499500000039,13H 4M 36S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39876,498,215,57,523,12 7 2021,308,435,79,529,12,7,2021
98.67337100000054,13H 4M 37S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39877,474,213,57,523,12 7 2021,299,425,83,529,12,7,2021
99.46341400000047,13H 4M 38S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39878,480,215,56,523,12 7 2021,323,460,83,528,12,7,2021
99.46341400000047,13H 4M 38S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39878,323,460,83,528,12 7 2021,323,460,83,528,12,7,2021
100.07133200000031,13H 4M 39S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39879,539,221,56,523,12 7 2021,354,512,85,529,12,7,2021
100.56645800000032,13H 4M 40S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39880,565,220,57,523,12 7 2021,355,517,82,529,12,7,2021
101.1389610000004,13H 4M 41S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39881,532,219,57,523,12 7 2021,337,480,84,529,12,7,2021
101.82164100000045,13H 4M 42S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39882,482,217,55,523,12 7 2021,323,466,84,529,12,7,2021
102.54889300000048,13H 4M 43S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39883,486,220,55,523,12 7 2021,329,470,86,529,12,7,2021
103.2277090000004,13H 4M 44S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39884,508,216,56,523,12 7 2021,338,487,81,529,12,7,2021
103.74417300000026,13H 4M 45S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39885,434,207,56,523,12 7 2021,309,423,78,529,12,7,2021
104.2691880000004,13H 4M 46S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39886,403,203,57,523,12 7 2021,268,384,79,529,12,7,2021
105.08266400000063,13H 4M 47S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39887,449,211,56,523,12 7 2021,299,418,81,529,12,7,2021
105.81502100000033,13H 4M 48S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39888,454,208,54,523,12 7 2021,308,431,79,529,12,7,2021
106.20244300000019,13H 4M 49S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39889,356,193,56,523,12 7 2021,283,393,76,529,12,7,2021
106.80429500000058,13H 4M 50S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39890,336,189,58,523,12 7 2021,262,373,78,529,12,7,2021
107.7128410000006,13H 4M 51S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39891,359,191,57,523,12 7 2021,242,335,73,529,12,7,2021
108.34885400000024,13H 4M 52S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39892,347,192,55,523,12 7 2021,261,370,75,529,12,7,2021
108.83018000000038,13H 4M 53S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39893,356,206,54,523,12 7 2021,228,314,74,529,12,7,2021
109.6019080000006,13H 4M 54S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39894,397,233,54,523,12 7 2021,260,370,81,529,12,7,2021
110.36912100000038,13H 4M 55S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39895,381,215,55,523,12 7 2021,251,360,81,529,12,7,2021
110.8169470000002,13H 4M 56S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39896,363,222,57,523,12 7 2021,248,355,78,529,12,7,2021
111.34224600000046,13H 4M 57S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39897,427,262,58,523,12 7 2021,251,357,80,529,12,7,2021
112.19328600000063,13H 4M 58S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39898,369,249,52,524,12 7 2021,244,346,80,529,12,7,2021
112.9769360000004,13H 4M 59S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39899,390,225,58,524,12 7 2021,270,389,80,529,12,7,2021
113.46112300000024,13H 5M 0S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39900,326,230,61,523,12 7 2021,270,364,85,529,12,7,2021
114.60074900000055,13H 5M 2S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39902,343,223,52,524,12 7 2021,224,300,71,529,12,7,2021
115.47079100000056,13H 5M 3S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39903,309,215,52,524,12 7 2021,143,174,60,530,12,7,2021
116.12245000000028,13H 5M 4S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39904,185,180,51,524,12 7 2021,142,182,67,530,12,7,2021
116.57505500000029,13H 5M 5S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39905,155,167,54,524,12 7 2021,163,222,68,530,12,7,2021
117.14154900000044,13H 5M 6S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39906,229,194,54,524,12 7 2021,146,195,66,530,12,7,2021
117.88505200000053,13H 5M 7S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39907,176,169,55,524,12 7 2021,112,136,62,530,12,7,2021
118.59649900000039,13H 5M 8S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39908,135,158,53,524,12 7 2021,119,150,63,530,12,7,2021
119.21028900000039,13H 5M 9S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39909,133,160,55,524,12 7 2021,97,117,58,530,12,7,2021
119.84898600000042,13H 5M 10S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39910,127,149,55,524,12 7 2021,98,125,61,530,12,7,2021
120.43944100000033,13H 5M 11S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39911,126,149,56,524,12 7 2021,98,132,60,530,12,7,2021
121.05734700000045,13H 5M 12S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39912,115,145,56,524,12 7 2021,91,114,60,530,12,7,2021
121.84145500000055,13H 5M 13S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39913,111,143,56,524,12 7 2021,91,110,59,530,12,7,2021
122.4922230000003,13H 5M 14S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39914,104,142,54,524,12 7 2021,85,105,58,530,12,7,2021
122.88905600000021,13H 5M 15S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39915,112,144,55,524,12 7 2021,85,115,60,530,12,7,2021
123.47044700000052,13H 5M 16S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39916,109,143,55,524,12 7 2021,81,105,56,530,12,7,2021
124.29724500000054,13H 5M 17S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39917,103,140,56,524,12 7 2021,80,101,60,530,12,7,2021
125.01460000000039,13H 5M 18S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39918,105,143,56,524,12 7 2021,87,108,57,530,12,7,2021
125.61303700000039,13H 5M 19S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39919,107,138,55,524,12 7 2021,87,103,57,530,12,7,2021
126.20013800000038,13H 5M 20S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39920,93,137,56,524,12 7 2021,81,98,60,530,12,7,2021
126.77397000000036,13H 5M 21S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39921,96,137,55,524,12 7 2021,83,96,58,530,12,7,2021
127.39086000000042,13H 5M 22S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39922,94,133,55,524,12 7 2021,81,100,57,530,12,7,2021
128.09827100000047,13H 5M 23S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39923,84,129,55,524,12 7 2021,75,88,59,530,12,7,2021
128.81332200000043,13H 5M 24S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39924,88,130,54,525,12 7 2021,76,89,58,530,12,7,2021
129.4729190000004,13H 5M 25S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39925,93,141,54,524,12 7 2021,79,95,57,530,12,7,2021
130.14317900000046,13H 5M 26S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39926,92,136,54,524,12 7 2021,77,91,54,530,12,7,2021
130.81612900000042,13H 5M 27S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39927,77,128,54,524,12 7 2021,69,84,56,530,12,7,2021
131.43022200000038,13H 5M 28S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39928,78,128,54,524,12 7 2021,65,80,55,530,12,7,2021
132.06328000000045,13H 5M 29S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39929,81,132,56,524,12 7 2021,64,81,55,530,12,7,2021
132.71410400000042,13H 5M 30S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39930,83,127,55,524,12 7 2021,61,83,54,530,12,7,2021
133.37874200000044,13H 5M 31S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39931,77,132,57,525,12 7 2021,61,81,56,531,12,7,2021
134.07240600000046,13H 5M 32S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39932,75,126,55,524,12 7 2021,63,78,54,530,12,7,2021
134.70161700000037,13H 5M 33S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39933,73,125,55,524,12 7 2021,62,78,54,531,12,7,2021
135.33801100000045,13H 5M 34S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39934,75,123,55,525,12 7 2021,62,77,56,531,12,7,2021
136.02901100000045,13H 5M 35S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39935,71,126,54,525,12 7 2021,59,75,56,531,12,7,2021
136.62258400000033,13H 5M 36S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39936,70,129,53,525,12 7 2021,60,74,56,531,12,7,2021
137.1703480000004,13H 5M 37S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39937,75,134,55,525,12 7 2021,63,75,56,531,12,7,2021
137.8526490000005,13H 5M 38S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39938,69,122,55,525,12 7 2021,62,78,58,531,12,7,2021
139.13998800000027,13H 5M 40S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39940,69,126,56,525,12 7 2021,58,76,56,531,12,7,2021
139.63259200000036,13H 5M 41S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39941,70,129,57,525,12 7 2021,58,73,56,531,12,7,2021
140.35443800000056,13H 5M 42S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39942,68,123,56,525,12 7 2021,58,72,57,531,12,7,2021
141.1803380000005,13H 5M 43S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39943,67,116,56,525,12 7 2021,57,71,56,531,12,7,2021
141.7280560000002,13H 5M 44S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39944,67,118,57,525,12 7 2021,57,73,56,531,12,7,2021
142.12657600000028,13H 5M 45S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39945,67,119,57,525,12 7 2021,54,72,57,531,12,7,2021
142.8206730000006,13H 5M 46S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39946,68,119,56,525,12 7 2021,52,68,56,531,12,7,2021
143.63780900000046,13H 5M 47S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39947,64,118,56,525,12 7 2021,54,66,57,531,12,7,2021
144.18341700000025,13H 5M 48S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39948,63,119,55,525,12 7 2021,56,68,58,531,12,7,2021
144.64273500000036,13H 5M 49S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39949,65,119,56,525,12 7 2021,56,67,56,531,12,7,2021
145.34862300000054,13H 5M 50S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39950,64,118,56,525,12 7 2021,54,67,57,531,12,7,2021
146.13243100000045,13H 5M 51S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39951,64,124,55,525,12 7 2021,56,68,58,531,12,7,2021
146.7762220000004,13H 5M 52S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39952,65,114,55,525,12 7 2021,56,68,57,531,12,7,2021
147.36239000000037,13H 5M 53S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39953,62,120,55,525,12 7 2021,57,68,58,531,12,7,2021
147.92060900000035,13H 5M 54S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39954,61,114,55,525,12 7 2021,52,67,56,531,12,7,2021
148.56058200000047,13H 5M 55S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39955,62,114,56,525,12 7 2021,58,69,57,531,12,7,2021
149.31925400000048,13H 5M 56S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39956,63,116,55,525,12 7 2021,57,68,57,531,12,7,2021
149.92549200000028,13H 5M 57S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39957,62,112,55,525,12 7 2021,57,70,60,532,12,7,2021
150.44105400000038,13H 5M 58S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39958,62,115,55,525,12 7 2021,54,69,57,531,12,7,2021
151.1869840000006,13H 5M 59S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39959,61,106,56,525,12 7 2021,55,67,56,531,12,7,2021
151.93207900000039,13H 6M 0S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39960,59,110,56,525,12 7 2021,56,67,56,531,12,7,2021
152.3888460000002,13H 6M 1S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39961,60,111,56,525,12 7 2021,53,62,54,531,12,7,2021
152.94981700000048,13H 6M 2S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39962,59,104,56,525,12 7 2021,52,66,55,531,12,7,2021
153.7393210000005,13H 6M 3S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39963,59,105,56,525,12 7 2021,52,64,56,532,12,7,2021
154.33713100000026,13H 6M 4S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39964,56,109,56,525,12 7 2021,51,63,55,531,12,7,2021
154.82576000000034,13H 6M 5S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39965,56,106,57,525,12 7 2021,50,59,55,532,12,7,2021
155.5014220000005,13H 6M 6S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39966,55,104,57,526,12 7 2021,50,59,55,532,12,7,2021
156.33031200000056,13H 6M 7S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39967,58,104,56,526,12 7 2021,53,63,54,532,12,7,2021
157.03194500000035,13H 6M 8S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39968,55,105,56,526,12 7 2021,53,62,55,532,12,7,2021
157.4493000000002,13H 6M 9S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39969,55,104,56,526,12 7 2021,52,59,51,532,12,7,2021
157.94571700000043,13H 6M 10S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39970,52,99,55,526,12 7 2021,50,59,54,532,12,7,2021
158.7712020000006,13H 6M 11S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39971,55,101,55,526,12 7 2021,50,59,52,532,12,7,2021
159.5487680000004,13H 6M 12S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39972,52,103,55,526,12 7 2021,50,59,53,532,12,7,2021
159.9989050000002,13H 6M 13S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39973,53,99,55,526,12 7 2021,48,56,50,532,12,7,2021
160.50605300000043,13H 6M 14S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39974,51,101,55,526,12 7 2021,50,54,53,532,12,7,2021
161.30742100000057,13H 6M 15S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39975,52,96,56,526,12 7 2021,50,55,54,532,12,7,2021
162.04222200000038,13H 6M 16S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39976,51,99,56,526,12 7 2021,51,56,56,532,12,7,2021
163.0733560000004,13H 6M 18S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39978,52,96,56,526,12 7 2021,54,55,54,532,12,7,2021
163.77135500000048,13H 6M 19S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39979,56,96,55,526,12 7 2021,54,53,55,532,12,7,2021
164.49926300000047,13H 6M 20S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39980,54,100,55,526,12 7 2021,54,55,56,532,12,7,2021
165.1553730000004,13H 6M 21S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39981,50,96,56,526,12 7 2021,54,52,54,532,12,7,2021
165.71418900000032,13H 6M 22S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39982,50,94,55,526,12 7 2021,44,51,56,532,12,7,2021
166.26070100000035,13H 6M 23S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39983,49,94,56,526,12 7 2021,45,53,54,532,12,7,2021
166.97403500000053,13H 6M 24S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39984,51,94,56,526,12 7 2021,47,53,54,532,12,7,2021
167.74078400000045,13H 6M 25S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39985,50,96,56,526,12 7 2021,49,51,54,532,12,7,2021
168.27702200000024,13H 6M 26S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39986,49,92,55,526,12 7 2021,47,52,51,532,12,7,2021
168.79187700000043,13H 6M 27S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39987,50,96,55,526,12 7 2021,47,50,54,532,12,7,2021
169.54974900000056,13H 6M 28S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39988,50,94,55,526,12 7 2021,46,50,51,532,12,7,2021
170.2858940000004,13H 6M 29S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39989,48,91,55,526,12 7 2021,48,49,53,532,12,7,2021
170.78266900000025,13H 6M 30S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39990,46,100,55,526,12 7 2021,50,50,53,532,12,7,2021
171.31702800000042,13H 6M 31S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39991,46,93,55,526,12 7 2021,50,50,51,532,12,7,2021
172.16216800000066,13H 6M 32S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39992,49,97,55,526,12 7 2021,50,49,50,532,12,7,2021
172.95447400000037,13H 6M 33S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39993,48,102,56,526,12 7 2021,49,49,51,532,12,7,2021
173.33121700000012,13H 6M 34S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39994,44,93,55,526,12 7 2021,48,47,54,532,12,7,2021
173.76923800000043,13H 6M 35S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39995,45,93,56,526,12 7 2021,49,52,55,532,12,7,2021
174.5925970000006,13H 6M 36S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39996,46,92,55,526,12 7 2021,48,48,53,532,12,7,2021
175.40111200000044,13H 6M 37S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39997,45,91,55,526,12 7 2021,46,54,53,533,12,7,2021
175.8865940000002,13H 6M 38S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39998,47,94,55,526,12 7 2021,47,54,56,533,12,7,2021
176.34386900000038,13H 6M 39S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39999,47,94,56,526,12 7 2021,46,52,55,533,12,7,2021
177.07145500000055,13H 6M 40S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40000,47,89,55,526,12 7 2021,48,52,54,533,12,7,2021
177.78786900000037,13H 6M 41S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40001,46,91,56,526,12 7 2021,50,51,51,533,12,7,2021
178.36332300000035,13H 6M 42S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40002,44,90,56,526,12 7 2021,47,50,53,533,12,7,2021
178.99457400000045,13H 6M 43S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40003,46,89,56,526,12 7 2021,41,51,54,533,12,7,2021
179.63699500000038,13H 6M 44S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40004,46,88,56,527,12 7 2021,42,51,52,533,12,7,2021
180.27732200000045,13H 6M 45S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40005,47,88,54,526,12 7 2021,43,49,52,533,12,7,2021
180.88898700000036,13H 6M 46S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40006,47,90,54,527,12 7 2021,46,52,54,533,12,7,2021
181.40420600000033,13H 6M 47S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40007,47,88,55,527,12 7 2021,46,50,51,533,12,7,2021
182.08558100000056,13H 6M 48S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40008,46,93,59,527,12 7 2021,52,51,52,533,12,7,2021
182.88145600000047,13H 6M 49S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40009,47,90,59,526,12 7 2021,46,49,55,533,12,7,2021
183.42781200000024,13H 6M 50S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40010,47,88,60,527,12 7 2021,46,50,55,533,12,7,2021
183.90661700000035,13H 6M 51S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40011,45,88,60,527,12 7 2021,48,50,54,533,12,7,2021
184.63314400000056,13H 6M 52S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40012,47,91,60,527,12 7 2021,47,51,57,533,12,7,2021
185.3799190000004,13H 6M 53S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40013,49,91,60,527,12 7 2021,45,50,58,533,12,7,2021
185.9282650000003,13H 6M 54S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40014,47,91,62,527,12 7 2021,48,50,56,533,12,7,2021
187.12339000000037,13H 6M 56S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40016,47,91,61,527,12 7 2021,48,54,57,533,12,7,2021
187.75663300000045,13H 6M 57S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40017,48,93,61,527,12 7 2021,46,52,59,533,12,7,2021
188.50726200000054,13H 6M 58S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40018,45,94,61,527,12 7 2021,48,51,54,533,12,7,2021
189.19119700000036,13H 6M 59S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40019,46,90,59,527,12 7 2021,42,52,58,533,12,7,2021
189.6940130000003,13H 7M 0S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40020,46,89,59,527,12 7 2021,50,51,57,533,12,7,2021
190.20744900000037,13H 7M 1S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40021,45,89,59,527,12 7 2021,50,48,53,533,12,7,2021
190.86189300000046,13H 7M 2S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40022,44,90,52,527,12 7 2021,50,50,55,533,12,7,2021
191.62667400000052,13H 7M 3S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40023,47,93,58,527,12 7 2021,50,50,54,533,12,7,2021
192.26593700000032,13H 7M 4S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40024,47,86,59,527,12 7 2021,50,46,55,533,12,7,2021
192.72177800000026,13H 7M 5S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40025,44,86,55,527,12 7 2021,53,47,55,533,12,7,2021
193.28044800000043,13H 7M 6S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40026,47,89,55,527,12 7 2021,52,48,55,533,12,7,2021
194.02471600000052,13H 7M 7S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40027,45,87,54,527,12 7 2021,49,46,52,534,12,7,2021
194.65243300000031,13H 7M 8S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40028,45,86,54,527,12 7 2021,51,50,56,533,12,7,2021
195.14731500000033,13H 7M 9S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40029,46,89,56,527,12 7 2021,46,49,54,533,12,7,2021
195.83164000000053,13H 7M 10S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40030,46,93,55,527,12 7 2021,53,51,54,533,12,7,2021
196.55910400000042,13H 7M 11S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40031,47,85,57,527,12 7 2021,48,44,55,534,12,7,2021
197.06171100000026,13H 7M 12S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40032,45,89,55,527,12 7 2021,52,50,54,533,12,7,2021
197.59546500000042,13H 7M 13S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40033,47,86,57,527,12 7 2021,51,50,57,534,12,7,2021
198.39384100000058,13H 7M 14S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40034,47,85,56,527,12 7 2021,51,49,55,533,12,7,2021
199.16896100000042,13H 7M 15S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40035,47,88,57,527,12 7 2021,49,48,54,533,12,7,2021
199.5833260000001,13H 7M 16S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40036,48,89,56,527,12 7 2021,56,51,54,534,12,7,2021
