date	lon	lat	pressure	Wt	Wpt	sal	gamma	oxygen.1	oxygen.2	fluo.r	c
20210514161700	7.90661666666667	43.3753333333333	207	13.8912	13.8604	38.6717	29.0582	3.2855	142.585	0.1813	0.0554
20210514161700	7.90661666666667	43.3753333333333	208	13.8911	13.8602	38.6717	29.0583	3.2874	142.668	0.1799	0.0552
20210514161700	7.90661666666667	43.3753333333333	209	13.8913	13.8602	38.6713	29.058	3.2856	142.593	0.1678	0.0552
20210514161700	7.90661666666667	43.3753333333333	210	13.892	13.8608	38.6717	29.0581	3.2861	142.612	0.1668	0.0554
20210514161700	7.90661666666667	43.3753333333333	211	13.8924	13.8611	38.6717	29.0581	3.2847	142.554	0.1704	0.055
20210514161700	7.90661666666667	43.3753333333333	212	13.8928	13.8613	38.672	29.0583	3.2816	142.416	0.1733	0.0551
20210514161700	7.90661666666667	43.3753333333333	213	13.8935	13.8618	38.6721	29.0583	3.2823	142.446	0.1646	0.0554
20210514161700	7.90661666666667	43.3753333333333	214	13.8947	13.8629	38.6725	29.0583	3.2759	142.171	0.1619	0.055
20210514161700	7.90661666666667	43.3753333333333	215	13.8956	13.8637	38.6731	29.0586	3.2732	142.053	0.1678	0.0547
20210514161700	7.90661666666667	43.3753333333333	216	13.896	13.8639	38.6732	29.0586	3.2756	142.156	0.1701	0.0546
20210514161700	7.90661666666667	43.3753333333333	217	13.8956	13.8633	38.673	29.0586	3.2733	142.056	0.1747	0.0549
20210514161700	7.90661666666667	43.3753333333333	218	13.897	13.8646	38.6741	29.0592	3.2711	141.964	0.1705	0.0551
20210514161700	7.90661666666667	43.3753333333333	219	13.9016	13.8691	38.6759	29.0596	3.2738	142.077	0.168	0.0553
